Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
44220,2025-01-25 03:55:00,0.006380,0.049659,0.035403,0.059913,2.681360,1.896481,19.9050,9999,0,1.00000omega,-0.016661 + -0.03658theta + 0.01344omega + -0.01281theta^2 + 0.01157theta omega + 0.00203omega^2 + -0.00052theta^3 + 0.00041theta^2 omega + -0.00324theta omega^2 + -0.00324omega^3,-0.011232*omega**3 - 0.000374*omega**2*theta - 0.004353*omega**2 + 2.0e-6*omega*theta**2 + 0.000174*omega*theta + 0.002501*omega - 8.0e-6*theta**2 - 0.000207*theta - 0.001643
44221,2025-01-25 04:00:00,0.009131,0.044627,0.032210,0.071125,7.948952,5.620983,376.1929,9999,0,1.00000omega,-0.018901 + -0.00033theta + 0.00419omega + 0.00007theta^2 + -0.00046theta omega + 0.00003omega^2 + 0.00012theta^3 + 0.00002theta^2 omega + 0.00011theta omega^2 + -0.00013omega^3,-0.003823*omega**3 + 0.000108*omega**2*theta + 0.002712*omega**2 + 1.0e-6*omega*theta**2 + 1.7e-5*omega*theta + 0.000167*omega + 1.0e-5*theta**2 + 0.000246*theta + 0.002031
44222,2025-01-25 04:05:00,0.005873,0.045420,0.032384,0.111315,2.948226,2.086196,20.0203,9615,1,1.00000omega,-0.141491 + -0.04572theta + 0.03287omega + 0.05315theta^2 + 0.00631theta omega + -0.03623omega^2 + -0.00014theta^3 + -0.01720theta^2 omega + 0.00848theta omega^2 + -0.01794omega^3,-0.07552*omega**3 + 0.00119*omega**2*theta + 0.004754*omega**2 - 8.0e-5*omega*theta**2 - 0.002399*omega*theta - 0.016772*omega + 2.1e-5*theta**2 + 0.000615*theta + 0.003965
44223,2025-01-25 04:10:00,0.005107,0.038656,0.027572,0.133975,7.938488,5.614158,3.8099,7963,0,1.00000omega,0.080871 + -0.18608theta + 0.01422omega + 0.06260theta^2 + -0.01090theta omega + 0.00796omega^2 + -0.00528theta^3 + 0.00125theta^2 omega + -0.01018theta omega^2 + -0.00861omega^3,-0.016062*omega**3 - 0.000633*omega**2*theta + 0.005425*omega**2 + 3.0e-6*omega*theta**2 - 0.000119*omega*theta + 0.001043*omega + 2.3e-5*theta**2 - 0.000428*theta + 0.002055
44224,2025-01-25 04:15:00,0.006710,0.053192,0.037911,0.133695,8.719114,6.166069,17.3239,9999,1,1.00000omega,0.048331 + -0.00666theta + 0.00988omega + -0.00588theta^2 + -0.00216theta omega + -0.00057omega^2 + -0.00020theta^3 + -0.00078theta^2 omega + -0.00396theta omega^2 + -0.00149omega^3,-0.004225*omega**3 - 0.000374*omega**2*theta + 0.006432*omega**2 - 2.0e-6*omega*theta**2 + 6.5e-5*omega*theta - 4.6e-5*omega - 0.e-6*theta**2 + 4.4e-5*theta - 0.000205
44225,2025-01-25 04:20:00,0.004118,0.041150,0.029243,0.070373,7.140720,5.049497,8.8540,9999,0,1.00000omega,-0.086781 + -0.01900theta + -0.05070omega + -0.00160theta^2 + -0.04792theta omega + -0.00041omega^2 + -0.00035theta^3 + -0.00032theta^2 omega + -0.01300theta omega^2 + -0.00438omega^3,-0.017458*omega**3 - 0.001727*omega**2*theta + 0.026733*omega**2 - 1.0e-6*omega*theta**2 - 0.000538*omega*theta + 0.007029*omega + 2.0e-6*theta**2 - 3.8e-5*theta + 0.000102
44226,2025-01-25 04:25:00,0.005812,0.040976,0.029264,0.069107,3.008935,2.128199,6.0067,7622,0,1.00000omega,0.007571 + -0.12077theta + -0.06253omega + 0.01866theta^2 + 0.02080theta omega + 0.00512omega^2 + -0.00497theta^3 + -0.00428theta^2 omega + -0.04026theta omega^2 + -0.05725omega^3,-0.111643*omega**3 - 0.002617*omega**2*theta - 0.03654*omega**2 - 9.0e-6*omega*theta**2 - 9.1e-5*omega*theta - 0.001467*omega - 1.0e-5*theta**2 - 0.000207*theta - 0.001888
44227,2025-01-25 04:30:00,0.006138,0.054392,0.038705,0.085868,2.717654,1.922631,26.5562,9999,0,1.00000omega,0.042941 + -0.00750theta + 0.05148omega + 0.00091theta^2 + -0.00319theta omega + 0.00528omega^2 + 0.00003theta^3 + 0.00105theta^2 omega + -0.00212theta omega^2 + 0.00055omega^3,0.002564*omega**3 - 0.000329*omega**2*theta + 0.010431*omega**2 + 5.0e-6*omega*theta**2 - 0.000318*omega*theta + 0.006272*omega - 1.9e-5*theta + 0.000504
44228,2025-01-25 04:35:00,0.005171,0.044753,0.031856,0.095372,5.179368,3.662987,16.7006,9999,0,1.00000omega,0.006531 + -0.00713theta + -0.09842omega + -0.00756theta^2 + 0.00026theta omega + -0.04418omega^2 + -0.00003theta^3 + -0.00429theta^2 omega + 0.00270theta omega^2 + -0.00664omega^3,-0.028294*omega**3 + 0.000384*omega**2*theta - 0.024399*omega**2 - 2.0e-5*omega*theta**2 + 0.000824*omega*theta - 0.011638*omega - 3.0e-6*theta**2 + 0.000114*theta - 0.001074
44229,2025-01-25 04:40:00,0.004080,0.036090,0.025682,0.214915,5.545696,3.924343,3.1882,5845,0,1.00000omega,-0.015581 + -0.12451theta + 0.04049omega + -0.17937theta^2 + -0.06942theta omega + 0.05128omega^2 + -0.21605theta^3 + 0.19838theta^2 omega + -0.00901theta omega^2 + -0.00843omega^3,-0.022356*omega**3 - 0.000796*omega**2*theta + 0.016866*omega**2 + 0.000585*omega*theta**2 - 0.003065*omega*theta + 0.005164*omega - 2.1e-5*theta**3 + 7.0e-5*theta**2 - 0.000161*theta + 0.000156
