Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
23760,2024-11-10 14:15:00,0.004621,0.031550,0.022547,0.065551,1.438627,1.018319,22.7937,9372,0,1.00000omega,0.036791 + -0.00614theta + -0.00751omega + 0.00436theta^2 + -0.00240theta omega + 0.00054omega^2 + -0.00034theta^3 + -0.00028theta^2 omega + -0.00385theta omega^2 + 0.00014omega^3,0.001049*omega**3 - 0.000961*omega**2*theta + 0.015125*omega**2 - 2.0e-6*omega*theta**2 + 3.2e-5*omega*theta - 0.000189*omega + 7.0e-6*theta**2 - 0.000149*theta + 0.001114
23761,2024-11-10 14:20:00,0.005699,0.037499,0.026821,nan,nan,nan,25.0847,9999,0,1.00000omega,-0.043301 + 0.00729theta + -0.02316omega + 0.00822theta^2 + -0.00132theta omega + -0.00245omega^2 + -0.00002theta^3 + 0.00105theta^2 omega + -0.00094theta omega^2 + 0.00127omega^3,0.007034*omega**3 - 0.000174*omega**2*theta + 0.003212*omega**2 + 6.0e-6*omega*theta**2 - 0.000336*omega*theta + 0.003594*omega + 4.0e-6*theta**2 - 0.000192*theta + 0.002119
23762,2024-11-10 14:25:00,0.005253,0.042706,0.030425,0.169120,12.657702,8.951146,22.1724,9999,0,1.00000omega,-0.151551 + -0.00012theta + -0.00015omega + 0.00547theta^2 + 0.00217theta omega + 0.00595omega^2 + 0.00001theta^3 + 0.00131theta^2 omega + -0.00069theta omega^2 + 0.00313omega^3,0.016899*omega**3 - 0.000124*omega**2*theta + 0.004604*omega**2 + 8.0e-6*omega*theta**2 - 0.000233*omega*theta + 0.001685*omega + 2.0e-6*theta**2 - 8.5e-5*theta + 0.000319
23763,2024-11-10 14:30:00,0.005710,0.034484,0.024716,0.062112,3.980645,2.815084,5.6110,8977,0,1.00000omega,-0.124841 + -0.06486theta + -0.02295omega + -0.01838theta^2 + -0.01283theta omega + -0.00625omega^2 + -0.00612theta^3 + -0.00393theta^2 omega + -0.01756theta omega^2 + -0.00029omega^3,-0.000548*omega**3 - 0.001106*omega**2*theta + 0.001371*omega**2 - 8.0e-6*omega*theta**2 - 6.3e-5*omega*theta - 0.000538*omega - 2.0e-6*theta**2 - 5.4e-5*theta - 0.000389
23764,2024-11-10 14:35:00,0.004027,0.031314,0.022324,0.069531,1.405651,0.995161,9.4140,7142,0,1.00000omega,0.018611 + -1.72160theta + -0.48546omega + 0.06993theta^2 + -0.08989theta omega + -0.08614omega^2 + -0.03509theta^3 + -0.04355theta^2 omega + 0.04272theta omega^2 + -0.03409omega^3,-0.152991*omega**3 + 0.006391*omega**2*theta + 0.009356*omega**2 - 0.000217*omega*theta**2 - 0.004059*omega*theta - 0.033603*omega - 6.0e-6*theta**3 - 8.7e-5*theta**2 - 0.002292*theta - 0.013116
23765,2024-11-10 14:40:00,0.004066,0.031971,0.022789,0.132976,6.462298,4.570502,2.5253,4517,0,1.00000omega,0.010941 + -0.30754theta + 0.04377omega + 0.06811theta^2 + 0.11572theta omega + 0.02684omega^2 + -0.00284theta^3 + 0.00733theta^2 omega + 0.03362theta omega^2 + 0.01617omega^3,0.037369*omega**3 + 0.00259*omega**2*theta + 0.017533*omega**2 + 1.9e-5*omega*theta**2 + 0.001217*omega*theta + 0.005913*omega + 1.8e-5*theta**2 - 0.000189*theta - 0.000983
23766,2024-11-10 14:45:00,0.005693,0.046056,0.032814,0.061556,1.481849,1.048729,9.3235,9999,0,1.00000omega,-0.094041 + -0.09192theta + -0.05000omega + -0.01132theta^2 + -0.00665theta omega + -0.02820omega^2 + 0.00004theta^3 + -0.00483theta^2 omega + -0.00307theta omega^2 + -0.00347omega^3,-0.008958*omega**3 - 0.000264*omega**2*theta - 0.001797*omega**2 - 1.4e-5*omega*theta**2 + 0.000614*omega*theta - 0.008396*omega - 4.0e-6*theta**2 + 8.6e-5*theta - 0.000126
23767,2024-11-10 14:50:00,0.003945,0.027345,0.019536,0.091349,5.251026,3.713598,7.7584,6917,0,1.00000omega,0.007131 + -0.10861theta + -0.09202omega + 0.01910theta^2 + 0.01809theta omega + 0.15618omega^2 + -0.00200theta^3 + -0.00025theta^2 omega + -0.05084theta omega^2 + 0.00490omega^3,0.022848*omega**3 - 0.007902*omega**2*theta + 0.099813*omega**2 - 1.0e-6*omega*theta**2 + 0.00025*omega*theta - 0.004248*omega + 1.3e-5*theta**2 - 0.000226*theta + 0.000839
23768,2024-11-10 14:55:00,0.008462,0.045203,0.032518,0.053126,5.335291,3.772808,127.4532,9999,0,1.00000omega,0.014491 + 0.00235theta + 0.02134omega + -0.00033theta^2 + 0.00011theta omega + 0.00128omega^2 + -0.00001theta^3 + -0.00014theta^2 omega + -0.00010theta omega^2 + 0.00026omega^3,0.003043*omega**3 - 3.9e-5*omega**2*theta + 0.00165*omega**2 - 2.0e-6*omega*theta**2 + 8.2e-5*omega*theta - 0.000204*omega + 6.0e-6*theta - 9.5e-5
23769,2024-11-10 15:00:00,0.005096,0.045683,0.032503,0.063529,2.310396,1.634314,20.3966,9588,0,1.00000omega,-0.038151 + -0.00758theta + -0.05578omega + -0.00123theta^2 + -0.01404theta omega + -0.01418omega^2 + -0.00004theta^3 + 0.00013theta^2 omega + -0.00389theta omega^2 + -0.00906omega^3,-0.04903*omega**3 - 0.000702*omega**2*theta + 0.007358*omega**2 + 1.0e-6*omega*theta**2 - 0.000229*omega*theta + 0.002215*omega + 5.0e-6*theta - 9.5e-5
