Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
85800,2025-06-18 23:40:00,0.004679,0.026179,0.018805,0.092778,4.957947,3.506412,7.2595,9305,0,1.00000omega,-0.045931 + -0.04435theta + -0.02715omega + -0.01250theta^2 + -0.01244theta omega + 0.00469omega^2 + -0.00040theta^3 + -0.00174theta^2 omega + -0.00887theta omega^2 + -0.00065omega^3,-0.002011*omega**3 - 0.000915*omega**2*theta + 0.003642*omega**2 - 6.0e-6*omega*theta**2 - 0.000105*omega*theta - 0.000627*omega - 4.0e-6*theta**2 - 2.9e-5*theta - 6.8e-5
85801,2025-06-18 23:45:00,0.006051,0.052439,0.037326,0.058204,1.006449,0.712856,48.3669,9999,0,1.00000omega,0.032611 + -0.00402theta + -0.02415omega + 0.00072theta^2 + 0.00080theta omega + 0.00748omega^2 + -0.00013theta^3 + -0.00014theta^2 omega + -0.00065theta omega^2 + -0.00054omega^3,-0.004606*omega**3 - 0.000185*omega**2*theta - 0.001007*omega**2 - 1.0e-6*omega*theta**2 - 5.8e-5*omega*theta - 0.00139*omega - 3.0e-6*theta**2 - 7.1e-5*theta - 0.000552
85802,2025-06-18 23:50:00,0.003732,0.023538,0.016851,0.075338,2.232801,1.579727,11.7271,5422,0,1.00000omega,0.023491 + -0.00206theta + -0.01904omega + -0.00610theta^2 + -0.00359theta omega + 0.01741omega^2 + -0.00037theta^3 + 0.00143theta^2 omega + -0.00198theta omega^2 + 0.00069omega^3,0.00445*omega**3 - 0.000426*omega**2*theta + 0.005813*omega**2 + 1.0e-5*omega*theta**2 + 5.3e-5*omega*theta - 0.00064*omega - 5.0e-6*theta**2 - 4.3e-5*theta - 5.8e-5
85803,2025-06-18 23:55:00,0.005355,0.037547,0.026818,0.051774,1.188438,0.841149,48.5334,9999,0,1.00000omega,-0.033591 + -0.00048theta + -0.00963omega + -0.00029theta^2 + -0.00003theta omega + 0.00587omega^2 + -0.00000theta^3 + 0.00011theta^2 omega + 0.00021theta omega^2 + -0.00303omega^3,-0.03316*omega**3 + 7.7e-5*omega**2*theta + 0.005422*omega**2 + 1.0e-6*omega*theta**2 + 6.5e-5*omega*theta + 0.000467*omega - 1.0e-5*theta - 0.000192
85804,2025-06-19 00:00:00,0.005007,0.030390,0.021779,0.065546,3.278615,2.318794,20.1764,9999,1,1.00000omega,0.011781 + -0.01688theta + 0.00685omega + 0.01336theta^2 + 0.00241theta omega + 0.01954omega^2 + -0.00011theta^3 + -0.00128theta^2 omega + -0.00111theta omega^2 + -0.00388omega^3,-0.022288*omega**3 - 0.000213*omega**2*theta + 0.004955*omega**2 - 8.0e-6*omega*theta**2 - 0.000241*omega*theta - 0.001515*omega + 5.0e-6*theta**2 + 0.000181*theta + 0.001458
85805,2025-06-19 00:05:00,nan,nan,nan,nan,nan,nan,17.6909,2185,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
85806,2025-06-19 00:10:00,0.005815,0.036509,0.026141,0.107555,4.623484,3.270182,17.5589,9999,1,1.00000omega,-0.018311 + -0.14552theta + -0.00521omega + -0.03606theta^2 + -0.00689theta omega + 0.01051omega^2 + -0.00017theta^3 + 0.00151theta^2 omega + -0.00603theta omega^2 + -0.02127omega^3,-0.080507*omega**3 - 0.000761*omega**2*theta + 0.013978*omega**2 + 6.0e-6*omega*theta**2 - 0.000253*omega*theta + 0.002076*omega - 1.3e-5*theta**2 + 0.000209*theta - 0.000402
85807,2025-06-19 00:15:00,nan,nan,nan,nan,nan,nan,267.3518,1529,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
85808,2025-06-19 00:20:00,0.004330,0.026943,0.019296,1.329405,45.769486,32.377563,20.8102,8533,1,1.00000omega,0.055201 + -0.01040theta + 0.02350omega + 0.03056theta^2 + -0.07359theta omega + -0.02159omega^2 + -0.00632theta^3 + 0.03396theta^2 omega + -0.01791theta omega^2 + -0.01499omega^3,-0.121546*omega**3 - 0.004841*omega**2*theta + 0.025443*omega**2 + 0.000306*omega*theta**2 - 0.00591*omega*theta + 0.027998*omega - 2.0e-6*theta**3 + 6.1e-5*theta**2 - 0.000606*theta + 0.002043
85809,2025-06-19 00:25:00,0.003021,0.022094,0.015768,0.094144,2.468087,1.746470,5.5903,6539,0,1.00000omega,0.006791 + -2.09116theta + 0.04682omega + 0.75655theta^2 + 0.24333theta omega + -0.14309omega^2 + -0.02395theta^3 + 0.02646theta^2 omega + 0.38881theta omega^2 + -0.06392omega^3,-0.418898*omega**3 + 0.084935*omega**2*theta - 0.053965*omega**2 + 0.000193*omega*theta**2 + 0.00385*omega*theta + 0.002141*omega - 6.0e-6*theta**3 + 0.00039*theta**2 - 0.002204*theta - 0.000328
