Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
88440,2025-06-28 04:05:00,nan,nan,nan,nan,nan,nan,165.1491,1075,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
88441,2025-06-28 04:10:00,0.004209,0.034163,0.024340,0.179953,4.545343,3.216561,1.3939,5965,0,1.00000omega,-0.021141 + -0.10279theta + 0.08896omega + -0.00091theta^2 + 0.03817theta omega + -0.01874omega^2 + -0.06723theta^3 + 0.01234theta^2 omega + 0.00913theta omega^2 + 0.02353omega^3,0.049894*omega**3 + 0.000645*omega**2*theta - 0.010334*omega**2 + 2.9e-5*omega*theta**2 - 0.000144*omega*theta + 0.00216*omega - 5.0e-6*theta**3 + 0.000131*theta**2 - 0.001199*theta + 0.003851
88442,2025-06-28 04:15:00,0.005210,0.039486,0.028163,0.075094,3.072489,2.173226,3.9622,8291,0,1.00000omega,-0.052611 + -0.04917theta + -0.12213omega + 0.11171theta^2 + 0.05056theta omega + -0.07330omega^2 + -0.26523theta^3 + -0.04677theta^2 omega + 0.52383theta omega^2 + -0.06032omega^3,-0.114645*omega**3 + 0.033187*omega**2*theta + 0.333215*omega**2 - 9.9e-5*omega*theta**2 - 0.001669*omega*theta - 0.010666*omega - 1.9e-5*theta**3 - 0.000562*theta**2 - 0.005682*theta - 0.019518
88443,2025-06-28 04:20:00,0.004630,0.032619,0.023297,0.047481,4.532052,3.204820,22.3172,9999,0,1.00000omega,-0.024701 + -0.04994theta + 0.01528omega + -0.00114theta^2 + -0.00274theta omega + -0.00340omega^2 + -0.00019theta^3 + 0.00011theta^2 omega + 0.00090theta omega^2 + 0.00143omega^3,0.010401*omega**3 + 0.000218*omega**2*theta + 0.002696*omega**2 + 1.0e-6*omega*theta**2 - 9.0e-6*omega*theta - 3.5e-5*omega - 4.0e-6*theta**2 - 0.000142*theta - 0.001828
88444,2025-06-28 04:25:00,0.004458,0.040306,0.028674,0.063255,4.156954,2.939750,10.7802,9667,0,1.00000omega,-0.018051 + -0.02137theta + -0.09925omega + -0.00461theta^2 + 0.00498theta omega + 0.02174omega^2 + -0.00055theta^3 + 0.00134theta^2 omega + -0.00014theta omega^2 + -0.01307omega^3,-0.062605*omega**3 - 2.2e-5*omega**2*theta + 0.008285*omega**2 + 7.0e-6*omega*theta**2 + 0.000323*omega*theta + 0.000187*omega - 7.0e-6*theta**2 - 0.000192*theta - 0.001704
88445,2025-06-28 04:30:00,0.007398,0.044939,0.032205,0.054116,7.039602,4.977898,52.9368,9999,0,1.00000omega,-0.044361 + -0.02266theta + 0.01034omega + -0.00351theta^2 + 0.00287theta omega + -0.00112omega^2 + -0.00025theta^3 + -0.00017theta^2 omega + -0.00152theta omega^2 + -0.00043omega^3,-0.002817*omega**3 - 0.000332*omega**2*theta - 0.005352*omega**2 - 1.0e-6*omega*theta**2 + 9.0e-6*omega*theta + 0.000733*omega - 4.0e-6*theta**2 - 0.000117*theta - 0.001044
88446,2025-06-28 04:35:00,0.006759,0.032473,0.023454,0.066686,6.902174,4.880802,11.0681,9999,0,1.00000omega,-0.000891 + -0.05039theta + -0.04560omega + 0.00985theta^2 + 0.00377theta omega + 0.01507omega^2 + -0.00283theta^3 + 0.00204theta^2 omega + -0.00458theta omega^2 + -0.00264omega^3,-0.005587*omega**3 - 0.000323*omega**2*theta - 0.001342*omega**2 + 5.0e-6*omega*theta**2 + 0.000192*omega*theta + 0.000345*omega - 8.0e-6*theta**2 - 0.000142*theta - 0.001139
88447,2025-06-28 04:40:00,0.004116,0.039610,0.028159,0.089984,2.596251,1.836929,10.0963,9999,0,1.00000omega,0.019401 + -0.16613theta + -0.14588omega + -0.00579theta^2 + -0.03991theta omega + -0.00434omega^2 + -0.00600theta^3 + -0.00363theta^2 omega + 0.00331theta omega^2 + -0.06828omega^3,-0.307777*omega**3 + 0.000497*omega**2*theta - 0.009367*omega**2 - 1.8e-5*omega*theta**2 + 4.6e-5*omega*theta - 0.001235*omega - 1.0e-6*theta**3 + 4.4e-5*theta**2 - 0.000825*theta + 0.006007
88448,2025-06-28 04:45:00,0.010088,0.057160,0.041043,0.054370,3.208419,2.269020,167.4082,9999,0,1.00000omega,-0.005831 + -0.00011theta + 0.02999omega + 0.00075theta^2 + 0.00721theta omega + -0.00239omega^2 + -0.00132theta^3 + 0.00015theta^2 omega + 0.00313theta omega^2 + -0.00331omega^3,-0.035517*omega**3 + 0.00112*omega**2*theta - 0.026134*omega**2 + 2.0e-6*omega*theta**2 + 6.5e-5*omega*theta - 0.001301*omega - 0.e-6*theta**3 + 3.5e-5*theta**2 - 0.000789*theta + 0.005872
88449,2025-06-28 04:50:00,0.003399,0.021957,0.015711,0.071610,2.177683,1.540686,11.5055,5171,0,1.00000omega,0.163731 + -0.38037theta + 0.09024omega + -0.05889theta^2 + -0.26907theta omega + 0.01820omega^2 + -0.26531theta^3 + 0.00211theta^2 omega + -0.04009theta omega^2 + 0.00473omega^3,0.037007*omega**3 - 0.010455*omega**2*theta - 0.004769*omega**2 + 1.8e-5*omega*theta**2 - 0.004531*omega*theta - 0.00312*omega - 7.7e-5*theta**3 - 0.000344*theta**2 - 0.00093*theta - 0.00046
