Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
102740,2025-08-16 23:55:00,0.006621,0.045646,0.032614,0.047797,1.044557,0.739386,65.9452,9999,1,1.00000omega,0.025261 + -0.00943theta + -0.02706omega + 0.00124theta^2 + 0.00371theta omega + 0.00981omega^2 + -0.00005theta^3 + -0.00039theta^2 omega + 0.00013theta omega^2 + 0.00053omega^3,0.005193*omega**3 + 4.2e-5*omega**2*theta + 0.006534*omega**2 - 4.0e-6*omega*theta**2 - 0.000115*omega*theta - 0.001385*omega - 2.0e-6*theta + 7.0e-6
102741,2025-08-17 00:00:00,0.005090,0.029772,0.021358,0.098116,3.787551,2.679102,17.9515,8339,0,1.00000omega,0.022801 + -0.04392theta + -0.02084omega + 0.02782theta^2 + 0.00761theta omega + 0.02996omega^2 + -0.02154theta^3 + 0.00015theta^2 omega + -0.01364theta omega^2 + -0.06953omega^3,-0.349387*omega**3 - 0.002285*omega**2*theta - 0.016271*omega**2 + 1.0e-6*omega*theta**2 + 0.000125*omega*theta + 0.000733*omega - 4.0e-6*theta**3 - 0.000138*theta**2 - 0.001609*theta - 0.006383
102742,2025-08-17 00:05:00,0.005182,0.035084,0.025078,nan,nan,nan,12.7664,6160,0,1.00000omega,-0.023561 + -0.06352theta + 0.04976omega + 0.09240theta^2 + -0.06439theta omega + -0.03799omega^2 + -0.20754theta^3 + 0.06081theta^2 omega + 0.07353theta omega^2 + 0.05771omega^3,0.225158*omega**3 + 0.009563*omega**2*theta + 0.034101*omega**2 + 0.000264*omega*theta**2 + 0.001861*omega*theta + 0.004376*omega - 3.0e-5*theta**3 - 0.000413*theta**2 - 0.001948*theta - 0.003246
102743,2025-08-17 00:10:00,0.003393,0.027765,0.019779,0.062580,3.600406,2.546256,20.0820,8374,0,1.00000omega,-0.042321 + -0.03330theta + -0.10124omega + -0.00225theta^2 + 0.10081theta omega + -0.01664omega^2 + -0.00951theta^3 + 0.00257theta^2 omega + 0.01941theta omega^2 + -0.01877omega^3,-0.212699*omega**3 + 0.007332*omega**2*theta - 0.0995*omega**2 + 3.2e-5*omega*theta**2 + 0.001277*omega*theta - 0.023724*omega - 4.0e-6*theta**3 + 0.000144*theta**2 - 0.001775*theta + 0.007352
102744,2025-08-17 00:15:00,0.003996,0.028619,0.020433,0.074947,5.701604,4.031991,11.2369,8911,0,1.00000omega,0.126521 + -0.03310theta + -0.05354omega + 0.01383theta^2 + 0.03668theta omega + -0.06157omega^2 + 0.00031theta^3 + 0.00116theta^2 omega + 0.00761theta omega^2 + -0.11003omega^3,-0.63666*omega**3 + 0.001468*omega**2*theta - 0.037313*omega**2 + 7.0e-6*omega*theta**2 + 0.000433*omega*theta - 0.005177*omega + 5.0e-6*theta**2 - 0.000121*theta + 0.000885
102745,2025-08-17 00:20:00,0.003464,0.025098,0.017915,0.135885,5.732948,4.054945,4.6932,7146,0,1.00000omega,0.124881 + -0.02049theta + 0.03829omega + -0.04569theta^2 + -0.06362theta omega + 0.12578omega^2 + -0.01845theta^3 + -0.08056theta^2 omega + 0.00670theta omega^2 + 0.02923omega^3,0.125238*omega**3 + 0.000957*omega**2*theta + 0.036377*omega**2 - 0.000384*omega*theta**2 + 0.008142*omega*theta - 0.041521*omega - 3.0e-6*theta**3 + 8.3e-5*theta**2 - 0.00077*theta + 0.002666
102746,2025-08-17 00:25:00,0.003124,0.016298,0.011734,0.054005,1.147447,0.812266,15.9247,5160,0,1.00000omega,0.231231 + -0.54034theta + -0.14422omega + -1.39448theta^2 + 0.68926theta omega + -0.00681omega^2 + -1.23767theta^3 + 0.00426theta^2 omega + -1.10145theta omega^2 + -0.05656omega^3,-0.667685*omega**3 - 0.433416*omega**2*theta - 0.20265*omega**2 + 5.6e-5*omega*theta**2 + 0.014463*omega*theta + 0.001801*omega - 0.000541*theta**3 - 0.001715*theta**2 - 0.00183*theta - 0.000121
102747,2025-08-17 00:30:00,0.005189,0.037700,0.026909,0.064112,3.194975,2.259643,26.0896,9999,0,1.00000omega,-0.120611 + 0.00239theta + 0.01986omega + -0.00019theta^2 + -0.00010theta omega + 0.00467omega^2 + -0.00043theta^3 + -0.00150theta^2 omega + 0.00170theta omega^2 + -0.00474omega^3,-0.030625*omega**3 + 0.000366*omega**2*theta + 0.007127*omega**2 - 1.1e-5*omega*theta**2 - 0.000293*omega*theta - 0.001335*omega - 4.0e-6*theta**2 - 5.7e-5*theta - 0.000527
102748,2025-08-17 00:35:00,0.004963,0.035741,0.025515,0.060336,5.830503,4.123009,42.9323,9999,0,1.00000omega,0.048651 + -0.01054theta + -0.07359omega + -0.00790theta^2 + 0.00097theta omega + 0.04600omega^2 + -0.00029theta^3 + 0.00464theta^2 omega + 0.00136theta omega^2 + -0.06882omega^3,-0.774048*omega**3 + 0.00051*omega**2*theta + 0.038348*omega**2 + 5.8e-5*omega*theta**2 + 0.002336*omega*theta + 0.021067*omega - 1.3e-5*theta**2 - 0.000371*theta - 0.003251
102749,2025-08-17 00:40:00,0.004584,0.028945,0.020722,nan,nan,nan,8.5392,8170,1,1.00000omega,0.078491 + -0.20222theta + 0.08271omega + 0.05880theta^2 + 0.26132theta omega + 0.07691omega^2 + -0.21522theta^3 + 0.14783theta^2 omega + 0.18418theta omega^2 + -0.00424omega^3,-0.015023*omega**3 + 0.021753*omega**2*theta - 0.040311*omega**2 + 0.000582*omega*theta**2 - 0.000578*omega*theta - 0.000949*omega - 2.8e-5*theta**3 + 0.000282*theta**2 - 0.00116*theta + 0.00197
