Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
74800,2025-05-11 18:05:00,0.005290,0.006010,0.005661,0.141949,4.508484,3.189560,111.3004,7518,0,1.00000omega,0.997901 + -0.75320theta + 0.01418omega + -0.81387theta^2 + -0.01274theta omega + 0.00779omega^2 + -0.03708theta^3 + 0.04392theta^2 omega + -0.16420theta omega^2 + -0.10114omega^3,-0.273378*omega**3 - 0.014794*omega**2*theta - 0.03213*omega**2 + 0.000132*omega*theta**2 + 0.000487*omega*theta + 0.000892*omega - 4.0e-6*theta**3 - 0.000297*theta**2 - 0.002162*theta + 0.000224,1.753629e-04,1.709569e-05
74801,2025-05-11 18:10:00,0.005648,0.006852,0.006279,0.080334,2.865078,2.026713,98.6047,8321,0,1.00000omega,-0.154471 + -0.20520theta + -0.35881omega + -0.00501theta^2 + 0.01875theta omega + -0.09210omega^2 + -0.18630theta^3 + -0.00605theta^2 omega + 0.00045theta omega^2 + -0.15636omega^3,-0.331723*omega**3 + 3.2e-5*omega**2*theta - 0.024819*omega**2 - 1.4e-5*omega*theta**2 + 0.00046*omega*theta - 0.01518*omega - 1.5e-5*theta**3 + 0.00045*theta**2 - 0.004846*theta + 0.017485,2.367575e-04,1.527977e-05
74802,2025-05-11 18:15:00,0.005130,0.009286,0.007502,nan,nan,nan,128.3990,8604,0,1.00000omega,0.020151 + -0.06074theta + -0.02058omega + 0.00573theta^2 + -0.00682theta omega + -0.00633omega^2 + -0.00471theta^3 + 0.03037theta^2 omega + -0.01544theta omega^2 + 0.05018omega^3,0.163138*omega**3 - 0.001673*omega**2*theta - 0.02127*omega**2 + 0.00011*omega*theta**2 + 0.002441*omega*theta + 0.012881*omega - 0.e-6*theta**3 - 1.7e-5*theta**2 - 0.000243*theta - 0.001285,2.277590e-04,1.687733e-05
74803,2025-05-11 18:20:00,0.004601,0.009545,0.007493,0.101500,10.331710,7.305974,113.1758,9999,0,1.00000omega,0.009651 + -0.00106theta + -0.00558omega + -0.00011theta^2 + -0.00121theta omega + -0.01222omega^2 + -0.00002theta^3 + -0.00008theta^2 omega + -0.00238theta omega^2 + 0.00355omega^3,0.012712*omega**3 - 0.000284*omega**2*theta - 0.00859*omega**2 - 2.4e-5*omega*theta - 0.000476*omega - 4.0e-6*theta - 7.0e-6,1.979646e-04,1.465545e-05
74804,2025-05-11 18:25:00,nan,nan,nan,nan,nan,nan,31937.5527,972,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
74805,2025-05-11 18:30:00,0.005125,0.005335,0.005231,0.132093,5.601066,3.961653,106.4742,6156,2,1.00000omega,0.063331 + -0.01620theta + -0.05904omega + 0.00494theta^2 + -0.03275theta omega + 0.10485omega^2 + -0.39425theta^3 + -0.01042theta^2 omega + 0.47906theta omega^2 + -0.02122omega^3,-0.057891*omega**3 + 0.043564*omega**2*theta + 0.346883*omega**2 - 3.2e-5*omega*theta**2 - 0.000786*omega*theta - 0.006004*omega - 4.0e-5*theta**3 - 0.000863*theta**2 - 0.006253*theta - 0.014908,1.744691e-04,2.084647e-05
74806,2025-05-11 18:35:00,0.004787,0.005671,0.005248,0.168191,25.590092,18.095318,153.5504,9025,0,1.00000omega,-0.761381 + -0.04602theta + -0.02783omega + 0.00986theta^2 + 0.00686theta omega + -0.02345omega^2 + 0.00152theta^3 + -0.00894theta^2 omega + 0.00494theta omega^2 + -0.00665omega^3,-0.029726*omega**3 + 0.000736*omega**2*theta - 0.001202*omega**2 - 4.4e-5*omega*theta**2 - 0.000859*omega*theta - 0.005037*omega + 1.2e-5*theta**2 + 0.000125*theta - 0.001951,1.324441e-04,1.807622e-05
74807,2025-05-11 18:40:00,0.007941,0.057769,0.041233,nan,nan,nan,247.8433,9999,0,1.00000omega,0.137691 + -0.02418theta + 0.11094omega + 0.02424theta^2 + -0.26658theta omega + 0.04559omega^2 + -0.01118theta^3 + 0.01817theta^2 omega + -0.23107theta omega^2 + 0.02817omega^3,0.06943*omega**3 - 0.018984*omega**2*theta - 0.269278*omega**2 + 5.0e-5*omega*theta**2 - 0.001067*omega*theta - 0.023176*omega - 1.0e-6*theta**3 - 3.8e-5*theta**2 - 0.000474*theta - 0.001516,1.165088e-03,1.923552e-05
74808,2025-05-11 18:45:00,0.006103,0.009478,0.007971,nan,nan,nan,177.0856,6851,0,1.00000omega,-0.052921 + -0.08229theta + 0.39849omega + -0.08667theta^2 + 0.00484theta omega + -0.12255omega^2 + -0.00026theta^3 + -0.00474theta^2 omega + 0.01262theta omega^2 + 0.00620omega^3,0.019563*omega**3 + 0.001327*omega**2*theta - 0.059387*omega**2 - 1.7e-5*omega*theta**2 + 0.000544*omega*theta + 0.008869*omega - 3.0e-5*theta**2 + 0.000813*theta - 0.00557,4.659820e-04,2.385429e-05
74809,2025-05-11 18:50:00,0.005220,0.006432,0.005857,nan,nan,nan,118.8253,5433,0,1.00000omega,0.078341 + -0.00660theta + 0.06547omega + 0.01203theta^2 + -0.00098theta omega + 0.21125omega^2 + -0.32796theta^3 + -0.03791theta^2 omega + 0.03620theta omega^2 + 0.29221omega^3,0.865575*omega**3 + 0.003574*omega**2*theta + 0.054821*omega**2 - 0.000125*omega*theta**2 + 0.000797*omega*theta + 0.000911*omega - 3.6e-5*theta**3 + 0.000353*theta**2 - 0.001163*theta + 0.001562,4.590636e-05,1.930531e-05
74810,2025-05-11 18:55:00,0.005756,0.008305,0.007145,0.106114,5.228909,3.698158,81.2888,6810,1,1.00000omega,-0.025161 + -0.09933theta + -0.00831omega + -0.01691theta^2 + 0.00335theta omega + -0.00142omega^2 + -0.00088theta^3 + 0.00174theta^2 omega + 0.00021theta omega^2 + -0.01955omega^3,-0.033033*omega**3 + 1.2e-5*omega**2*theta - 0.000347*omega**2 + 3.0e-6*omega*theta**2 + 2.1e-5*omega*theta - 0.000297*omega - 4.0e-6*theta**2 - 0.000103*theta - 2.8e-5,4.187305e-04,2.284979e-05
74811,2025-05-11 19:00:00,nan,nan,nan,nan,nan,nan,14510.5420,925,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
74812,2025-05-11 19:05:00,nan,nan,nan,nan,nan,nan,993519.4375,745,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
74813,2025-05-11 19:10:00,0.005055,0.013627,0.010278,0.146024,8.330329,5.891337,66.2034,9999,0,1.00000omega,0.011051 + -0.15630theta + -0.00604omega + 0.03259theta^2 + -0.02452theta omega + -0.18126omega^2 + -0.00160theta^3 + -0.00440theta^2 omega + 0.01512theta omega^2 + -0.02263omega^3,-0.041763*omega**3 + 0.00093*omega**2*theta - 0.043223*omega**2 - 9.0e-6*omega*theta**2 - 0.000236*omega*theta - 0.000611*omega + 8.0e-6*theta**2 - 0.000141*theta - 0.000244,2.947479e-04,1.426486e-05
74814,2025-05-11 19:15:00,0.005545,0.008559,0.007211,nan,nan,nan,70.4127,6947,0,1.00000omega,-0.015421 + -0.19513theta + 0.03123omega + 0.01672theta^2 + 0.02961theta omega + 0.06461omega^2 + -0.16431theta^3 + 0.13021theta^2 omega + 0.05944theta omega^2 + 0.02564omega^3,0.040701*omega**3 + 0.003145*omega**2*theta - 0.003133*omega**2 + 0.00023*omega*theta**2 - 0.002401*omega*theta + 0.00726*omega - 1.0e-5*theta**3 + 0.00017*theta**2 - 0.001214*theta + 0.003115,2.132358e-04,1.998065e-05
