Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
87780,2025-06-25 21:00:00,nan,nan,nan,nan,nan,nan,16111.5771,1021,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
87781,2025-06-25 21:05:00,nan,nan,nan,nan,nan,nan,38276.6133,1158,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
87782,2025-06-25 21:10:00,nan,nan,nan,nan,nan,nan,283393.3750,1279,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
87783,2025-06-25 21:15:00,nan,nan,nan,nan,nan,nan,14837.4072,1160,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
87784,2025-06-25 21:20:00,0.009614,0.065104,0.046534,0.062334,5.036837,3.561854,347.1407,9999,0,1.00000omega,0.004251 + -0.03267theta + -0.00368omega + 0.00616theta^2 + 0.00075theta omega + 0.00571omega^2 + -0.00003theta^3 + -0.00126theta^2 omega + -0.00057theta omega^2 + -0.00226omega^3,-0.005386*omega**3 - 4.5e-5*omega**2*theta - 7.4e-5*omega**2 - 3.0e-6*omega*theta**2 - 0.000241*omega*theta - 0.004472*omega + 2.0e-6*theta**2 + 9.6e-5*theta + 0.001198,1.159153e-03,1.463874e-05
87785,2025-06-25 21:25:00,nan,nan,nan,nan,nan,nan,2825.9414,1680,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
87786,2025-06-25 21:30:00,0.005031,0.004382,0.004718,0.114243,4.833481,3.418742,335.7737,6979,0,1.00000omega,0.121031 + -0.02822theta + 0.03453omega + 0.12127theta^2 + 0.04069theta omega + -0.09496omega^2 + -0.05187theta^3 + 0.00329theta^2 omega + 0.03201theta omega^2 + -0.05607omega^3,-0.49094*omega**3 + 0.009342*omega**2*theta - 0.088286*omega**2 + 3.2e-5*omega*theta**2 + 0.000479*omega*theta - 0.001248*omega - 1.7e-5*theta**3 + 0.000273*theta**2 - 0.001399*theta + 0.002557,1.616122e-04,1.291970e-05
87787,2025-06-25 21:35:00,0.004853,0.004228,0.004551,0.084355,3.148971,2.227457,274.0680,5441,0,1.00000omega,0.043761 + -0.49623theta + 0.03129omega + -0.00526theta^2 + 0.03385theta omega + 0.00105omega^2 + -0.10018theta^3 + 0.06886theta^2 omega + -0.04549theta omega^2 + -0.02515omega^3,-0.192109*omega**3 - 0.011583*omega**2*theta - 0.032565*omega**2 + 0.000584*omega*theta**2 + 0.003909*omega*theta + 0.007441*omega - 2.8e-5*theta**3 - 0.000246*theta**2 - 0.001262*theta - 0.002164,1.995157e-04,1.445542e-05
87788,2025-06-25 21:40:00,0.006155,0.007992,0.007133,0.109021,3.884858,2.748091,206.8862,8795,0,1.00000omega,-0.165801 + -0.13145theta + -0.03899omega + 0.03128theta^2 + 0.04250theta omega + -0.13216omega^2 + -0.02534theta^3 + -0.04703theta^2 omega + 0.09488theta omega^2 + -0.01100omega^3,-0.040556*omega**3 + 0.011661*omega**2*theta + 0.161406*omega**2 - 0.000193*omega*theta**2 - 0.006368*omega*theta - 0.053601*omega - 3.0e-6*theta**3 - 0.000173*theta**2 - 0.003007*theta - 0.018826,2.280087e-04,1.449072e-05
87789,2025-06-25 21:45:00,0.006564,0.020813,0.015432,0.113211,8.681842,6.139511,437.5929,9116,1,1.00000omega,-0.334981 + -0.10521theta + -0.03694omega + -0.00533theta^2 + 0.00626theta omega + 0.02565omega^2 + 0.00001theta^3 + 0.00044theta^2 omega + -0.00141theta omega^2 + -0.00732omega^3,-0.048829*omega**3 - 0.000314*omega**2*theta + 0.006898*omega**2 + 3.0e-6*omega*theta**2 + 0.000207*omega*theta + 0.001296*omega - 3.0e-6*theta**2 - 0.000207*theta - 0.003483,2.931535e-04,1.362467e-05
