Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
13420,2024-09-30 18:50:00,nan,nan,nan,nan,nan,nan,46238.2188,678,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
13421,2024-09-30 18:55:00,0.004636,0.017851,0.013041,0.109574,8.046435,5.690216,60.5189,9772,0,1.00000omega,0.016051 + -0.40163theta + 0.01134omega + -0.13998theta^2 + 0.00469theta omega + -0.09669omega^2 + -0.00877theta^3 + -0.00145theta^2 omega + 0.00114theta omega^2 + -0.00036omega^3,-0.000698*omega**3 + 7.4e-5*omega**2*theta - 0.025662*omega**2 - 3.0e-6*omega*theta**2 + 0.000132*omega*theta - 0.000888*omega - 0.e-6*theta**3 - 1.2e-5*theta**2 + 0.000309*theta + 7.1e-5,4.414603e-04,1.316334e-05
13422,2024-09-30 19:00:00,0.005846,0.028670,0.020690,0.033855,0.920865,0.651590,95.9983,9999,1,1.00000omega,-0.017591 + 0.00219theta + -0.00364omega + 0.08336theta^2 + -0.17903theta omega + -0.07407omega^2 + -0.19311theta^3 + -0.02934theta^2 omega + 0.39717theta omega^2 + -0.01121omega^3,-0.02108*omega**3 + 0.024896*omega**2*theta + 0.240284*omega**2 - 6.1e-5*omega*theta**2 - 0.002769*omega*theta - 0.022281*omega - 1.3e-5*theta**3 - 0.000396*theta**2 - 0.003877*theta - 0.01266,6.563711e-04,1.117350e-05
13423,2024-09-30 19:05:00,nan,nan,nan,nan,nan,nan,15157.3447,1066,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
13424,2024-09-30 19:10:00,0.004108,0.015018,0.011010,0.089559,4.173391,2.951712,135.8426,9999,0,1.00000omega,0.068481 + 0.02462theta + -0.07270omega + -0.00998theta^2 + 0.00965theta omega + -0.01962omega^2 + -0.00794theta^3 + -0.00192theta^2 omega + 0.01527theta omega^2 + -0.00042omega^3,-0.00226*omega**3 + 0.002739*omega**2*theta - 0.059711*omega**2 - 1.1e-5*omega*theta**2 + 0.000567*omega*theta - 0.009022*omega - 2.0e-6*theta**3 + 8.4e-5*theta**2 - 0.001468*theta + 0.008469,2.221484e-04,9.266859e-06
13425,2024-09-30 19:15:00,nan,nan,nan,nan,nan,nan,6132.2251,1134,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
13426,2024-09-30 19:20:00,nan,nan,nan,nan,nan,nan,300.8803,7447,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
13427,2024-09-30 19:25:00,0.004184,0.008208,0.006514,nan,nan,nan,87.5510,7210,1,1.00000omega,0.012261 + -0.18092theta + 0.25366omega + -0.00183theta^2 + -0.10312theta omega + 0.08481omega^2 + -0.00684theta^3 + 0.01236theta^2 omega + -0.00169theta omega^2 + 0.02627omega^3,0.087736*omega**3 - 0.000188*omega**2*theta + 0.029474*omega**2 + 4.6e-5*omega*theta**2 - 0.001721*omega*theta + 0.017423*omega - 0.e-6*theta**3 + 1.5e-5*theta**2 - 0.000292*theta + 0.001479,2.167777e-04,1.598702e-05
13428,2024-09-30 19:30:00,nan,nan,nan,nan,nan,nan,24598.2520,1088,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
13429,2024-09-30 19:35:00,nan,nan,nan,nan,nan,nan,70741.0469,1191,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
