Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
70620,2025-04-27 05:20:00,0.006705,0.007197,0.006956,nan,nan,nan,72.4962,7582,0,1.00000omega,-0.262281 + -1.76871theta + 0.21287omega + 0.32289theta^2 + -0.02554theta omega + 0.08643omega^2 + 0.04000theta^3 + 0.04637theta^2 omega + 0.01116theta omega^2 + 0.03208omega^3,0.035545*omega**3 + 0.000412*omega**2*theta + 0.015138*omega**2 + 5.7e-5*omega*theta**2 - 0.000571*omega*theta + 0.008408*omega + 2.0e-6*theta**3 + 5.1e-5*theta**2 - 0.002395*theta + 0.006306,4.062244e-04,3.499580e-05
70621,2025-04-27 05:25:00,0.007095,0.042359,0.030370,0.127237,12.635935,8.935408,90.6008,9999,0,1.00000omega,-0.069921 + -0.08707theta + -0.17856omega + 0.00298theta^2 + -0.15822theta omega + -0.01191omega^2 + -0.00877theta^3 + -0.00121theta^2 omega + 0.00730theta omega^2 + -0.02870omega^3,-0.033498*omega**3 + 0.000284*omega**2*theta + 0.000288*omega**2 - 2.0e-6*omega*theta**2 - 0.001069*omega*theta - 0.015747*omega - 1.0e-5*theta**2 - 0.000183*theta - 0.001539,1.227728e-03,3.287875e-05
70622,2025-04-27 05:30:00,nan,nan,nan,nan,nan,nan,411.9021,2976,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
70623,2025-04-27 05:35:00,0.006750,0.009752,0.008387,0.125328,3.115899,2.205055,101.5176,8976,0,1.00000omega,-0.921741 + -0.06500theta + -0.01578omega + 0.49920theta^2 + -0.41003theta omega + -0.62170omega^2 + -0.13469theta^3 + 0.21706theta^2 omega + 0.35162theta omega^2 + -0.77240omega^3,-1.194259*omega**3 + 0.018122*omega**2*theta + 0.158037*omega**2 + 0.000373*omega*theta**2 + 0.00921*omega*theta + 0.049881*omega - 8.0e-6*theta**3 - 0.000256*theta**2 - 0.002221*theta - 0.006089,2.892008e-04,2.443306e-05
70624,2025-04-27 05:40:00,0.005613,0.010756,0.008579,0.180523,6.154383,4.353678,54.2383,8119,0,1.00000omega,0.011581 + -0.30463theta + -0.06557omega + -0.39986theta^2 + 0.06838theta omega + 0.07299omega^2 + -0.56698theta^3 + 0.01993theta^2 omega + 0.21329theta omega^2 + -0.26337omega^3,-0.32796*omega**3 + 0.008853*omega**2*theta - 0.080879*omega**2 + 2.8e-5*omega*theta**2 - 0.000132*omega*theta - 0.003983*omega - 2.6e-5*theta**3 + 0.000758*theta**2 - 0.007556*theta + 0.026216,2.948515e-04,2.127359e-05
70625,2025-04-27 05:45:00,nan,nan,nan,nan,nan,nan,724.1101,3358,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
70626,2025-04-27 05:50:00,0.006254,0.008342,0.007372,2.866960,151.369001,107.053244,69.2145,8311,0,1.00000omega,0.115631 + -1.23912theta + 0.15553omega + 0.12313theta^2 + -0.11218theta omega + 0.00495omega^2 + 0.09587theta^3 + -0.01537theta^2 omega + -0.30704theta omega^2 + 0.07110omega^3,0.087169*omega**3 - 0.012548*omega**2*theta - 0.089085*omega**2 - 2.1e-5*omega*theta**2 - 0.001057*omega*theta - 0.001322*omega + 4.0e-6*theta**3 + 0.000121*theta**2 - 0.000307*theta - 0.006213,2.513893e-04,2.726632e-05
70627,2025-04-27 05:55:00,0.005662,0.007973,0.006915,0.203891,6.477323,4.582428,58.0736,9265,0,1.00000omega,-0.131721 + -0.46234theta + -0.03199omega + -0.00317theta^2 + -0.00086theta omega + -0.00993omega^2 + -0.08114theta^3 + -0.13102theta^2 omega + 0.00316theta omega^2 + 0.01924omega^3,0.024133*omega**3 + 0.000132*omega**2*theta - 0.000488*omega**2 - 0.000183*omega*theta**2 - 0.004268*omega*theta - 0.026007*omega - 4.0e-6*theta**3 - 0.000133*theta**2 - 0.002071*theta - 0.012802,4.693071e-04,2.729690e-05
70628,2025-04-27 06:00:00,0.005072,0.005636,0.005361,nan,nan,nan,91.8625,5908,0,1.00000omega,0.092741 + -0.05966theta + -0.02875omega + -0.01377theta^2 + 0.04354theta omega + -0.13857omega^2 + -0.15207theta^3 + -0.09446theta^2 omega + 0.01060theta omega^2 + 0.10847omega^3,0.261723*omega**3 + 0.000853*omega**2*theta - 0.048307*omega**2 - 0.000253*omega*theta**2 + 0.005764*omega*theta - 0.033584*omega - 1.4e-5*theta**3 + 0.000426*theta**2 - 0.004527*theta + 0.016613,2.532465e-04,2.388484e-05
70629,2025-04-27 06:05:00,0.005580,0.006501,0.006058,nan,nan,nan,70.9195,6288,0,1.00000omega,-0.814841 + -0.85140theta + 0.24283omega + 0.35258theta^2 + -0.06027theta omega + -0.07349omega^2 + -0.11096theta^3 + 0.16934theta^2 omega + 0.12530theta omega^2 + 0.01293omega^3,0.02008*omega**3 + 0.006486*omega**2*theta + 0.00143*omega**2 + 0.000292*omega*theta**2 + 0.001178*omega*theta + 0.009103*omega - 6.0e-6*theta**3 + 3.6e-5*theta**2 - 0.000597*theta - 0.006068,3.961725e-04,2.743752e-05
