Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
0,2024-08-15 00:00:00,nan,nan,nan,nan,nan,nan,619.7819,2314,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
1,2024-08-15 00:25:00,0.004871,0.015263,0.011329,nan,nan,nan,169.4235,6177,0,1.00000omega,-0.014851 + -0.12264theta + -0.06430omega + 0.04363theta^2 + -0.11974theta omega + 0.47283omega^2 + -0.07003theta^3 + 0.04434theta^2 omega + -0.10462theta omega^2 + 0.05164omega^3,0.246132*omega**3 - 0.016622*omega**2*theta + 0.23459*omega**2 + 0.000235*omega*theta**2 - 0.002894*omega*theta + 0.004079*omega - 1.2e-5*theta**3 + 0.000122*theta**2 - 0.000529*theta + 0.00075,1.533246e-04,1.197458e-05
2,2024-08-15 00:45:00,0.003532,0.004347,0.003960,0.133975,5.429240,3.840221,114.9510,9999,0,1.00000omega,-0.220551 + -0.04066theta + 0.00221omega + -0.00659theta^2 + 0.00049theta omega + 0.05008omega^2 + -0.01156theta^3 + 0.03035theta^2 omega + -0.00564theta omega^2 + -0.03994omega^3,-0.245705*omega**3 - 0.001157*omega**2*theta + 0.011742*omega**2 + 0.000207*omega*theta**2 + 0.003931*omega*theta + 0.018691*omega - 3.0e-6*theta**3 - 7.8e-5*theta**2 - 0.000814*theta - 0.003491,1.311720e-04,9.661588e-06
3,2024-08-15 00:50:00,0.004295,0.004109,0.004203,0.056027,0.901381,0.638603,237.2657,5494,0,1.00000omega,-0.106461 + -2.15023theta + -0.02132omega + 0.63219theta^2 + 0.94511theta omega + 0.00862omega^2 + -0.44394theta^3 + -2.16692theta^2 omega + -0.20523theta omega^2 + -0.01284omega^3,-0.111042*omega**3 - 0.059162*omega**2*theta + 0.002327*omega**2 - 0.020822*omega*theta**2 + 0.015295*omega*theta - 8.4e-5*omega - 0.000142*theta**3 + 0.000361*theta**2 - 0.00236*theta - 0.000313,6.786250e-05,7.501367e-06
4,2024-08-15 00:55:00,0.004463,0.010684,0.008187,0.214296,9.375987,6.631556,186.9200,9999,0,1.00000omega,0.008991 + 0.00174theta + 0.04147omega + -0.05463theta^2 + 0.01282theta omega + 0.00651omega^2 + -0.01734theta^3 + 0.01940theta^2 omega + 0.01430theta omega^2 + 0.00332omega^3,0.020563*omega**3 + 0.002952*omega**2*theta - 0.029946*omega**2 + 0.000134*omega*theta**2 - 0.002782*omega*theta + 0.015802*omega - 4.0e-6*theta**3 + 0.000105*theta**2 - 0.000866*theta + 0.002081,1.539573e-04,9.819778e-06
5,2024-08-15 01:00:00,0.005745,0.015634,0.011778,0.132951,4.462488,3.156856,186.5028,4095,5,1.00000omega,-0.005231 + -0.08599theta + -0.04782omega + 0.01716theta^2 + -0.02840theta omega + -0.07515omega^2 + -0.15264theta^3 + 0.04408theta^2 omega + 0.00593theta omega^2 + -0.02577omega^3,-0.096706*omega**3 + 0.000742*omega**2*theta - 0.023433*omega**2 + 0.000184*omega*theta**2 + 0.001224*omega*theta + 0.000292*omega - 2.1e-5*theta**3 - 0.000263*theta**2 - 0.001183*theta - 0.001918,nan,nan
6,2024-08-15 01:05:00,nan,nan,nan,nan,nan,nan,1768.4757,4065,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
7,2024-08-15 01:10:00,0.004305,0.020778,0.015004,0.121348,12.352681,8.735086,132.1488,9999,0,1.00000omega,0.000331 + -0.00752theta + 0.02740omega + 0.00670theta^2 + 0.00080theta omega + -0.00982omega^2 + 0.00012theta^3 + 0.00063theta^2 omega + -0.00773theta omega^2 + 0.01144omega^3,0.052578*omega**3 - 0.001184*omega**2*theta - 0.024696*omega**2 + 3.0e-6*omega*theta**2 + 0.000124*omega*theta + 0.002095*omega + 4.0e-6*theta**2 + 0.000113*theta + 0.000869,3.979173e-04,1.398199e-05
8,2024-08-15 01:15:00,nan,nan,nan,nan,nan,nan,124907.6094,844,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
9,2024-08-15 01:20:00,0.003537,0.012865,0.009435,0.778926,42.662660,30.172084,76.0744,6106,1,1.00000omega,0.146001 + -1.00172theta + 0.01355omega + 0.49942theta^2 + -0.10404theta omega + 0.01996omega^2 + -0.00798theta^3 + -0.00222theta^2 omega + -0.01395theta omega^2 + 0.00874omega^3,0.035948*omega**3 - 0.001913*omega**2*theta - 0.007444*omega**2 - 1.0e-5*omega*theta**2 - 0.001441*omega*theta - 0.010119*omega - 1.0e-6*theta**3 + 0.000177*theta**2 + 0.001855*theta + 0.003599,1.675627e-04,1.186310e-05
