Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
92400,2025-07-11 23:00:00,nan,nan,nan,nan,nan,nan,33661.0156,1711,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92401,2025-07-11 23:05:00,nan,nan,nan,nan,nan,nan,295046.9375,1380,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92402,2025-07-11 23:10:00,nan,nan,nan,nan,nan,nan,910095.8750,834,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92403,2025-07-11 23:15:00,nan,nan,nan,nan,nan,nan,5165887.0000,810,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92404,2025-07-11 23:20:00,nan,nan,nan,nan,nan,nan,13287.7578,995,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92405,2025-07-11 23:25:00,nan,nan,nan,nan,nan,nan,252998.2969,755,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92406,2025-07-11 23:30:00,0.005231,0.026770,0.019287,0.084516,7.603948,5.377135,53.2438,9999,1,1.00000omega,-0.209721 + -0.05547theta + 0.14038omega + -0.02722theta^2 + 0.27697theta omega + -0.00692omega^2 + 0.00277theta^3 + 0.00576theta^2 omega + 0.00117theta omega^2 + -0.00010omega^3,-0.000136*omega**3 + 5.3e-5*omega**2*theta - 0.001741*omega**2 + 9.0e-6*omega*theta**2 + 0.001876*omega*theta - 0.005068*omega - 9.0e-6*theta**2 + 1.4e-5*theta - 0.000966,6.132650e-04,1.331236e-05
92407,2025-07-11 23:35:00,nan,nan,nan,nan,nan,nan,7128.4814,1456,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92408,2025-07-11 23:40:00,0.005769,0.023358,0.017013,0.061006,5.299332,3.747442,545.9471,9999,0,1.00000omega,0.023691 + 0.00044theta + -0.01057omega + 0.00119theta^2 + -0.00028theta omega + 0.00006omega^2 + 0.00001theta^3 + -0.00012theta^2 omega + 0.00033theta omega^2 + -0.00069omega^3,-0.007368*omega**3 + 0.000117*omega**2*theta + 0.002424*omega**2 - 1.0e-6*omega*theta**2 - 6.3e-5*omega*theta - 0.001054*omega + 1.0e-6*theta**2 + 3.7e-5*theta + 0.000413,3.331625e-04,8.187477e-06
92409,2025-07-11 23:45:00,0.004399,0.007321,0.006039,0.138101,7.388832,5.225605,165.9055,7734,0,1.00000omega,-0.062681 + -0.07391theta + 0.02856omega + 0.02450theta^2 + -0.02063theta omega + 0.06131omega^2 + -0.00979theta^3 + 0.03354theta^2 omega + -0.03627theta omega^2 + -0.05839omega^3,-0.332927*omega**3 - 0.006893*omega**2*theta - 0.02521*omega**2 + 0.000212*omega*theta**2 + 0.002902*omega*theta + 0.010756*omega - 2.0e-6*theta**3 - 3.5e-5*theta**2 - 0.000255*theta - 0.000989,2.421520e-04,1.363746e-05
92410,2025-07-11 23:50:00,nan,nan,nan,nan,nan,nan,372.4986,2374,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92411,2025-07-11 23:55:00,0.004616,0.004399,0.004508,0.085673,3.032375,2.145068,168.6518,8043,0,1.00000omega,0.032811 + -0.05785theta + 0.00777omega + -0.02467theta^2 + 0.04813theta omega + 0.00151omega^2 + -0.00377theta^3 + 0.01406theta^2 omega + -0.28230theta omega^2 + 0.00144omega^3,0.007529*omega**3 - 0.049199*omega**2*theta - 0.273098*omega**2 + 8.2e-5*omega*theta**2 + 0.001579*omega*theta + 0.006514*omega - 0.e-6*theta**3 - 2.4e-5*theta**2 - 0.000259*theta - 0.00075,1.537093e-04,1.470163e-05
92412,2025-07-12 00:00:00,nan,nan,nan,nan,nan,nan,3923.1907,966,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92413,2025-07-12 00:05:00,0.005155,0.010040,0.007981,0.056792,2.224028,1.573138,341.8167,9999,0,1.00000omega,0.107641 + 0.03015theta + -0.05221omega + -0.00075theta^2 + -0.01877theta omega + -0.00022omega^2 + 0.00021theta^3 + 0.00035theta^2 omega + 0.00029theta omega^2 + 0.00034omega^3,0.002916*omega**3 + 8.3e-5*omega**2*theta + 0.001146*omega**2 + 3.0e-6*omega*theta**2 - 0.000233*omega*theta - 0.006066*omega + 3.0e-6*theta**2 + 6.6e-5*theta + 0.000867,1.656610e-04,9.448876e-06
92414,2025-07-12 00:10:00,0.005689,0.055450,0.039415,0.054469,5.080931,3.592967,116.4810,9999,0,1.00000omega,0.150751 + -0.06424theta + 0.00354omega + 0.00816theta^2 + 0.00400theta omega + 0.00682omega^2 + -0.00040theta^3 + -0.00088theta^2 omega + 0.00132theta omega^2 + -0.00146omega^3,-0.00319*omega**3 + 9.6e-5*omega**2*theta + 0.001206*omega**2 - 2.0e-6*omega*theta**2 + 6.4e-5*omega*theta - 0.000213*omega + 3.0e-6*theta**2 - 0.000108*theta + 0.001208,1.111518e-03,1.472400e-05
92415,2025-07-12 00:15:00,nan,nan,nan,nan,nan,nan,33785.6562,927,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92416,2025-07-12 00:20:00,nan,nan,nan,nan,nan,nan,21111.7715,1482,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92417,2025-07-12 00:25:00,0.005135,0.010630,0.008347,0.062592,5.942889,4.202490,57.6732,9999,0,1.00000omega,-0.290261 + -0.28062theta + 0.02509omega + -0.09423theta^2 + -0.00839theta omega + -0.01765omega^2 + -0.00881theta^3 + -0.01045theta^2 omega + -0.00521theta omega^2 + 0.00054omega^3,0.000844*omega**3 - 0.000271*omega**2*theta - 0.001535*omega**2 - 1.8e-5*omega*theta**2 + 0.00027*omega*theta - 0.000109*omega - 0.e-6*theta**3 - 1.0e-5*theta**2 - 2.0e-6*theta - 0.00017,1.039973e-04,1.387297e-05
92418,2025-07-12 00:30:00,nan,nan,nan,nan,nan,nan,10126.7334,1278,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92419,2025-07-12 00:35:00,0.004958,0.007259,0.006216,0.100867,3.096353,2.190614,175.7142,8324,0,1.00000omega,0.046471 + -0.06128theta + -0.01215omega + 0.02733theta^2 + -0.01444theta omega + -0.04631omega^2 + -0.01095theta^3 + 0.00253theta^2 omega + -0.00903theta omega^2 + 0.00881omega^3,0.04233*omega**3 - 0.001446*omega**2*theta - 0.008756*omega**2 + 1.4e-5*omega*theta**2 - 0.000375*omega*theta + 0.001514*omega - 2.0e-6*theta**3 + 5.2e-5*theta**2 - 0.0005*theta + 0.001747,6.021780e-05,1.484681e-05
92420,2025-07-12 00:40:00,0.004068,0.005562,0.004873,0.093052,2.686808,1.900999,87.7580,5795,0,1.00000omega,0.028481 + -0.17940theta + -0.19376omega + -0.13692theta^2 + -0.09440theta omega + 0.36894omega^2 + -0.01448theta^3 + -0.02368theta^2 omega + 0.03349theta omega^2 + -0.10084omega^3,-0.359801*omega**3 + 0.003983*omega**2*theta + 0.111178*omega**2 - 9.4e-5*omega*theta**2 - 0.000328*omega*theta - 0.00361*omega - 2.0e-6*theta**3 - 2.9e-5*theta**2 + 0.00013*theta + 0.000168,2.325742e-04,1.599895e-05
92421,2025-07-12 00:45:00,0.009674,0.055617,0.039918,0.063307,2.608816,1.845255,868.3738,3807,5,1.00000omega,0.049761 + -0.01343theta + -0.00862omega + -0.00052theta^2 + 0.00277theta omega + 0.01051omega^2 + -0.00078theta^3 + 0.00010theta^2 omega + -0.00146theta omega^2 + -0.00309omega^3,-0.018405*omega**3 - 0.00029*omega**2*theta - 0.001204*omega**2 + 1.0e-6*omega*theta**2 + 6.8e-5*omega*theta + 0.000821*omega - 1.1e-5*theta**2 - 0.000238*theta - 0.001727,nan,nan
92422,2025-07-12 00:50:00,nan,nan,nan,nan,nan,nan,11363.3857,751,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
92423,2025-07-12 00:55:00,nan,nan,nan,nan,nan,nan,103895.3906,838,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
