Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
93720,2025-07-16 13:05:00,nan,nan,nan,nan,nan,nan,1873.7273,955,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
93721,2025-07-16 13:10:00,nan,nan,nan,nan,nan,nan,55775.0781,792,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
93722,2025-07-16 13:15:00,0.004985,0.006835,0.005982,nan,nan,nan,275.2080,6285,0,1.00000omega,-0.008951 + -0.00326theta + 0.03681omega + -0.00191theta^2 + 0.03502theta omega + -0.02937omega^2 + 0.00102theta^3 + 0.01734theta^2 omega + 0.00246theta omega^2 + 0.00439omega^3,0.032132*omega**3 + 0.0006*omega**2*theta - 0.019453*omega**2 + 0.000141*omega*theta**2 - 0.001748*omega*theta + 0.006053*omega - 8.0e-6*theta**2 + 7.0e-5*theta - 0.000216,1.734278e-04,1.285680e-05
93723,2025-07-16 13:20:00,0.004469,0.008871,0.007024,nan,nan,nan,256.0923,9999,0,1.00000omega,0.060081 + 0.00400theta + 0.23573omega + -0.00063theta^2 + 0.05822theta omega + 0.00980omega^2 + 0.00077theta^3 + -0.00022theta^2 omega + 0.00826theta omega^2 + 0.01171omega^3,0.09941*omega**3 + 0.002337*omega**2*theta - 0.028686*omega**2 - 2.0e-6*omega*theta**2 + 0.001093*omega*theta - 0.007551*omega - 1.1e-5*theta**2 + 0.000168*theta - 0.000756,1.282037e-04,9.306788e-06
93724,2025-07-16 13:25:00,0.005230,0.007177,0.006279,0.115766,6.425679,4.544378,285.9685,9057,0,1.00000omega,-0.248141 + 0.00494theta + 0.00660omega + -0.00150theta^2 + -0.02051theta omega + -0.05501omega^2 + 0.00015theta^3 + 0.00034theta^2 omega + -0.00362theta omega^2 + -0.01363omega^3,-0.094699*omega**3 - 0.000838*omega**2*theta - 0.018634*omega**2 + 3.0e-6*omega*theta**2 - 0.000378*omega*theta + 0.003526*omega - 2.0e-6*theta**2 + 3.1e-5*theta - 0.000726,1.700111e-04,1.231600e-05
93725,2025-07-16 13:30:00,nan,nan,nan,nan,nan,nan,27295.4336,983,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
93726,2025-07-16 13:35:00,nan,nan,nan,nan,nan,nan,42301.0000,1315,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
93727,2025-07-16 13:40:00,0.005614,0.021881,0.015973,0.042330,3.806754,2.691948,1018.4232,9999,0,1.00000omega,-0.115191 + 0.00062theta + -0.03385omega + -0.00044theta^2 + 0.00000theta omega + -0.00648omega^2 + -0.00013theta^3 + -0.00005theta^2 omega + 0.00008theta omega^2 + -0.00027omega^3,-0.005681*omega**3 + 5.6e-5*omega**2*theta - 0.006674*omega**2 - 1.0e-6*omega*theta**2 + 5.2e-5*omega*theta - 0.001706*omega + 6.0e-6*theta**2 - 0.000131*theta + 0.000743,2.226135e-04,6.644291e-06
93728,2025-07-16 13:45:00,nan,nan,nan,nan,nan,nan,29088.6914,1226,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
93729,2025-07-16 13:50:00,nan,nan,nan,nan,nan,nan,16965.0000,989,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
93730,2025-07-16 13:55:00,nan,nan,nan,nan,nan,nan,9318.7871,1089,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
93731,2025-07-16 14:00:00,0.004281,0.006724,0.005637,0.075064,3.967733,2.806113,71.3646,7321,0,1.00000omega,0.274821 + -0.35762theta + -0.28655omega + 0.00773theta^2 + 0.09427theta omega + 0.11935omega^2 + -0.00873theta^3 + -0.00588theta^2 omega + -0.03101theta omega^2 + -0.00996omega^3,-0.026525*omega**3 - 0.002753*omega**2*theta - 0.000446*omega**2 - 1.7e-5*omega*theta**2 + 0.000481*omega*theta - 0.000283*omega - 0.e-6*theta**3 - 3.1e-5*theta**2 - 0.000772*theta - 0.005661,6.177586e-05,1.796448e-05
93732,2025-07-16 14:05:00,nan,nan,nan,nan,nan,nan,602.4771,2931,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
93733,2025-07-16 14:10:00,nan,nan,nan,nan,nan,nan,552.0894,4285,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
93734,2025-07-16 14:15:00,0.005090,0.009818,0.007820,0.044376,1.138514,0.805662,671.3224,9999,3,1.00000omega,0.017791 + 0.00006theta + -0.06235omega + 0.00009theta^2 + -0.00505theta omega + -0.02455omega^2 + -0.00002theta^3 + 0.00004theta^2 omega + -0.00132theta omega^2 + -0.00301omega^3,-0.051481*omega**3 - 0.000753*omega**2*theta - 0.007417*omega**2 + 1.0e-6*omega*theta**2 - 0.00015*omega*theta - 3.4e-5*omega + 1.0e-6*theta**2 - 1.0e-5*theta + 8.3e-5,8.359514e-05,8.902071e-06
