Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
61820,2025-03-27 10:00:00,0.003876,0.005684,0.004865,0.219465,2.836840,2.011942,125.4748,5597,1,1.00000omega,0.225741 + -0.48543theta + 0.00084omega + -1.38256theta^2 + 0.93924theta omega + 0.23270omega^2 + -2.06211theta^3 + 0.34610theta^2 omega + -1.25915theta omega^2 + -0.01060omega^3,-0.058775*omega**3 - 0.232724*omega**2*theta + 0.699092*omega**2 + 0.002132*omega*theta**2 + 0.002482*omega*theta - 0.02049*omega - 0.000423*theta**3 + 0.00261*theta**2 - 0.005557*theta + 0.004819,4.443752e-05,1.423859e-05
61821,2025-03-27 10:05:00,0.003548,0.004673,0.004149,nan,nan,nan,109.6739,6378,0,1.00000omega,-0.014441 + -0.04083theta + 0.02896omega + -0.03726theta^2 + 0.17292theta omega + -0.02721omega^2 + -0.14521theta^3 + 0.02998theta^2 omega + -0.00301theta omega^2 + 0.03195omega^3,0.189696*omega**3 - 0.000596*omega**2*theta - 0.01495*omega**2 + 0.000198*omega*theta**2 + 0.004453*omega*theta + 0.01772*omega - 3.2e-5*theta**3 - 0.000476*theta**2 - 0.002406*theta - 0.00415,6.680948e-05,1.037966e-05
61822,2025-03-27 10:10:00,0.003086,0.004396,0.003798,nan,nan,nan,67.1601,5444,1,1.00000omega,-0.022081 + -0.50182theta + 0.21307omega + 0.34581theta^2 + -0.21301theta omega + -0.06692omega^2 + -0.67870theta^3 + 0.00984theta^2 omega + 0.19666theta omega^2 + 0.04642omega^3,0.219705*omega**3 + 0.031026*omega**2*theta + 0.020139*omega**2 + 5.2e-5*omega*theta**2 - 0.002664*omega*theta + 0.002973*omega - 0.000119*theta**3 - 0.000385*theta**2 - 0.000907*theta - 0.000962,4.839404e-05,1.658491e-05
61823,2025-03-27 10:15:00,0.003596,0.004722,0.004197,nan,nan,nan,102.5789,9080,1,1.00000omega,-0.122561 + -0.00908theta + 0.06407omega + -0.02186theta^2 + 0.03303theta omega + -0.07205omega^2 + -0.24301theta^3 + 0.35857theta^2 omega + 0.69750theta omega^2 + -0.05534omega^3,-0.295521*omega**3 + 0.124157*omega**2*theta - 0.921702*omega**2 + 0.002128*omega*theta**2 - 0.030082*omega*theta + 0.108446*omega - 4.8e-5*theta**3 + 0.001025*theta**2 - 0.007294*theta + 0.017003,8.659445e-05,1.166944e-05
61824,2025-03-27 10:20:00,0.004510,0.004499,0.004504,0.074210,1.216985,0.862137,142.9725,5674,0,1.00000omega,-0.313991 + -3.01560theta + -0.04973omega + 0.07932theta^2 + 1.52193theta omega + -0.29091omega^2 + -0.20209theta^3 + 0.01859theta^2 omega + -0.01213theta omega^2 + -0.18045omega^3,-0.849348*omega**3 - 0.001903*omega**2*theta - 0.108066*omega**2 + 9.7e-5*omega*theta**2 + 0.019363*omega*theta - 0.075917*omega - 3.5e-5*theta**3 + 0.000433*theta**2 - 0.005111*theta + 0.014105,1.152028e-04,1.237330e-05
61825,2025-03-27 10:25:00,0.003096,0.003602,0.003359,0.106351,4.239576,2.998776,68.8022,5527,0,1.00000omega,0.217381 + -0.35500theta + -0.06964omega + -0.61072theta^2 + 0.11196theta omega + 0.08802omega^2 + -0.29017theta^3 + -0.02308theta^2 omega + -0.01702theta omega^2 + 0.03904omega^3,0.193069*omega**3 - 0.002806*omega**2*theta + 0.0527*omega**2 - 0.000127*omega*theta**2 + 0.003049*omega*theta - 0.016118*omega - 5.3e-5*theta**3 + 0.000688*theta**2 - 0.002891*theta + 0.004654,8.973990e-05,1.046919e-05
61826,2025-03-27 10:30:00,0.003376,0.003778,0.003583,nan,nan,nan,104.3900,4352,0,1.00000omega,-0.357541 + -1.88941theta + 0.06716omega + 1.41957theta^2 + -0.23958theta omega + 0.00024omega^2 + -1.25766theta^3 + 0.63529theta^2 omega + -0.23481theta omega^2 + 0.05006omega^3,0.308986*omega**3 - 0.048311*omega**2*theta - 0.069841*omega**2 + 0.004357*omega*theta**2 + 0.008994*omega*theta + 0.006128*omega - 0.000288*theta**3 - 0.000533*theta**2 - 0.001836*theta - 0.003288,1.189401e-04,7.748349e-06
61827,2025-03-27 10:35:00,0.003306,0.006323,0.005045,0.112743,5.308168,3.754288,55.3647,9164,0,1.00000omega,-0.112091 + 0.09513theta + -0.00704omega + -0.10602theta^2 + -0.05681theta omega + -0.03189omega^2 + -0.17244theta^3 + 0.01857theta^2 omega + 0.39001theta omega^2 + -0.12181omega^3,-0.418116*omega**3 + 0.044624*omega**2*theta - 0.314253*omega**2 + 7.1e-5*omega*theta**2 - 0.001604*omega*theta + 0.007397*omega - 2.2e-5*theta**3 + 0.000407*theta**2 - 0.002394*theta + 0.003965,1.243882e-04,1.462224e-05
61828,2025-03-27 10:40:00,nan,nan,nan,nan,nan,nan,155.0060,2342,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
61829,2025-03-27 10:45:00,0.003590,0.005229,0.004485,0.104899,3.479123,2.461229,77.0371,6025,0,1.00000omega,-0.008951 + -0.82036theta + -0.21378omega + 0.17623theta^2 + 0.00629theta omega + 0.01080omega^2 + 0.00083theta^3 + 0.01620theta^2 omega + -0.00462theta omega^2 + -0.03136omega^3,-0.132886*omega**3 - 0.000653*omega**2*theta + 0.007329*omega**2 + 7.6e-5*omega*theta**2 - 0.000686*omega*theta - 0.005605*omega + 7.2e-5*theta**2 - 0.001639*theta + 0.006374,9.144309e-05,9.081749e-06
61830,2025-03-27 10:50:00,nan,nan,nan,nan,nan,nan,564.0757,3748,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
61831,2025-03-27 10:55:00,0.003931,0.004618,0.004288,0.120792,4.751125,3.360639,110.8223,7314,0,1.00000omega,-0.184371 + -0.10953theta + -0.05487omega + 0.08690theta^2 + 0.23355theta omega + -0.02740omega^2 + -0.10551theta^3 + -0.03733theta^2 omega + -0.40866theta omega^2 + -0.05499omega^3,-0.263925*omega**3 - 0.065379*omega**2*theta - 0.400496*omega**2 - 0.000199*omega*theta**2 + 0.000742*omega*theta + 0.009657*omega - 1.9e-5*theta**3 - 0.000297*theta**2 - 0.001659*theta - 0.003833,9.756973e-05,1.429614e-05
61832,2025-03-27 11:00:00,nan,nan,nan,nan,nan,nan,9924.7393,1115,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
61833,2025-03-27 11:05:00,nan,nan,nan,nan,nan,nan,282.9785,3485,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
61834,2025-03-27 11:10:00,0.004093,0.010694,0.008096,0.053672,1.926491,1.362764,141.1268,9570,0,1.00000omega,-0.110561 + -0.04131theta + 0.01135omega + -0.03345theta^2 + -0.08261theta omega + 0.12675omega^2 + -0.01798theta^3 + 0.00352theta^2 omega + 0.04235theta omega^2 + -0.05608omega^3,-0.317581*omega**3 + 0.007994*omega**2*theta + 0.076757*omega**2 + 2.2e-5*omega*theta**2 - 0.001076*omega*theta - 0.002704*omega - 4.0e-6*theta**3 - 4.7e-5*theta**2 - 0.000217*theta - 0.000601,1.682912e-04,9.956878e-06
61835,2025-03-27 11:15:00,0.004161,0.004107,0.004134,0.060847,1.372774,0.971651,157.2428,6700,0,1.00000omega,0.097291 + -1.20968theta + -0.91241omega + -0.14565theta^2 + -0.22474theta omega + 0.04105omega^2 + -0.01240theta^3 + -0.01462theta^2 omega + -0.06885theta omega^2 + 0.01241omega^3,0.074893*omega**3 - 0.01385*omega**2*theta + 0.101861*omega**2 - 9.8e-5*omega*theta**2 - 0.002179*omega*theta - 0.013728*omega - 3.0e-6*theta**3 - 2.2e-5*theta**2 - 0.000771*theta + 0.006311,1.913169e-04,1.269919e-05
61836,2025-03-27 11:20:00,0.004253,0.005055,0.004671,nan,nan,nan,154.7657,7185,0,1.00000omega,-0.111771 + -0.05466theta + 0.11353omega + -0.18130theta^2 + -0.05242theta omega + 0.30225omega^2 + -0.67043theta^3 + -0.20122theta^2 omega + 0.32051theta omega^2 + 0.09461omega^3,0.543601*omega**3 + 0.061385*omega**2*theta - 0.084325*omega**2 - 0.001285*omega*theta**2 + 0.008301*omega*theta - 0.009512*omega - 0.000143*theta**3 + 0.001422*theta**2 - 0.004768*theta + 0.005101,7.867704e-05,1.146247e-05
61837,2025-03-27 11:25:00,0.003830,0.004082,0.003958,0.090310,2.694845,1.906613,111.5445,4753,0,1.00000omega,0.157511 + -0.57222theta + -0.10429omega + -0.81537theta^2 + -0.06867theta omega + 0.02836omega^2 + -0.96605theta^3 + -0.40888theta^2 omega + 0.00677theta omega^2 + 0.00865omega^3,0.044465*omega**3 + 0.00116*omega**2*theta + 0.007666*omega**2 - 0.002335*omega*theta**2 + 0.015452*omega*theta - 0.028941*omega - 0.000184*theta**3 + 0.001562*theta**2 - 0.004805*theta + 0.005993,1.621260e-04,1.075700e-05
61838,2025-03-27 11:30:00,0.004463,0.023106,0.016640,0.127269,5.376783,3.803025,217.2526,9999,0,1.00000omega,-0.017891 + -0.01767theta + -0.00432omega + 0.00533theta^2 + -0.00786theta omega + -0.00514omega^2 + -0.01424theta^3 + -0.00813theta^2 omega + 0.00849theta omega^2 + -0.00415omega^3,-0.028701*omega**3 + 0.001957*omega**2*theta + 0.023942*omega**2 - 6.2e-5*omega*theta**2 - 0.001812*omega*theta - 0.013216*omega - 4.0e-6*theta**3 - 0.000145*theta**2 - 0.001935*theta - 0.00875,4.584783e-04,1.212273e-05
61839,2025-03-27 11:35:00,0.003586,0.004985,0.004342,nan,nan,nan,99.7080,9999,0,1.00000omega,-0.207111 + 0.00040theta + 0.28054omega + -0.00828theta^2 + -0.01745theta omega + 0.13380omega^2 + -0.01276theta^3 + 0.00252theta^2 omega + -0.08483theta omega^2 + 0.04051omega^3,0.209167*omega**3 - 0.0146*omega**2*theta + 0.194998*omega**2 + 1.4e-5*omega*theta**2 - 0.000518*omega*theta + 0.012976*omega - 2.0e-6*theta**3 + 6.6e-5*theta**2 - 0.000595*theta + 0.001221,1.396057e-04,1.372830e-05
61840,2025-03-27 11:40:00,nan,nan,nan,nan,nan,nan,145.2561,3394,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
61841,2025-03-27 11:45:00,0.004270,0.006015,0.005216,nan,nan,nan,206.5024,6693,0,1.00000omega,-0.143001 + -0.01766theta + -0.03187omega + 0.06060theta^2 + -0.02122theta omega + -0.01375omega^2 + -0.00677theta^3 + 0.04074theta^2 omega + -0.00233theta omega^2 + -0.02448omega^3,-0.184167*omega**3 - 0.000584*omega**2*theta - 0.002698*omega**2 + 0.000341*omega*theta**2 - 0.005235*omega*theta + 0.018966*omega - 2.0e-6*theta**3 + 7.4e-5*theta**2 - 0.000794*theta + 0.002249,1.738582e-04,1.046284e-05
61842,2025-03-27 11:50:00,0.005105,0.005762,0.005443,0.176667,12.004201,8.489171,146.7125,7511,2,1.00000omega,0.054961 + -0.01420theta + 0.04517omega + 0.00922theta^2 + -0.01340theta omega + 0.02043omega^2 + -0.00556theta^3 + -0.00188theta^2 omega + -0.00225theta omega^2 + 0.00133omega^3,0.005031*omega**3 - 0.000284*omega**2*theta + 0.007959*omega**2 - 8.0e-6*omega*theta**2 - 0.000119*omega*theta + 0.001851*omega - 0.e-6*theta**3 + 9.0e-6*theta**2 - 4.8e-5*theta + 0.000245,4.738070e-05,1.692395e-05
61843,2025-03-27 11:55:00,0.004024,0.006366,0.005325,nan,nan,nan,159.0837,7757,0,1.00000omega,-0.116751 + -0.00438theta + 0.02490omega + -0.00385theta^2 + -0.00158theta omega + 0.06857omega^2 + 0.00238theta^3 + -0.00426theta^2 omega + -0.00003theta omega^2 + 0.10100omega^3,0.661025*omega**3 - 7.0e-6*omega**2*theta + 0.032111*omega**2 - 3.1e-5*omega*theta**2 + 0.000769*omega*theta - 0.003939*omega + 1.0e-6*theta**3 - 2.4e-5*theta**2 + 0.00033*theta - 0.001756,1.363005e-04,1.031295e-05
