Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
24640,2024-11-13 15:40:00,0.004003,0.006259,0.005254,0.069386,2.010652,1.422592,149.4887,7795,0,1.00000omega,-0.398581 + -0.56060theta + -0.08556omega + 0.29119theta^2 + -0.10553theta omega + -0.08189omega^2 + -0.00811theta^3 + 0.01497theta^2 omega + 0.00575theta omega^2 + -0.02783omega^3,-0.17277*omega**3 + 0.00119*omega**2*theta - 0.027991*omega**2 + 0.000103*omega*theta**2 + 7.0e-6*omega*theta - 0.009051*omega - 2.0e-6*theta**3 + 0.000104*theta**2 + 0.001329*theta + 0.002215,1.276692e-04,1.341914e-05
24641,2024-11-13 15:45:00,0.004226,0.006068,0.005229,nan,nan,nan,99.7682,6189,0,1.00000omega,-0.079851 + -1.06285theta + 0.17822omega + -0.12784theta^2 + -0.09166theta omega + 0.00232omega^2 + -0.01481theta^3 + -0.00907theta^2 omega + 0.00121theta omega^2 + 0.04390omega^3,0.165489*omega**3 + 0.000152*omega**2*theta + 0.001244*omega**2 - 3.8e-5*omega*theta**2 - 0.001294*omega*theta + 0.002648*omega - 2.0e-6*theta**3 - 6.8e-5*theta**2 - 0.001508*theta - 0.003953,4.826502e-05,1.513210e-05
24642,2024-11-13 15:50:00,0.004482,0.005992,0.005291,nan,nan,nan,86.8413,7471,0,1.00000omega,0.017991 + -0.10703theta + -0.00231omega + 0.03361theta^2 + -0.09468theta omega + -0.05644omega^2 + -0.01494theta^3 + -0.00693theta^2 omega + 0.02320theta omega^2 + 0.05837omega^3,0.175169*omega**3 + 0.002321*omega**2*theta - 0.003682*omega**2 - 2.3e-5*omega*theta**2 - 0.00128*omega*theta - 0.007032*omega - 2.0e-6*theta**3 - 1.9e-5*theta**2 - 0.00016*theta - 0.0006,6.320959e-05,1.369163e-05
24643,2024-11-13 15:55:00,0.003494,0.004655,0.004116,0.132520,4.108659,2.906771,66.1625,8451,0,1.00000omega,-0.102921 + -0.07312theta + 0.15253omega + -0.00314theta^2 + -0.02725theta omega + 0.07870omega^2 + -0.21660theta^3 + 0.06160theta^2 omega + -0.19225theta omega^2 + -0.00584omega^3,-0.021794*omega**3 - 0.023915*omega**2*theta + 0.037173*omega**2 + 0.000255*omega*theta**2 - 0.000522*omega*theta + 0.00525*omega - 3.0e-5*theta**3 + 3.4e-5*theta**2 - 9.4e-5*theta - 0.000291,1.109648e-04,1.444266e-05
24644,2024-11-13 16:00:00,0.003796,0.004227,0.004018,0.123706,5.269679,3.727252,86.1799,8965,0,1.00000omega,0.058881 + -0.33913theta + -0.00785omega + 0.08038theta^2 + 0.05763theta omega + 0.10239omega^2 + -0.01860theta^3 + -0.08204theta^2 omega + -0.04937theta omega^2 + -0.05309omega^3,-0.21353*omega**3 - 0.006619*omega**2*theta + 0.088373*omega**2 - 0.000367*omega*theta**2 + 0.00634*omega*theta - 0.027336*omega - 3.0e-6*theta**3 + 9.7e-5*theta**2 - 0.001371*theta + 0.006267,1.130295e-04,1.372323e-05
24645,2024-11-13 16:05:00,0.003913,0.005010,0.004495,0.252758,7.095830,5.020691,45.4160,5709,0,1.00000omega,-0.116041 + -0.42418theta + 0.13091omega + -0.00908theta^2 + -0.01171theta omega + -0.08841omega^2 + -0.02263theta^3 + -0.00181theta^2 omega + -0.00689theta omega^2 + 0.01651omega^3,0.034789*omega**3 - 0.000484*omega**2*theta - 0.021691*omega**2 - 4.0e-6*omega*theta**2 - 7.3e-5*omega*theta + 0.004681*omega - 2.0e-6*theta**3 + 1.6e-5*theta**2 - 0.000521*theta + 0.001256,1.469268e-04,1.820739e-05
24646,2024-11-13 16:10:00,0.005176,0.026621,0.019177,0.070752,4.203735,2.972911,197.3958,9999,0,1.00000omega,0.005421 + -0.03918theta + -0.01188omega + 0.01355theta^2 + 0.00447theta omega + 0.00763omega^2 + -0.00012theta^3 + -0.00013theta^2 omega + -0.00048theta omega^2 + -0.00823omega^3,-0.039338*omega**3 - 7.6e-5*omega**2*theta + 0.001146*omega**2 - 0.e-6*omega*theta**2 + 2.5e-5*omega*theta + 0.000655*omega + 4.0e-6*theta**2 + 0.000216*theta + 0.002315,3.913416e-04,1.002398e-05
24647,2024-11-13 16:15:00,nan,nan,nan,nan,nan,nan,249.9184,5821,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
24648,2024-11-13 16:20:00,0.004946,0.005090,0.005019,0.076746,3.080940,2.179229,306.1807,7731,0,1.00000omega,0.020191 + -0.08083theta + -0.24979omega + 0.01592theta^2 + 0.00277theta omega + -0.15971omega^2 + -0.02281theta^3 + -0.00227theta^2 omega + 0.00096theta omega^2 + -0.04629omega^3,-0.384161*omega**3 + 0.000266*omega**2*theta - 0.085665*omega**2 - 2.1e-5*omega*theta**2 + 0.000311*omega*theta - 0.009452*omega - 7.0e-6*theta**3 + 0.000141*theta**2 - 0.001032*theta + 0.002695,9.616646e-05,1.177836e-05
24649,2024-11-13 16:25:00,0.004983,0.007404,0.006311,0.070262,1.313541,0.930142,184.9412,8082,0,1.00000omega,-0.001221 + -0.00850theta + -0.00224omega + -0.00195theta^2 + -0.09824theta omega + -0.02908omega^2 + -0.04446theta^3 + 0.01120theta^2 omega + 0.10831theta omega^2 + 0.02616omega^3,0.130572*omega**3 + 0.01802*omega**2*theta + 0.06744*omega**2 + 6.2e-5*omega*theta**2 - 0.000789*omega*theta - 0.00475*omega - 8.0e-6*theta**3 - 0.000109*theta**2 - 0.000495*theta - 0.000762,1.259787e-04,1.308631e-05
