Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
33440,2024-12-18 15:50:00,0.003910,0.004338,0.004129,0.123494,3.861306,2.731752,113.8111,6987,0,1.00000omega,-0.235481 + -0.03781theta + 0.01553omega + 0.65744theta^2 + 0.07886theta omega + 0.00029omega^2 + -0.78981theta^3 + -0.01990theta^2 omega + -0.02733theta omega^2 + 0.00034omega^3,0.001728*omega**3 - 0.00463*omega**2*theta - 0.014409*omega**2 - 0.000112*omega*theta**2 + 0.000377*omega*theta + 0.002806*omega - 0.000149*theta**3 - 0.001099*theta**2 - 0.002547*theta - 0.002401,8.959489e-05,8.616325e-06
33441,2024-12-18 15:55:00,0.002987,0.003181,0.003086,0.095280,4.198115,2.969280,101.7878,5832,0,1.00000omega,-0.013861 + -0.51271theta + 0.01878omega + -0.12160theta^2 + 0.09766theta omega + 0.03307omega^2 + 0.00819theta^3 + -0.02101theta^2 omega + -0.12978theta omega^2 + -0.00383omega^3,-0.029243*omega**3 - 0.03303*omega**2*theta - 0.100574*omega**2 - 0.000178*omega*theta**2 + 0.000377*omega*theta + 0.00421*omega + 2.0e-6*theta**3 - 4.3e-5*theta**2 - 0.000966*theta - 0.002808,5.477077e-05,7.708599e-06
33442,2024-12-18 16:00:00,0.002873,0.005876,0.004625,0.106748,3.540616,2.504731,79.1389,8694,1,1.00000omega,-0.056031 + -0.97416theta + -0.01232omega + 0.10791theta^2 + -0.20565theta omega + -0.00935omega^2 + -0.00000theta^3 + -0.00472theta^2 omega + 0.03897theta omega^2 + 0.00328omega^3,0.021423*omega**3 + 0.008484*omega**2*theta + 0.058319*omega**2 - 3.4e-5*omega*theta**2 - 0.003705*omega*theta - 0.025911*omega + 5.6e-5*theta**2 - 0.000256*theta - 0.005077,9.090236e-05,6.267472e-06
33443,2024-12-18 16:05:00,0.005067,0.024655,0.017798,0.084948,3.520142,2.489841,124.6225,9999,0,1.00000omega,0.106141 + -0.25931theta + -0.02959omega + -0.00353theta^2 + -0.00085theta omega + 0.15966omega^2 + -0.02059theta^3 + 0.00323theta^2 omega + -0.01439theta omega^2 + -0.00571omega^3,-0.018407*omega**3 - 0.001546*omega**2*theta + 0.036838*omega**2 + 1.2e-5*omega*theta**2 + 0.000223*omega*theta + 8.3e-5*omega - 2.0e-6*theta**3 - 7.5e-5*theta**2 - 0.001055*theta - 0.005133,3.443636e-04,7.270804e-06
33444,2024-12-18 16:10:00,0.002996,0.007095,0.005446,0.050647,1.624844,1.149496,52.2645,8306,0,1.00000omega,0.016871 + -0.05163theta + -0.13178omega + -0.05762theta^2 + 0.16015theta omega + 0.01083omega^2 + -0.01433theta^3 + -0.02120theta^2 omega + 0.00127theta omega^2 + -0.03426omega^3,-0.139151*omega**3 + 0.000172*omega**2*theta + 0.003695*omega**2 - 9.6e-5*omega*theta**2 + 0.002287*omega*theta - 0.007977*omega - 2.0e-6*theta**3 - 1.3e-5*theta**2 + 4.0e-6*theta + 9.1e-5,9.332591e-05,7.856976e-06
33445,2024-12-18 16:15:00,0.002572,0.004630,0.003745,0.078623,1.571677,1.112733,127.2052,9551,0,1.00000omega,0.537241 + -0.11735theta + 0.00714omega + 0.21145theta^2 + 0.19897theta omega + 0.30870omega^2 + -1.93724theta^3 + -0.60993theta^2 omega + -0.37109theta omega^2 + 0.03690omega^3,0.471961*omega**3 - 0.158211*omega**2*theta + 0.03397*omega**2 - 0.008668*omega*theta**2 - 0.014034*omega*theta - 0.004901*omega - 0.000918*theta**3 - 0.002763*theta**2 - 0.002895*theta - 0.000143,5.619734e-05,4.996883e-06
33446,2024-12-18 16:20:00,0.002823,0.005204,0.004186,0.110177,3.726617,2.636268,104.7942,7660,0,1.00000omega,0.138601 + -0.03520theta + 0.01342omega + -0.04104theta^2 + -0.08192theta omega + 0.12615omega^2 + -0.06207theta^3 + 0.01109theta^2 omega + 0.07976theta omega^2 + 0.00155omega^3,0.01401*omega**3 + 0.024031*omega**2*theta + 0.23105*omega**2 + 0.000111*omega*theta**2 + 1.0e-6*omega*theta - 0.004595*omega - 2.1e-5*theta**3 - 0.000445*theta**2 - 0.003202*theta - 0.007461,7.430933e-05,5.436107e-06
33447,2024-12-18 16:25:00,0.004021,0.006704,0.005528,0.147658,8.125678,5.746671,205.2241,9657,0,1.00000omega,-0.125291 + 0.00092theta + -0.01354omega + 0.00202theta^2 + 0.02736theta omega + -0.11080omega^2 + -0.00854theta^3 + -0.00895theta^2 omega + 0.01330theta omega^2 + 0.01270omega^3,0.107385*omega**3 + 0.003749*omega**2*theta - 0.033525*omega**2 - 8.4e-5*omega*theta**2 - 0.000651*omega*theta - 0.001013*omega - 3.0e-6*theta**3 - 5.3e-5*theta**2 - 0.000348*theta - 0.001023,5.630213e-05,8.806274e-06
33448,2024-12-18 16:30:00,0.003060,0.003263,0.003163,0.114438,4.096774,2.897987,92.2561,8207,0,1.00000omega,-0.059251 + -0.04792theta + 0.07460omega + -0.12241theta^2 + 0.07755theta omega + -0.06193omega^2 + -0.22499theta^3 + -0.00802theta^2 omega + -0.00195theta omega^2 + 0.01288omega^3,0.087498*omega**3 - 0.000442*omega**2*theta - 0.028879*omega**2 - 6.1e-5*omega*theta**2 + 0.001392*omega*theta + 0.000731*omega - 5.7e-5*theta**3 + 0.000163*theta**2 - 0.000184*theta - 4.7e-5,3.267990e-05,5.740714e-06
33449,2024-12-18 16:35:00,0.003224,0.013131,0.009561,0.113792,6.098994,4.313390,160.1214,9999,0,1.00000omega,0.001901 + -0.05287theta + -0.04916omega + 0.00637theta^2 + -0.02854theta omega + -0.00955omega^2 + -0.06120theta^3 + -0.00013theta^2 omega + 0.07413theta omega^2 + -0.00015omega^3,-0.001499*omega**3 + 0.024697*omega**2*theta + 0.132787*omega**2 - 1.0e-6*omega*theta**2 - 0.000565*omega*theta - 0.004759*omega - 2.3e-5*theta**3 - 0.000377*theta**2 - 0.002144*theta - 0.004175,8.930805e-05,7.938971e-06
