Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
59620,2025-03-19 18:15:00,0.005637,0.007182,0.006456,nan,nan,nan,248.0273,9978,0,1.00000omega,0.040461 + 0.00664theta + 0.06761omega + -0.00844theta^2 + 0.01902theta omega + -0.01364omega^2 + -0.01457theta^3 + 0.03201theta^2 omega + -0.02309theta omega^2 + 0.02739omega^3,0.142603*omega**3 - 0.004007*omega**2*theta - 0.044053*omega**2 + 0.000185*omega*theta**2 + 0.00381*omega*theta + 0.021761*omega - 3.0e-6*theta**3 - 8.5e-5*theta**2 - 0.00084*theta - 0.002646,1.481297e-04,1.249938e-05
59621,2025-03-19 18:20:00,0.005208,0.019661,0.014382,0.150910,13.492340,9.541122,404.3493,9999,0,1.00000omega,-0.024261 + -0.01976theta + 0.04210omega + 0.00989theta^2 + -0.02364theta omega + 0.01375omega^2 + -0.00095theta^3 + 0.00226theta^2 omega + -0.00921theta omega^2 + 0.00111omega^3,0.010801*omega**3 - 0.002987*omega**2*theta + 0.049617*omega**2 + 2.4e-5*omega*theta**2 - 0.001132*omega*theta + 0.012462*omega + 2.1e-5*theta**2 - 0.000398*theta + 0.002421,2.456967e-04,1.003093e-05
59622,2025-03-19 18:25:00,0.003940,0.023005,0.016504,0.086881,4.550462,3.218249,83.7207,9999,1,1.00000omega,-0.009481 + -0.05328theta + 0.05363omega + -0.07991theta^2 + 0.00542theta omega + 0.49772omega^2 + -0.01770theta^3 + 0.00068theta^2 omega + 0.05945theta omega^2 + 0.00687omega^3,0.023892*omega**3 + 0.006892*omega**2*theta + 0.230451*omega**2 + 3.0e-6*omega*theta**2 + 0.000108*omega*theta + 0.002538*omega - 2.0e-6*theta**3 - 9.1e-5*theta**2 - 0.00113*theta - 0.004502,3.922596e-04,1.409229e-05
59623,2025-03-19 18:30:00,nan,nan,nan,nan,nan,nan,14051.6689,1783,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
59624,2025-03-19 18:35:00,0.004321,0.006579,0.005566,nan,nan,nan,89.7426,6256,0,1.00000omega,-0.010801 + -1.30174theta + 0.20165omega + 0.34734theta^2 + 0.05003theta omega + -0.00350omega^2 + -0.00218theta^3 + 0.00054theta^2 omega + 0.02408theta omega^2 + 0.02536omega^3,0.085412*omega**3 + 0.002703*omega**2*theta - 0.008296*omega**2 + 2.0e-6*omega*theta**2 + 0.000548*omega*theta + 0.005263*omega + 0.000131*theta**2 - 0.002134*theta + 0.004678,1.580718e-04,8.197637e-06
59625,2025-03-19 18:40:00,0.005018,0.024218,0.017488,0.069442,1.493943,1.057518,145.3152,9999,0,1.00000omega,-0.009951 + -0.12033theta + 0.00505omega + -0.02087theta^2 + -0.00104theta omega + -0.01250omega^2 + -0.00034theta^3 + -0.00004theta^2 omega + -0.00052theta omega^2 + -0.01309omega^3,-0.049452*omega**3 - 6.5e-5*omega**2*theta - 0.002979*omega**2 - 5.0e-6*omega*theta + 0.000359*omega - 5.0e-6*theta**2 + 0.000162*theta - 0.000605,5.083252e-04,1.103151e-05
59626,2025-03-19 18:45:00,0.004271,0.017679,0.012860,0.098049,4.248365,3.004848,121.9844,9999,1,1.00000omega,0.002731 + -0.00355theta + 0.02985omega + 0.02467theta^2 + 0.00372theta omega + -0.01838omega^2 + -0.00813theta^3 + -0.00116theta^2 omega + 0.00469theta omega^2 + 0.02470omega^3,0.109198*omega**3 + 0.000691*omega**2*theta - 0.013442*omega**2 - 6.0e-6*omega*theta**2 + 0.000153*omega*theta + 6.9e-5*omega - 1.0e-6*theta**3 + 4.7e-5*theta**2 - 0.000539*theta + 0.001993,2.337789e-04,9.520637e-06
59627,2025-03-19 18:50:00,0.003646,0.009537,0.007220,0.094984,9.740323,6.887776,103.0298,9175,1,1.00000omega,-0.220621 + -0.03352theta + -0.03213omega + -0.02005theta^2 + -0.00120theta omega + 0.06506omega^2 + -0.00514theta^3 + -0.00495theta^2 omega + 0.01187theta omega^2 + 0.12146omega^3,0.6331*omega**3 + 0.002062*omega**2*theta - 0.001774*omega**2 - 2.9e-5*omega*theta**2 + 0.000787*omega*theta - 0.006464*omega - 0.e-6*theta**3 + 3.2e-5*theta**2 - 0.000361*theta + 0.000839,2.146620e-04,1.192625e-05
59628,2025-03-19 18:55:00,nan,nan,nan,nan,nan,nan,1029.8735,3291,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
59629,2025-03-19 19:00:00,0.003171,0.003627,0.003407,0.074368,3.853012,2.724999,166.8449,9999,0,1.00000omega,-0.010511 + -0.00976theta + -0.05087omega + 0.00654theta^2 + -0.00451theta omega + -0.00360omega^2 + -0.00750theta^3 + -0.00568theta^2 omega + 0.00536theta omega^2 + -0.01517omega^3,-0.16623*omega**3 + 0.001958*omega**2*theta - 0.019561*omega**2 - 6.9e-5*omega*theta**2 + 0.001137*omega*theta - 0.006342*omega - 3.0e-6*theta**3 + 8.5e-5*theta**2 - 0.000809*theta + 0.002555,9.764088e-05,8.162939e-06
