Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
15180,2024-10-08 14:45:00,0.003853,0.009597,0.007312,nan,nan,nan,254.2214,8811,0,1.00000omega,0.138211 + 0.00137theta + 0.02154omega + 0.00179theta^2 + 0.00915theta omega + 0.01377omega^2 + -0.00427theta^3 + -0.00077theta^2 omega + 0.01356theta omega^2 + 0.01390omega^3,0.156135*omega**3 + 0.005077*omega**2*theta - 0.07109*omega**2 - 1.0e-5*omega*theta**2 + 0.000488*omega*theta - 0.004562*omega - 2.0e-6*theta**3 + 8.5e-5*theta**2 - 0.001344*theta + 0.00735,1.054059e-04,1.015207e-05
15181,2024-10-08 14:50:00,0.003647,0.004387,0.004034,0.112307,3.407465,2.410750,105.0550,6301,0,1.00000omega,-0.043851 + -0.43281theta + 0.05948omega + -0.02517theta^2 + 0.03184theta omega + -0.04496omega^2 + -0.00682theta^3 + 0.01528theta^2 omega + -0.00447theta omega^2 + -0.02205omega^3,-0.116164*omega**3 - 0.000785*omega**2*theta - 0.018218*omega**2 + 8.9e-5*omega*theta**2 + 0.000303*omega*theta + 0.001686*omega - 1.0e-6*theta**3 - 9.0e-6*theta**2 - 0.000465*theta + 0.000258,1.264114e-04,1.209114e-05
15182,2024-10-08 14:55:00,0.004723,0.020386,0.014797,0.200069,7.519258,5.318800,55.2341,9999,0,1.00000omega,0.001781 + 0.00298theta + 0.01679omega + 0.12938theta^2 + -0.08680theta omega + -0.02902omega^2 + -0.11224theta^3 + -0.02175theta^2 omega + 0.00158theta omega^2 + 0.03726omega^3,0.063329*omega**3 + 9.0e-5*omega**2*theta - 0.005805*omega**2 - 4.1e-5*omega*theta**2 - 0.0017*omega*theta - 0.014143*omega - 7.0e-6*theta**3 - 0.000227*theta**2 - 0.002367*theta - 0.007947,4.285871e-04,1.697287e-05
15183,2024-10-08 15:00:00,0.004873,0.011639,0.008922,0.043666,2.278411,1.611376,661.3956,9999,1,1.00000omega,0.008651 + -0.00089theta + -0.03732omega + 0.00053theta^2 + 0.00037theta omega + 0.00187omega^2 + -0.00001theta^3 + -0.00002theta^2 omega + 0.00000theta omega^2 + 0.00072omega^3,0.013169*omega**3 + 0.00146*omega**2 + 2.5e-5*omega*theta - 0.001556*omega + 1.0e-6*theta**2 - 2.5e-5*theta + 0.000226,9.572240e-05,9.582951e-06
15184,2024-10-08 15:05:00,nan,nan,nan,nan,nan,nan,23032.2285,1079,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
15185,2024-10-08 15:10:00,0.005585,0.025871,0.018715,0.063304,1.150972,0.815090,448.1123,9999,0,1.00000omega,-0.000581 + 0.00534theta + -0.00148omega + -0.00383theta^2 + 0.00084theta omega + -0.00729omega^2 + -0.00001theta^3 + -0.00073theta^2 omega + 0.00092theta omega^2 + -0.00224omega^3,-0.020733*omega**3 + 0.000284*omega**2*theta - 0.0092*omega**2 - 8.0e-6*omega*theta**2 + 0.000288*omega*theta - 0.002804*omega - 2.0e-6*theta**2 + 8.8e-5*theta - 0.000867,3.656762e-04,1.176880e-05
15186,2024-10-08 15:15:00,0.003897,0.012021,0.008935,0.042097,1.408949,0.996722,57.7379,9999,0,1.00000omega,-0.248611 + -0.12313theta + -0.01011omega + -0.00264theta^2 + -0.02048theta omega + -0.00682omega^2 + -0.01075theta^3 + 0.00742theta^2 omega + -0.02217theta omega^2 + -0.02235omega^3,-0.058377*omega**3 - 0.00193*omega**2*theta + 0.019514*omega**2 + 2.2e-5*omega*theta**2 - 0.000682*omega*theta + 0.004588*omega - 1.0e-6*theta**3 + 3.4e-5*theta**2 - 0.000506*theta + 0.001924,2.987012e-04,1.285688e-05
15187,2024-10-08 15:20:00,0.006342,0.009328,0.007976,0.079227,3.000856,2.122665,137.0621,9999,0,1.00000omega,0.069361 + -0.10344theta + 0.01349omega + 0.02105theta^2 + -0.00701theta omega + 0.00893omega^2 + 0.00014theta^3 + 0.00014theta^2 omega + -0.00452theta omega^2 + 0.00322omega^3,0.007354*omega**3 - 0.000344*omega**2*theta + 0.004295*omega**2 - 6.8e-5*omega*theta + 0.000803*omega + 6.0e-6*theta**2 - 0.000183*theta + 0.001072,2.434456e-04,1.790727e-05
15188,2024-10-08 15:25:00,0.005501,0.009754,0.007918,0.123011,16.515486,11.678536,589.8578,9999,0,1.00000omega,0.103371 + 0.00867theta + 0.06216omega + -0.00217theta^2 + 0.00323theta omega + 0.00518omega^2 + 0.00003theta^3 + -0.00056theta^2 omega + 0.00053theta omega^2 + 0.00019omega^3,0.002448*omega**3 + 0.000228*omega**2*theta - 0.00144*omega**2 - 8.0e-6*omega*theta**2 + 0.000411*omega*theta - 0.003043*omega - 2.0e-6*theta**2 + 9.6e-5*theta - 0.000879,1.862740e-04,8.318179e-06
15189,2024-10-08 15:30:00,0.004323,0.008082,0.006481,0.138386,9.611861,6.797317,275.2481,9999,0,1.00000omega,0.003451 + -0.01227theta + 0.00339omega + -0.00320theta^2 + -0.00907theta omega + 0.01360omega^2 + -0.00029theta^3 + -0.00175theta^2 omega + -0.00489theta omega^2 + 0.00163omega^3,0.015869*omega**3 - 0.001587*omega**2*theta + 0.031399*omega**2 - 1.9e-5*omega*theta**2 + 0.000392*omega*theta - 0.001525*omega + 3.0e-6*theta**2 - 2.3e-5*theta + 0.000106,1.400105e-04,7.585581e-06
