Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
51260,2025-02-18 15:25:00,0.003881,0.011407,0.008520,0.073060,3.108801,2.198861,195.7115,9999,0,1.00000omega,0.116301 + -0.37426theta + 0.00157omega + -0.04445theta^2 + 0.09361theta omega + -0.08222omega^2 + -0.00041theta^3 + 0.00014theta^2 omega + 0.00655theta omega^2 + -0.05816omega^3,-0.49273*omega**3 + 0.00185*omega**2*theta - 0.069571*omega**2 + 1.0e-6*omega*theta**2 + 0.001621*omega*theta - 0.022888*omega - 2.1e-5*theta**2 + 0.000243*theta + 0.001276,1.601761e-04,9.238111e-06
51261,2025-02-18 15:30:00,0.003829,0.008438,0.006552,0.177008,9.259586,6.548712,132.5873,8717,0,1.00000omega,0.008121 + -0.00198theta + 0.00300omega + -0.00155theta^2 + -0.00391theta omega + 0.00256omega^2 + -0.00988theta^3 + -0.00322theta^2 omega + 0.00125theta omega^2 + 0.00035omega^3,0.002087*omega**3 + 0.000248*omega**2*theta + 0.003844*omega**2 - 2.1e-5*omega*theta**2 - 0.000522*omega*theta - 0.003056*omega - 2.0e-6*theta**3 - 7.2e-5*theta**2 - 0.000793*theta - 0.002902,1.807919e-04,1.187937e-05
51262,2025-02-18 15:35:00,0.003567,0.004007,0.003793,0.427404,4.289842,3.048394,90.1149,5275,0,1.00000omega,0.044291 + -1.50791theta + 0.56197omega + 0.58818theta^2 + 0.02402theta omega + 0.07630omega^2 + -0.72587theta^3 + -0.05687theta^2 omega + -0.44540theta omega^2 + -0.00339omega^3,-0.016456*omega**3 - 0.07207*omega**2*theta - 0.219868*omega**2 - 0.000307*omega*theta**2 - 0.001811*omega*theta + 0.016145*omega - 0.000131*theta**3 - 0.001098*theta**2 - 0.00458*theta - 0.008009,9.374465e-05,1.084287e-05
51263,2025-02-18 15:40:00,0.003450,0.003357,0.003404,nan,nan,nan,105.1319,6497,0,1.00000omega,-0.050881 + -1.19558theta + -0.04368omega + -0.16248theta^2 + 0.12648theta omega + 0.01416omega^2 + -1.13985theta^3 + -0.06232theta^2 omega + -0.08311theta omega^2 + 0.05644omega^3,0.330948*omega**3 - 0.016244*omega**2*theta + 0.028958*omega**2 - 0.000406*omega*theta**2 + 0.002999*omega*theta - 0.004853*omega - 0.000248*theta**3 + 0.000958*theta**2 - 0.002555*theta + 0.002248,1.517456e-04,9.828448e-06
51264,2025-02-18 15:45:00,nan,nan,nan,nan,nan,nan,1373.9688,1858,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
51265,2025-02-18 15:50:00,0.003800,0.004131,0.003969,0.096686,4.401182,3.112857,68.6315,6829,2,1.00000omega,-0.043241 + 0.00430theta + 0.08590omega + -0.00523theta^2 + -0.02193theta omega + -0.01190omega^2 + -0.11109theta^3 + 0.07976theta^2 omega + 0.05438theta omega^2 + -0.00984omega^3,-0.032644*omega**3 + 0.006013*omega**2*theta - 0.035507*omega**2 + 0.000294*omega*theta**2 - 0.003328*omega*theta + 0.012231*omega - 1.4e-5*theta**3 + 0.000213*theta**2 - 0.001102*theta + 0.001748,1.457229e-04,1.074145e-05
51266,2025-02-18 15:55:00,0.003982,0.015867,0.011568,0.063046,1.072825,0.759911,125.9419,9999,0,1.00000omega,0.073571 + -0.00574theta + -0.06911omega + 0.00144theta^2 + 0.01363theta omega + 0.02551omega^2 + -0.00012theta^3 + -0.00012theta^2 omega + -0.00879theta omega^2 + -0.02451omega^3,-0.126528*omega**3 - 0.001513*omega**2*theta - 0.015671*omega**2 - 0.e-6*omega*theta**2 + 0.000165*omega*theta + 0.00076*omega - 0.e-6*theta**2 - 4.0e-6*theta + 0.000166,2.230230e-04,1.427942e-05
51267,2025-02-18 16:00:00,0.003028,0.004932,0.004092,nan,nan,nan,79.2857,9887,0,1.00000omega,-0.061581 + 0.00301theta + 0.03239omega + -0.12119theta^2 + -0.00321theta omega + 0.01393omega^2 + -0.05747theta^3 + 0.01500theta^2 omega + 0.08052theta omega^2 + 0.00578omega^3,0.033834*omega**3 + 0.015711*omega**2*theta + 0.119079*omega**2 + 9.8e-5*omega*theta**2 + 0.001355*omega*theta + 0.00578*omega - 1.2e-5*theta**3 - 0.000328*theta**2 - 0.002783*theta - 0.00783,9.647722e-05,9.201958e-06
51268,2025-02-18 16:05:00,0.004613,0.010973,0.008417,0.074640,5.894924,4.168675,213.9798,9999,0,1.00000omega,0.008251 + -0.00116theta + -0.00941omega + -0.00647theta^2 + 0.00003theta omega + 0.00471omega^2 + -0.00031theta^3 + 0.00264theta^2 omega + 0.00014theta omega^2 + -0.00116omega^3,-0.007721*omega**3 + 3.1e-5*omega**2*theta + 0.002577*omega**2 + 2.0e-5*omega*theta**2 + 0.000451*omega*theta + 0.002293*omega - 6.0e-6*theta**2 - 0.00011*theta - 0.000564,1.535702e-04,1.005975e-05
51269,2025-02-18 16:10:00,0.003653,0.004902,0.004323,nan,nan,nan,120.7812,7703,0,1.00000omega,-0.130111 + -0.11735theta + 0.04326omega + 0.33639theta^2 + 0.01355theta omega + -0.23849omega^2 + -0.03408theta^3 + -0.01036theta^2 omega + 0.01273theta omega^2 + 0.14840omega^3,0.888732*omega**3 + 0.002541*omega**2*theta - 0.08239*omega**2 - 6.9e-5*omega*theta**2 - 0.001109*omega*theta - 0.002873*omega - 8.0e-6*theta**3 - 4.9e-5*theta**2 + 0.000995*theta + 0.007038,1.502330e-04,1.168329e-05
51270,2025-02-18 16:15:00,0.003311,0.007734,0.005949,nan,nan,nan,87.9743,6603,0,1.00000omega,-0.041861 + -0.74779theta + -0.06824omega + 0.36431theta^2 + -0.05059theta omega + -0.06942omega^2 + -0.42064theta^3 + 0.71754theta^2 omega + 0.03514theta omega^2 + -0.04068omega^3,-0.21675*omega**3 + 0.006241*omega**2*theta - 0.049868*omega**2 + 0.004248*omega*theta**2 - 0.02877*omega*theta + 0.046409*omega - 8.3e-5*theta**3 + 0.000993*theta**2 - 0.004674*theta + 0.007485,2.057879e-04,1.124862e-05
51271,2025-02-18 16:20:00,0.003803,0.005307,0.004617,nan,nan,nan,141.2015,7261,0,1.00000omega,0.041401 + -0.18047theta + 0.64621omega + 0.10424theta^2 + -0.02325theta omega + -0.09557omega^2 + -0.02050theta^3 + 0.00642theta^2 omega + 0.01189theta omega^2 + 0.01409omega^3,0.093299*omega**3 + 0.002624*omega**2*theta - 0.018488*omega**2 + 4.7e-5*omega*theta**2 + 0.000587*omega*theta + 0.02266*omega - 5.0e-6*theta**3 - 9.7e-5*theta**2 - 0.000633*theta - 0.001534,9.186067e-05,9.228901e-06
51272,2025-02-18 16:25:00,0.003960,0.005427,0.004751,0.167240,6.409346,4.533635,101.3220,5886,0,1.00000omega,-0.101441 + -0.01974theta + -0.03860omega + -0.13880theta^2 + -0.01372theta omega + -0.02806omega^2 + -0.16191theta^3 + 0.02727theta^2 omega + 0.01180theta omega^2 + -0.02536omega^3,-0.112379*omega**3 + 0.001743*omega**2*theta - 0.0052*omega**2 + 0.000134*omega*theta**2 + 0.000685*omega*theta - 0.000472*omega - 2.7e-5*theta**3 - 0.000315*theta**2 - 0.00122*theta - 0.001846,3.765954e-05,1.154052e-05
