Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
40700,2025-01-12 22:05:00,0.004081,0.006648,0.005516,0.171609,6.803252,4.812156,46.4039,9999,1,1.00000omega,-0.286331 + -0.28925theta + 0.05103omega + 0.25281theta^2 + -0.01213theta omega + -0.11103omega^2 + -0.07381theta^3 + -0.00550theta^2 omega + 0.17091theta omega^2 + -0.00851omega^3,-0.01727*omega**3 + 0.011562*omega**2*theta + 0.154167*omega**2 - 1.2e-5*omega*theta**2 - 0.000498*omega*theta - 0.003073*omega - 6.0e-6*theta**3 - 0.00019*theta**2 - 0.00218*theta - 0.010015,7.993880e-05,1.251155e-05
40701,2025-01-12 22:10:00,0.004473,0.005706,0.005127,0.102061,2.659877,1.882201,92.5492,6304,1,1.00000omega,0.142101 + -1.68032theta + -0.15233omega + 0.41756theta^2 + -0.19422theta omega + 0.01884omega^2 + -0.01064theta^3 + -0.01203theta^2 omega + 0.06868theta omega^2 + -0.00825omega^3,-0.025907*omega**3 + 0.007189*omega**2*theta + 0.073664*omega**2 - 4.2e-5*omega*theta**2 - 0.002884*omega*theta - 0.028472*omega - 1.0e-6*theta**3 + 0.000115*theta**2 + 0.000627*theta - 0.004827,1.540939e-04,1.481385e-05
40702,2025-01-12 22:15:00,nan,nan,nan,nan,nan,nan,30982.1562,863,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
40703,2025-01-12 22:20:00,0.004743,0.021097,0.015290,0.062327,1.329940,0.941442,177.3424,5984,5,1.00000omega,-0.008281 + -0.09348theta + -0.03016omega + -0.06347theta^2 + -0.01114theta omega + 0.03677omega^2 + -0.00033theta^3 + 0.00449theta^2 omega + 0.00204theta omega^2 + -0.01268omega^3,-0.06533*omega**3 + 0.00035*omega**2*theta + 0.016215*omega**2 + 2.6e-5*omega*theta**2 - 1.0e-5*omega*theta - 0.001235*omega - 3.0e-5*theta**2 - 0.000268*theta - 0.000541,nan,nan
40704,2025-01-12 22:25:00,0.004970,0.011954,0.009154,0.115525,5.057986,3.577469,78.3187,9999,0,1.00000omega,0.196151 + -0.16842theta + 0.01152omega + 0.00600theta^2 + 0.00027theta omega + 0.01557omega^2 + -0.00035theta^3 + -0.00164theta^2 omega + -0.00092theta omega^2 + 0.00427omega^3,0.009359*omega**3 - 6.7e-5*omega**2*theta + 0.004279*omega**2 - 4.0e-6*omega*theta**2 + 1.1e-5*omega*theta + 0.000377*omega + 2.0e-6*theta**2 - 0.000191*theta + 0.001006,1.468625e-04,1.563335e-05
40705,2025-01-12 22:30:00,0.004062,0.009196,0.007108,0.073501,2.663794,1.884304,105.0724,6355,0,1.00000omega,-0.029151 + -0.24366theta + -0.25192omega + -0.08575theta^2 + 0.20140theta omega + -0.00425omega^2 + -0.03718theta^3 + -0.00197theta^2 omega + -0.00319theta omega^2 + -0.22134omega^3,-0.957161*omega**3 - 0.00046*omega**2*theta + 0.003283*omega**2 - 9.0e-6*omega*theta**2 + 0.00275*omega*theta - 0.036611*omega - 6.0e-6*theta**3 + 0.000154*theta**2 - 0.001526*theta + 0.005885,2.156012e-04,1.009780e-05
40706,2025-01-12 22:35:00,nan,nan,nan,nan,nan,nan,358.8079,1997,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
40707,2025-01-12 22:40:00,0.003489,0.006710,0.005348,0.089656,4.829596,3.415629,54.9908,9564,0,1.00000omega,-0.069401 + -0.37130theta + -0.04778omega + -0.14955theta^2 + 0.04475theta omega + 0.01482omega^2 + -0.00221theta^3 + 0.00244theta^2 omega + -0.13381theta omega^2 + -0.02258omega^3,-0.071968*omega**3 - 0.014216*omega**2*theta + 0.082805*omega**2 + 9.0e-6*omega*theta**2 + 0.000391*omega*theta - 0.003999*omega - 5.0e-5*theta**2 + 0.000158*theta + 0.00044,2.675184e-05,1.184354e-05
40708,2025-01-12 22:45:00,0.005593,0.039870,0.028469,0.116365,5.445460,3.851401,128.5008,9999,0,1.00000omega,-0.002791 + -0.01626theta + 0.02460omega + -0.00074theta^2 + 0.00267theta omega + -0.00031omega^2 + -0.00160theta^3 + -0.00014theta^2 omega + 0.00094theta omega^2 + 0.00034omega^3,0.000891*omega**3 + 8.2e-5*omega**2*theta + 0.000713*omega**2 + 1.8e-5*omega*theta + 0.001039*omega - 5.0e-6*theta**2 - 6.8e-5*theta - 0.000356,6.767964e-04,1.157402e-05
40709,2025-01-12 22:50:00,nan,nan,nan,nan,nan,nan,126042.6094,1280,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
