Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
64240,2025-04-04 23:00:00,0.004044,0.005369,0.004753,0.147643,5.447481,3.853365,87.5549,6420,0,1.00000omega,-0.090631 + -0.64313theta + -0.09550omega + -0.11613theta^2 + -0.07094theta omega + -0.05637omega^2 + -0.11252theta^3 + -0.05729theta^2 omega + 0.02084theta omega^2 + -0.00224omega^3,-0.008072*omega**3 + 0.002503*omega**2*theta - 0.038164*omega**2 - 0.000229*omega*theta**2 + 0.002594*omega*theta - 0.009787*omega - 1.5e-5*theta**3 + 0.000291*theta**2 - 0.002544*theta + 0.008739,1.628151e-04,1.509580e-05
64241,2025-04-04 23:05:00,0.004564,0.013330,0.009963,nan,nan,nan,81.7944,8556,2,1.00000omega,-0.036761 + -0.86051theta + 0.03150omega + 0.28302theta^2 + 0.01352theta omega + -0.31445omega^2 + -0.01860theta^3 + 0.04280theta^2 omega + 0.10917theta omega^2 + 0.00998omega^3,0.025984*omega**3 + 0.009475*omega**2*theta - 0.161719*omega**2 + 0.000124*omega*theta**2 - 0.001673*omega*theta + 0.006665*omega - 2.0e-6*theta**3 + 0.000132*theta**2 - 0.002593*theta + 0.012453,2.257217e-04,2.551241e-05
64242,2025-04-04 23:10:00,0.004172,0.007310,0.005951,0.148430,5.205677,3.682465,49.9590,9072,0,1.00000omega,-0.059571 + -0.05389theta + 0.00993omega + -0.01152theta^2 + 0.01415theta omega + -0.21526omega^2 + -0.12523theta^3 + -0.01039theta^2 omega + 0.00303theta omega^2 + 0.01245omega^3,0.024905*omega**3 + 0.000202*omega**2*theta - 0.055477*omega**2 - 2.3e-5*omega*theta**2 + 9.7e-5*omega*theta + 0.00039*omega - 9.0e-6*theta**3 - 1.8e-5*theta**2 - 7.1e-5*theta - 0.000291,7.928583e-05,2.575551e-05
64243,2025-04-04 23:15:00,0.003759,0.004471,0.004131,0.099627,4.242109,3.000451,85.2249,6053,0,1.00000omega,-0.128351 + -0.02275theta + -0.41906omega + 0.35055theta^2 + -0.23788theta omega + -0.13839omega^2 + -0.42964theta^3 + -0.05304theta^2 omega + 0.11972theta omega^2 + -0.07464omega^3,-0.298291*omega**3 + 0.015948*omega**2*theta - 0.088651*omega**2 - 0.000236*omega*theta**2 - 0.001768*omega*theta - 0.008394*omega - 6.4e-5*theta**3 + 0.000598*theta**2 - 0.001796*theta + 0.001353,1.501491e-04,2.105203e-05
64244,2025-04-04 23:20:00,0.004153,0.008455,0.006661,0.110412,3.320290,2.349097,48.5302,7488,0,1.00000omega,0.030991 + -0.07558theta + -0.17633omega + 0.20034theta^2 + 0.20186theta omega + 0.06123omega^2 + -0.08876theta^3 + -0.00725theta^2 omega + -0.05596theta omega^2 + -0.06514omega^3,-0.126393*omega**3 - 0.003619*omega**2*theta - 0.022472*omega**2 - 1.6e-5*omega*theta**2 + 0.001383*omega*theta + 0.010382*omega - 6.0e-6*theta**3 - 0.000145*theta**2 - 0.001008*theta - 0.0019,3.037221e-04,2.117823e-05
64245,2025-04-04 23:25:00,0.003820,0.004348,0.004092,0.133077,5.734278,4.055839,75.4944,6822,0,1.00000omega,-0.036171 + 0.02540theta + -0.30408omega + 0.02480theta^2 + 0.11552theta omega + -0.02779omega^2 + -0.09743theta^3 + -0.02690theta^2 omega + 0.01276theta omega^2 + 0.00525omega^3,0.018169*omega**3 + 0.001472*omega**2*theta - 0.02609*omega**2 - 0.000103*omega*theta**2 + 0.003648*omega*theta - 0.038167*omega - 1.2e-5*theta**3 + 0.000433*theta**2 - 0.004978*theta + 0.018837,3.054176e-04,1.712301e-05
64246,2025-04-04 23:30:00,0.003538,0.004420,0.004003,0.121320,2.287120,1.619511,57.9532,6766,0,1.00000omega,-0.049571 + -0.30089theta + 0.12074omega + 0.47318theta^2 + 0.02890theta omega + 0.00852omega^2 + -2.61368theta^3 + 1.22682theta^2 omega + 0.18871theta omega^2 + -0.30782omega^3,-0.968031*omega**3 + 0.019782*omega**2*theta + 0.011844*omega**2 + 0.004287*omega*theta**2 + 0.00425*omega*theta + 0.005072*omega - 0.000304*theta**3 - 0.000249*theta**2 - 0.000371*theta - 0.000317,1.878385e-04,1.616109e-05
64247,2025-04-04 23:35:00,0.003215,0.005819,0.004701,nan,nan,nan,48.7105,5764,0,1.00000omega,0.064511 + 0.11231theta + 0.09082omega + 0.02035theta^2 + 0.10467theta omega + 0.11365omega^2 + -0.47900theta^3 + -0.05510theta^2 omega + 0.86039theta omega^2 + 0.02931omega^3,0.094099*omega**3 + 0.092075*omega**2*theta - 0.365034*omega**2 - 0.000197*omega*theta**2 + 0.002859*omega*theta - 0.005709*omega - 5.7e-5*theta**3 + 0.000754*theta**2 - 0.0032*theta + 0.004563,1.384324e-04,2.110286e-05
64248,2025-04-04 23:40:00,0.004191,0.011551,0.008689,0.317342,15.979296,11.301296,68.9693,9298,0,1.00000omega,-0.046211 + 0.06607theta + -0.00819omega + 0.01409theta^2 + -0.02644theta omega + 0.03043omega^2 + -0.04892theta^3 + -0.02450theta^2 omega + 0.01761theta omega^2 + 0.02945omega^3,0.077686*omega**3 + 0.001548*omega**2*theta - 0.006361*omega**2 - 7.2e-5*omega*theta**2 + 0.001166*omega*theta - 0.004765*omega - 5.0e-6*theta**3 + 0.000147*theta**2 - 0.001434*theta + 0.004243,3.035902e-04,1.675994e-05
64249,2025-04-04 23:45:00,0.004555,0.025573,0.018368,0.091846,5.049585,3.571187,101.3882,9999,0,1.00000omega,0.011801 + 0.00927theta + -0.00718omega + 0.00350theta^2 + 0.02409theta omega + -0.37764omega^2 + -0.02408theta^3 + -0.01882theta^2 omega + 0.02243theta omega^2 + -0.00843omega^3,-0.02691*omega**3 + 0.002387*omega**2*theta - 0.166454*omega**2 - 6.7e-5*omega*theta**2 + 0.002682*omega*theta - 0.026926*omega - 3.0e-6*theta**3 + 0.000156*theta**2 - 0.002843*theta + 0.017233,4.819237e-04,1.177831e-05
