Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
2979,2024-08-25 10:35:00,nan,nan,nan,7793.3379,1001,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2980,2024-08-25 10:40:00,nan,nan,nan,2242.9128,1509,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2981,2024-08-25 10:45:00,nan,nan,nan,135672.4375,1291,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2982,2024-08-25 10:50:00,nan,nan,nan,87715.4531,2252,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2983,2024-08-25 10:55:00,nan,nan,nan,572445.3750,1211,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2984,2024-08-25 11:00:00,nan,nan,nan,533236.8750,1428,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2985,2024-08-25 11:05:00,nan,nan,nan,1499.4061,1010,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2986,2024-08-25 11:10:00,0.000339,0.005916,0.004190,2.6604,8189,1,1.00000omega,0.022101 + 0.09810theta + 0.25174omega + -0.00866theta^2 + 0.00515theta omega + 0.04852omega^2 + -0.00388theta^3 + -0.01494theta^2 omega + -0.00277theta omega^2 + 0.00249omega^3
2987,2024-08-25 11:15:00,0.000279,0.008170,0.005780,-0.9002,6004,0,1.00000omega,0.050661 + -0.76957theta + -0.04320omega + -0.77619theta^2 + 0.08939theta omega + -0.14668omega^2 + -0.15941theta^3 + -0.01716theta^2 omega + 0.00175theta omega^2 + 0.01351omega^3
2988,2024-08-25 11:20:00,nan,nan,nan,3733.2395,1535,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2989,2024-08-25 11:25:00,nan,nan,nan,2255.8560,4414,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2990,2024-08-25 11:30:00,nan,nan,nan,6297.9600,1065,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2991,2024-08-25 11:35:00,nan,nan,nan,23013.9766,1212,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2992,2024-08-25 11:40:00,nan,nan,nan,19956.4492,786,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2993,2024-08-25 11:45:00,nan,nan,nan,5262.7383,1398,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2994,2024-08-25 11:50:00,0.000463,0.010600,0.007502,8.2146,8847,0,1.00000omega,0.031041 + -0.01630theta + 0.01391omega + 0.00027theta^2 + -0.00824theta omega + 0.00134omega^2 + 0.00173theta^3 + 0.00035theta^2 omega + -0.00497theta omega^2 + 0.00039omega^3
2995,2024-08-25 11:55:00,0.000593,0.012494,0.008845,-1.5328,7812,0,1.00000omega,0.313571 + -0.49271theta + -0.10523omega + -0.04557theta^2 + 0.10650theta omega + -0.07191omega^2 + -0.00097theta^3 + -0.00227theta^2 omega + 0.00407theta omega^2 + -0.08363omega^3
2996,2024-08-25 12:00:00,0.000366,0.012608,0.008919,3.4383,4805,0,1.00000omega,0.003161 + -0.03975theta + 0.03118omega + -0.00500theta^2 + 0.00232theta omega + 0.01003omega^2 + 0.00088theta^3 + -0.00876theta^2 omega + -0.00309theta omega^2 + 0.00325omega^3
2997,2024-08-25 12:05:00,0.000425,0.012712,0.008993,-3.1091,6085,0,1.00000omega,0.018931 + 0.08217theta + -0.00197omega + -0.24305theta^2 + -0.00915theta omega + 0.06155omega^2 + -0.18593theta^3 + 0.06874theta^2 omega + 0.16486theta omega^2 + 0.01316omega^3
2998,2024-08-25 12:10:00,nan,nan,nan,11369.2119,1085,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2999,2024-08-25 12:15:00,nan,nan,nan,13736.9824,679,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3000,2024-08-25 12:20:00,nan,nan,nan,37922.0195,1257,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3001,2024-08-25 12:25:00,nan,nan,nan,386676.2500,1507,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3002,2024-08-25 12:30:00,0.000613,0.021862,0.015465,2.5700,7219,2,1.00000omega,-0.026121 + 0.00253theta + 0.03920omega + -0.00070theta^2 + -0.01588theta omega + -0.02196omega^2 + -0.00177theta^3 + -0.00229theta^2 omega + 0.00326theta omega^2 + 0.00382omega^3
3003,2024-08-25 12:35:00,0.002143,0.038051,0.026949,227.5712,9999,0,1.00000omega,0.012701 + 0.01993theta + -0.00344omega + -0.00003theta^2 + -0.00324theta omega + 0.00096omega^2 + -0.00014theta^3 + 0.00001theta^2 omega + 0.00009theta omega^2 + -0.00193omega^3
3004,2024-08-25 12:40:00,0.000534,0.014515,0.010271,4.1269,7901,0,1.00000omega,-0.022321 + -0.00392theta + 0.05817omega + 0.00524theta^2 + 0.00047theta omega + -0.02812omega^2 + -0.00280theta^3 + -0.00546theta^2 omega + -0.00080theta omega^2 + 0.01447omega^3
3005,2024-08-25 12:45:00,nan,nan,nan,2962.7732,926,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3006,2024-08-25 12:50:00,0.001624,0.031607,0.022379,7.1370,9999,0,1.00000omega,0.000711 + -0.32667theta + -0.00029omega + 0.00739theta^2 + -0.13255theta omega + 0.00870omega^2 + -0.00204theta^3 + 0.00115theta^2 omega + 0.00065theta omega^2 + -0.09715omega^3
3007,2024-08-25 12:55:00,0.000677,0.015753,0.011149,-0.2572,6314,0,1.00000omega,-0.232061 + -0.12758theta + -0.01521omega + -0.01184theta^2 + -0.05428theta omega + -0.06193omega^2 + -0.01163theta^3 + 0.00266theta^2 omega + 0.00304theta omega^2 + -0.00174omega^3
3008,2024-08-25 13:00:00,0.001081,0.019579,0.013866,-0.0753,9999,0,1.00000omega,0.023151 + -0.01355theta + 0.02518omega + 0.12293theta^2 + 0.00003theta omega + -0.27379omega^2 + -0.00753theta^3 + -0.05968theta^2 omega + 0.00219theta omega^2 + 0.18026omega^3
3009,2024-08-25 13:05:00,0.002648,0.034949,0.024783,15.4480,9999,0,1.00000omega,-0.058031 + -0.20406theta + -0.12101omega + -0.10845theta^2 + 0.12211theta omega + 0.19738omega^2 + -0.04706theta^3 + 0.02927theta^2 omega + 0.15115theta omega^2 + -0.00185omega^3
3010,2024-08-25 13:10:00,0.000269,0.006752,0.004778,-1.0430,6439,0,1.00000omega,-0.100221 + -1.19520theta + -0.00340omega + -0.27940theta^2 + -1.08538theta omega + 0.65334omega^2 + 0.16029theta^3 + 0.23584theta^2 omega + -0.69396theta omega^2 + -0.03538omega^3
3011,2024-08-25 13:15:00,0.001270,0.017134,0.012149,7.1713,6238,0,1.00000omega,-0.024271 + 0.02078theta + 0.02903omega + -0.00305theta^2 + 0.15388theta omega + -0.06837omega^2 + -0.02014theta^3 + -0.02188theta^2 omega + 0.02155theta omega^2 + 0.03428omega^3
