Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
13902,2024-10-04 03:20:00,nan,nan,nan,69888.1641,1509,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
13903,2024-10-04 03:25:00,0.012919,0.547270,0.387086,31312.4395,1876,5,1.00000omega,0.020831 + -0.00066theta + 0.00620omega + -0.00007theta^2 + -0.00002theta omega + 0.00081omega^2 + -0.00000theta^3 + -0.00001theta^2 omega + 0.00000theta omega^2 + 0.00013omega^3
13904,2024-10-04 03:30:00,nan,nan,nan,747080.0625,1539,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
13905,2024-10-04 03:35:00,nan,nan,nan,12395.8584,1231,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
13906,2024-10-04 03:40:00,nan,nan,nan,6012001.0000,905,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
13907,2024-10-04 03:45:00,0.000388,0.010889,0.007704,-1.9182,9478,0,1.00000omega,2.777411 + -0.18282theta + -1.19446omega + -0.28367theta^2 + 0.29231theta omega + -0.06271omega^2 + -0.00830theta^3 + 0.05724theta^2 omega + -0.38487theta omega^2 + -0.16745omega^3
13908,2024-10-04 03:50:00,0.000324,0.012856,0.009093,4.7139,8709,1,1.00000omega,-0.001431 + 0.07261theta + -0.00419omega + -0.00075theta^2 + 0.01640theta omega + -0.00079omega^2 + -0.00384theta^3 + -0.00087theta^2 omega + 0.00430theta omega^2 + 0.00076omega^3
13909,2024-10-04 03:55:00,0.000909,0.018114,0.012825,-1.5776,7333,0,1.00000omega,0.576371 + -0.56430theta + 0.09717omega + -0.07872theta^2 + -0.05141theta omega + -0.05999omega^2 + -0.00388theta^3 + -0.00261theta^2 omega + 0.00585theta omega^2 + 0.21432omega^3
13910,2024-10-04 04:00:00,0.001083,0.021915,0.015515,6.5814,9999,0,1.00000omega,-0.229761 + 0.08713theta + 0.05344omega + -0.00132theta^2 + -0.02033theta omega + -0.00420omega^2 + 0.00059theta^3 + -0.02059theta^2 omega + 0.00024theta omega^2 + -0.00212omega^3
13911,2024-10-04 04:05:00,nan,nan,nan,8435.7803,1098,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
13912,2024-10-04 04:10:00,0.000361,0.011940,0.008446,-4.9082,7501,0,1.00000omega,-0.000661 + 0.95284theta + -0.00969omega + -0.02224theta^2 + -0.43276theta omega + 0.00553omega^2 + -0.40921theta^3 + -0.04525theta^2 omega + -0.06222theta omega^2 + -0.02101omega^3
