Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
1986,2024-08-21 23:45:00,0.000735,0.009865,0.006995,1.8709,9999,1,1.00000omega,0.074971 + 0.04977theta + -0.01128omega + -0.07121theta^2 + 0.04325theta omega + 0.03605omega^2 + -0.01615theta^3 + 0.01763theta^2 omega + -0.00070theta omega^2 + -0.05863omega^3
1987,2024-08-21 23:50:00,0.000279,0.006883,0.004871,-0.4720,5430,1,1.00000omega,0.357221 + -0.67244theta + 0.04038omega + -0.01830theta^2 + -0.15745theta omega + -0.12076omega^2 + -0.05190theta^3 + -0.25467theta^2 omega + 0.05437theta omega^2 + 0.10277omega^3
1988,2024-08-21 23:55:00,0.000451,0.011425,0.008085,-3.4546,8754,1,1.00000omega,1.539381 + -0.58749theta + -0.59490omega + -0.32888theta^2 + 0.24222theta omega + -0.35722omega^2 + -0.01180theta^3 + 0.27339theta^2 omega + -0.02821theta omega^2 + -0.10280omega^3
1989,2024-08-22 00:00:00,nan,nan,nan,9467.1055,1207,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
1990,2024-08-22 00:05:00,0.000487,0.020932,0.014805,-4.3312,9999,0,1.00000omega,0.018531 + -0.08561theta + 0.00763omega + 0.07854theta^2 + -0.08483theta omega + -0.13652omega^2 + -0.01740theta^3 + -0.00016theta^2 omega + 0.14551theta omega^2 + 0.03388omega^3
1991,2024-08-22 00:10:00,0.000476,0.006688,0.004741,0.5277,9999,0,1.00000omega,-0.010441 + 0.01049theta + -0.19323omega + 0.00273theta^2 + -0.00043theta omega + -0.01058omega^2 + -0.00065theta^3 + 0.00094theta^2 omega + -0.00061theta omega^2 + -0.00087omega^3
1992,2024-08-22 00:15:00,nan,nan,nan,12670.9023,707,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
1993,2024-08-22 00:20:00,0.000262,0.006742,0.004771,0.2629,7054,0,1.00000omega,-0.335271 + 0.36567theta + -0.21079omega + 0.42368theta^2 + 0.11663theta omega + -0.15009omega^2 + -0.87866theta^3 + 0.26626theta^2 omega + 0.06856theta omega^2 + -0.04994omega^3
1994,2024-08-22 00:25:00,nan,nan,nan,35372.7891,1398,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
1995,2024-08-22 00:30:00,nan,nan,nan,827.4292,998,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
1996,2024-08-22 00:35:00,nan,nan,nan,17251.0176,1049,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
1997,2024-08-22 00:40:00,nan,nan,nan,114664.9688,1375,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
1998,2024-08-22 00:45:00,nan,nan,nan,4304.0698,953,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
1999,2024-08-22 00:50:00,0.000584,0.013444,0.009516,8.3866,8351,0,1.00000omega,0.111971 + 0.00050theta + 0.07414omega + -0.00461theta^2 + -0.00107theta omega + 0.01350omega^2 + -0.00010theta^3 + -0.00746theta^2 omega + -0.01292theta omega^2 + 0.00147omega^3
2000,2024-08-22 00:55:00,nan,nan,nan,629.7416,980,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2001,2024-08-22 01:00:00,nan,nan,nan,2847.0342,866,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2002,2024-08-22 01:05:00,0.000596,0.008657,0.006136,5.0124,7110,0,1.00000omega,-0.011251 + -0.00393theta + -0.04189omega + -0.00104theta^2 + -0.00476theta omega + -0.00688omega^2 + -0.00018theta^3 + 0.00128theta^2 omega + -0.00338theta omega^2 + 0.00022omega^3
2003,2024-08-22 01:10:00,0.000340,0.010951,0.007747,10.3270,7131,2,1.00000omega,-0.354121 + 0.08703theta + -0.02032omega + 0.20359theta^2 + -0.03912theta omega + -0.05850omega^2 + -0.24065theta^3 + 0.01777theta^2 omega + 0.01101theta omega^2 + -0.01178omega^3
2004,2024-08-22 01:15:00,0.000297,0.008577,0.006068,-0.5944,8517,0,1.00000omega,0.232921 + 0.00552theta + 0.19662omega + -0.13434theta^2 + -0.00009theta omega + 0.03012omega^2 + -0.04298theta^3 + -0.01114theta^2 omega + 0.00480theta omega^2 + 0.00672omega^3
2005,2024-08-22 01:20:00,0.000376,0.007975,0.005645,-0.9365,6032,0,1.00000omega,-0.053101 + 0.04578theta + 0.17387omega + 0.01357theta^2 + 0.01259theta omega + 0.02876omega^2 + -0.10149theta^3 + -0.00176theta^2 omega + 0.04481theta omega^2 + -0.01354omega^3
2006,2024-08-22 01:25:00,0.000425,0.011029,0.007805,-3.2645,8126,0,1.00000omega,-0.630371 + -0.51690theta + 0.57403omega + 0.11427theta^2 + 0.43790theta omega + 0.01543omega^2 + -0.00137theta^3 + -0.19996theta^2 omega + -0.04114theta omega^2 + 0.11218omega^3
2007,2024-08-22 01:30:00,0.000447,0.009178,0.006498,2.2101,9999,0,1.00000omega,0.014861 + 0.00488theta + -0.25287omega + 0.00028theta^2 + -0.02391theta omega + -0.00526omega^2 + -0.00545theta^3 + 0.01521theta^2 omega + -0.01161theta omega^2 + -0.00382omega^3
2008,2024-08-22 01:35:00,0.000304,0.009631,0.006814,3.0655,7537,0,1.00000omega,0.030621 + 0.00309theta + 0.05220omega + -0.00325theta^2 + 0.00198theta omega + 0.01903omega^2 + -0.00007theta^3 + -0.00550theta^2 omega + -0.00177theta omega^2 + 0.00193omega^3
2009,2024-08-22 01:40:00,0.000440,0.012915,0.009138,4.3061,7975,0,1.00000omega,-0.159411 + -0.10826theta + -0.01600omega + -0.00476theta^2 + -0.00154theta omega + -0.01961omega^2 + -0.00014theta^3 + 0.00056theta^2 omega + -0.00456theta omega^2 + -0.00486omega^3
2010,2024-08-22 01:45:00,0.000402,0.008387,0.005937,0.2913,5978,0,1.00000omega,0.012451 + -0.05703theta + -0.01000omega + 0.07998theta^2 + 0.07283theta omega + -0.01198omega^2 + -0.03267theta^3 + -0.00163theta^2 omega + 0.02700theta omega^2 + 0.00830omega^3
2011,2024-08-22 01:50:00,0.000259,0.007261,0.005137,0.8741,9128,0,1.00000omega,0.008321 + -0.00375theta + 0.00162omega + -0.00041theta^2 + 0.00042theta omega + -0.00382omega^2 + 0.00013theta^3 + -0.00053theta^2 omega + -0.00104theta omega^2 + -0.00152omega^3
2012,2024-08-22 01:55:00,nan,nan,nan,18348.7227,834,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2013,2024-08-22 02:00:00,0.003524,0.032751,0.023292,297.5939,9999,0,1.00000omega,0.017831 + 0.00765theta + -0.00197omega + 0.00084theta^2 + -0.01551theta omega + -0.00017omega^2 + -0.00067theta^3 + -0.00431theta^2 omega + -0.00091theta omega^2 + 0.00534omega^3
2014,2024-08-22 02:05:00,0.000429,0.012553,0.008882,-0.5610,5480,0,1.00000omega,1.847431 + -2.22355theta + -0.17059omega + -0.78841theta^2 + -0.17559theta omega + -0.49505omega^2 + -0.05903theta^3 + 0.14687theta^2 omega + 0.39771theta omega^2 + -0.02897omega^3
2015,2024-08-22 02:10:00,nan,nan,nan,640.8407,1373,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2016,2024-08-22 02:15:00,0.000597,0.013741,0.009725,4.3448,9999,3,1.00000omega,0.005611 + -0.00216theta + 0.00700omega + 0.00032theta^2 + 0.00192theta omega + 0.00209omega^2 + -0.00072theta^3 + -0.00119theta^2 omega + -0.00030theta omega^2 + 0.00170omega^3
2017,2024-08-22 02:20:00,nan,nan,nan,128141.7188,1251,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2018,2024-08-22 02:25:00,nan,nan,nan,123584.6172,1344,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2019,2024-08-22 02:30:00,0.000809,0.020823,0.014735,14.2799,9999,0,1.00000omega,0.007231 + -0.00580theta + -0.00424omega + -0.00131theta^2 + -0.00359theta omega + 0.01757omega^2 + -0.00097theta^3 + -0.00433theta^2 omega + 0.00284theta omega^2 + 0.00880omega^3
2020,2024-08-22 02:35:00,0.014492,0.254954,0.180571,27672.4473,2544,5,1.00000omega,0.011501 + -0.00085theta + 0.00085omega + -0.00008theta^2 + -0.00010theta omega + 0.00089omega^2 + -0.00001theta^3 + -0.00002theta^2 omega + -0.00000theta omega^2 + 0.00033omega^3
2021,2024-08-22 02:40:00,nan,nan,nan,9076839.0000,843,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2022,2024-08-22 02:45:00,nan,nan,nan,39521.3008,2459,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2023,2024-08-22 02:50:00,nan,nan,nan,121011.1406,1321,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2024,2024-08-22 02:55:00,nan,nan,nan,21138.5293,1245,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
2025,2024-08-22 03:00:00,0.000476,0.013748,0.009727,0.8921,7891,1,1.00000omega,-0.009561 + -0.01312theta + 0.00181omega + -0.00077theta^2 + -0.01609theta omega + 0.00046omega^2 + -0.00628theta^3 + 0.00901theta^2 omega + 0.01150theta omega^2 + 0.00052omega^3
2026,2024-08-22 03:05:00,0.000467,0.008114,0.005747,-3.7077,9938,0,1.00000omega,1.388341 + 0.42209theta + -1.07189omega + -0.20228theta^2 + 0.03229theta omega + -0.09813omega^2 + -0.09970theta^3 + 0.12042theta^2 omega + -0.01030theta omega^2 + 0.14724omega^3
