Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
13902,2024-10-04 03:20:00,nan,nan,nan,15406288.0000,779,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
13903,2024-10-04 03:25:00,nan,nan,nan,106668.0391,1369,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
13904,2024-10-04 03:30:00,nan,nan,nan,119481.6406,1727,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
13905,2024-10-04 03:35:00,nan,nan,nan,2005035.8750,701,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
13906,2024-10-04 03:40:00,nan,nan,nan,56348.5625,1489,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
13907,2024-10-04 03:45:00,nan,nan,nan,189.5110,1164,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
13908,2024-10-04 03:50:00,0.000365,0.010345,0.007320,4.0003,9999,1,1.00000omega,-0.009851 + 0.10564theta + -0.00103omega + -0.00081theta^2 + 0.01806theta omega + 0.00111omega^2 + -0.00439theta^3 + -0.00054theta^2 omega + 0.00272theta omega^2 + 0.00005omega^3
13909,2024-10-04 03:55:00,0.000732,0.012387,0.008774,-3.6376,8528,0,1.00000omega,0.725831 + -0.70396theta + 0.13948omega + -0.06304theta^2 + -0.14478theta omega + -0.08295omega^2 + -0.00520theta^3 + -0.00387theta^2 omega + 0.00013theta omega^2 + 0.23900omega^3
13910,2024-10-04 04:00:00,0.000752,0.014362,0.010169,0.4703,9321,1,1.00000omega,-0.041471 + 0.01830theta + 0.02076omega + 0.00487theta^2 + -0.00807theta omega + -0.01368omega^2 + 0.00004theta^3 + -0.00632theta^2 omega + 0.00114theta omega^2 + 0.00315omega^3
13911,2024-10-04 04:05:00,0.000602,0.014680,0.010389,11.0287,9999,0,1.00000omega,-0.001431 + 0.00714theta + -0.00250omega + 0.01316theta^2 + -0.00148theta omega + -0.01201omega^2 + -0.00207theta^3 + -0.00019theta^2 omega + 0.01120theta omega^2 + 0.00216omega^3
13912,2024-10-04 04:10:00,0.000603,0.010957,0.007760,-3.8581,6437,0,1.00000omega,-0.001791 + 0.93348theta + -0.01655omega + -0.01360theta^2 + -0.44766theta omega + 0.00533omega^2 + -0.41213theta^3 + -0.04421theta^2 omega + -0.03933theta omega^2 + -0.00894omega^3
13913,2024-10-04 04:15:00,0.001278,0.017328,0.012286,4.8701,7459,0,1.00000omega,-0.095031 + -0.02067theta + -0.00918omega + 0.03088theta^2 + -0.00786theta omega + -0.00333omega^2 + -0.00005theta^3 + 0.00104theta^2 omega + -0.02707theta omega^2 + 0.00013omega^3
13914,2024-10-04 04:20:00,0.000599,0.014265,0.010096,-5.4273,9144,0,1.00000omega,0.029591 + -0.18377theta + 0.07553omega + -0.13260theta^2 + -0.00893theta omega + 0.00427omega^2 + 0.00326theta^3 + -0.03246theta^2 omega + -0.03366theta omega^2 + 0.01046omega^3
13915,2024-10-04 04:25:00,0.001254,0.025929,0.018356,0.1084,7018,0,1.00000omega,0.052941 + -0.45175theta + 0.01185omega + 0.03481theta^2 + -0.17224theta omega + -0.03560omega^2 + -0.20391theta^3 + -0.02457theta^2 omega + 0.42083theta omega^2 + -0.01837omega^3
13916,2024-10-04 04:30:00,0.001312,0.019609,0.013897,8.6557,4037,5,1.00000omega,-0.230721 + -0.01649theta + 0.02346omega + 0.12596theta^2 + -0.02523theta omega + -0.11249omega^2 + -0.06909theta^3 + 0.07388theta^2 omega + -0.00122theta omega^2 + -0.00867omega^3
