21847,2024-11-03 21:45:00,0.000519,0.021103,0.014927,9.6138,9999,0,1.00000omega,-0.018231 + 0.07966theta + -0.00068omega + -0.00153theta^2 + -0.02011theta omega + 0.00339omega^2 + -0.00539theta^3 + 0.00141theta^2 omega + 0.01002theta omega^2 + -0.00255omega^3
21848,2024-11-03 21:50:00,0.000461,0.009760,0.006909,1.2923,5268,1,1.00000omega,0.076311 + -0.02011theta + 0.11593omega + -0.15873theta^2 + -0.05117theta omega + 0.03429omega^2 + -0.06522theta^3 + -0.00396theta^2 omega + 0.01116theta omega^2 + 0.00720omega^3
21849,2024-11-03 21:55:00,0.000429,0.010811,0.007651,1.2703,7045,2,1.00000omega,0.025281 + -0.60680theta + -0.00558omega + -0.18835theta^2 + 0.04653theta omega + 0.10564omega^2 + -0.02760theta^3 + 0.00326theta^2 omega + 0.12642theta omega^2 + 0.01142omega^3
21850,2024-11-03 22:00:00,0.000454,0.011840,0.008378,-2.2704,6778,1,1.00000omega,0.613681 + 0.97984theta + -0.08875omega + -0.34891theta^2 + -0.01629theta omega + -0.07362omega^2 + -0.80896theta^3 + -0.01100theta^2 omega + 0.11132theta omega^2 + 0.00118omega^3
21851,2024-11-03 22:05:00,0.000511,0.011685,0.008271,2.1128,8258,0,1.00000omega,0.049141 + -0.00770theta + -0.07366omega + -0.03798theta^2 + 0.00176theta omega + 0.02307omega^2 + -0.00105theta^3 + -0.00163theta^2 omega + -0.07191theta omega^2 + -0.00319omega^3
21852,2024-11-03 22:10:00,0.000700,0.018294,0.012945,6.4159,9290,0,1.00000omega,0.006121 + 0.01080theta + 0.00224omega + 0.00466theta^2 + 0.01162theta omega + -0.00020omega^2 + -0.00205theta^3 + 0.00010theta^2 omega + 0.00187theta omega^2 + -0.00052omega^3
21853,2024-11-03 22:15:00,0.000688,0.020613,0.014584,0.9141,4941,0,1.00000omega,-0.896341 + -2.17606theta + 0.00815omega + 0.80413theta^2 + 0.02229theta omega + 0.44227omega^2 + -0.13448theta^3 + 0.19514theta^2 omega + 0.14043theta omega^2 + 0.01088omega^3
21854,2024-11-03 22:20:00,nan,nan,nan,21111.8594,1304,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
21855,2024-11-03 22:25:00,nan,nan,nan,37.0588,3115,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
21856,2024-11-03 22:30:00,0.000938,0.016708,0.011833,-2.3924,7647,0,1.00000omega,-0.051051 + -0.02715theta + 0.00161omega + -0.08706theta^2 + 0.02181theta omega + -0.00910omega^2 + -0.04869theta^3 + -0.01445theta^2 omega + -0.00062theta omega^2 + -0.00328omega^3
21857,2024-11-03 22:35:00,0.000594,0.015842,0.011210,-1.3650,8729,0,1.00000omega,0.022611 + 0.03491theta + -0.00224omega + 0.02954theta^2 + -0.22467theta omega + -0.01636omega^2 + -0.01402theta^3 + -0.00990theta^2 omega + 0.13719theta omega^2 + 0.00549omega^3
21858,2024-11-03 22:40:00,0.000431,0.012361,0.008746,-2.3267,5461,0,1.00000omega,-0.272271 + -1.64875theta + -0.02463omega + 0.67058theta^2 + 0.40427theta omega + 0.04454omega^2 + -0.69740theta^3 + -0.62859theta^2 omega + -0.06436theta omega^2 + 0.02943omega^3
21859,2024-11-03 22:45:00,0.000907,0.020531,0.014532,-0.9875,9999,0,1.00000omega,-1.063101 + -0.03860theta + 0.52885omega + 0.12511theta^2 + 0.00449theta omega + 0.03954omega^2 + -0.01173theta^3 + -0.02705theta^2 omega + -0.02303theta omega^2 + 0.00754omega^3
21860,2024-11-03 22:50:00,0.000653,0.012729,0.009013,-1.1434,8781,0,1.00000omega,-0.580291 + -1.24258theta + 0.40797omega + -0.05858theta^2 + 0.95551theta omega + -0.00176omega^2 + 0.00197theta^3 + -0.01222theta^2 omega + -0.10205theta omega^2 + 0.02717omega^3
21861,2024-11-03 22:55:00,0.000596,0.017783,0.012582,0.0523,6630,1,1.00000omega,-0.053821 + -0.58212theta + 0.00319omega + -0.02990theta^2 + -0.00272theta omega + -0.17468omega^2 + -0.17938theta^3 + -0.01616theta^2 omega + 0.07488theta omega^2 + 0.03920omega^3
21862,2024-11-03 23:00:00,0.000638,0.015360,0.010870,-2.6527,7916,0,1.00000omega,-0.049921 + -0.03671theta + -0.00445omega + -0.01149theta^2 + 0.13699theta omega + -0.02977omega^2 + -0.05916theta^3 + 0.03388theta^2 omega + 0.08079theta omega^2 + 0.00129omega^3
21863,2024-11-03 23:05:00,0.000798,0.011813,0.008372,0.2914,8246,0,1.00000omega,-0.028991 + -0.00847theta + -0.00491omega + 0.16270theta^2 + -0.02341theta omega + -0.08931omega^2 + -0.05255theta^3 + 0.01233theta^2 omega + 0.01124theta omega^2 + -0.03474omega^3
21864,2024-11-03 23:10:00,0.000642,0.019970,0.014128,6.7576,6260,1,1.00000omega,-0.005171 + -0.00212theta + -0.00860omega + -0.00333theta^2 + -0.00551theta omega + -0.00014omega^2 + 0.00021theta^3 + -0.00040theta^2 omega + -0.00530theta omega^2 + 0.00008omega^3
21865,2024-11-03 23:15:00,nan,nan,nan,23567.0020,1069,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
21866,2024-11-03 23:20:00,0.000672,0.015680,0.011098,-1.8311,8565,1,1.00000omega,0.001361 + -0.19233theta + -0.03055omega + -0.25358theta^2 + -0.07223theta omega + 0.02558omega^2 + -0.01071theta^3 + 0.16476theta^2 omega + -0.00408theta omega^2 + -0.07610omega^3
21867,2024-11-03 23:25:00,0.000710,0.014244,0.010085,6.4764,9468,0,1.00000omega,-0.019791 + 0.05324theta + -0.04043omega + 0.03005theta^2 + -0.03579theta omega + 0.01605omega^2 + -0.01689theta^3 + -0.00150theta^2 omega + 0.00276theta omega^2 + -0.00272omega^3
21868,2024-11-03 23:30:00,0.000453,0.011427,0.008086,-1.2215,9230,0,1.00000omega,-1.235581 + 0.04320theta + 0.43191omega + 0.18275theta^2 + 0.01106theta omega + 0.02282omega^2 + -0.03549theta^3 + -0.04174theta^2 omega + -0.00107theta omega^2 + 0.06454omega^3
21869,2024-11-03 23:35:00,0.000377,0.007864,0.005567,-2.9923,4960,0,1.00000omega,0.711051 + -2.28009theta + 0.03543omega + -0.63529theta^2 + 0.01540theta omega + -0.01948omega^2 + 0.00908theta^3 + -0.34629theta^2 omega + 0.82800theta omega^2 + 0.01110omega^3
21870,2024-11-03 23:40:00,0.000724,0.024984,0.017674,18.7814,9999,0,1.00000omega,0.001171 + 0.00152theta + 0.00040omega + 0.00001theta^2 + 0.00056theta omega + -0.00110omega^2 + 0.00036theta^3 + -0.00005theta^2 omega + 0.00019theta omega^2 + -0.00069omega^3
21871,2024-11-03 23:45:00,0.002133,0.038922,0.027564,47.1514,2746,5,1.00000omega,-0.020761 + -0.00130theta + -0.02413omega + 0.00227theta^2 + -0.00692theta omega + -0.00324omega^2 + -0.00002theta^3 + 0.00204theta^2 omega + -0.00347theta omega^2 + -0.00408omega^3
21872,2024-11-03 23:50:00,0.000528,0.017966,0.012709,-3.1537,5380,0,1.00000omega,-0.016421 + -0.22328theta + 0.00001omega + -0.18988theta^2 + -0.18015theta omega + 0.09396omega^2 + -0.19855theta^3 + 0.23255theta^2 omega + 0.24580theta omega^2 + -0.09661omega^3
21873,2024-11-03 23:55:00,0.000903,0.015080,0.010683,-1.9256,7569,0,1.00000omega,-0.036871 + -2.12791theta + -0.00418omega + -0.03185theta^2 + -0.27207theta omega + 0.00677omega^2 + 0.05910theta^3 + -0.60300theta^2 omega + 1.10724theta omega^2 + 0.16265omega^3
21874,2024-11-04 00:00:00,nan,nan,nan,11465.8975,1098,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
21875,2024-11-04 00:05:00,0.000673,0.015265,0.010805,-2.1415,6032,0,1.00000omega,-0.582591 + -0.81650theta + 0.20824omega + 0.01960theta^2 + 0.26059theta omega + 0.27038omega^2 + 0.00035theta^3 + 0.00517theta^2 omega + 0.01536theta omega^2 + 0.03717omega^3
21876,2024-11-04 00:10:00,nan,nan,nan,5862.4795,1205,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
21877,2024-11-04 00:15:00,nan,nan,nan,73672.9062,1358,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
