Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
11916,2024-09-25 12:55:00,nan,nan,nan,4464.9697,1320,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
11917,2024-09-25 13:00:00,nan,nan,nan,337294.6250,1702,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
11918,2024-09-25 13:05:00,nan,nan,nan,149905.8750,820,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
11919,2024-09-25 13:10:00,nan,nan,nan,478.6718,1055,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
11920,2024-09-25 13:15:00,0.000610,0.015429,0.010918,2.4481,9863,0,1.00000omega,0.714611 + -0.51281theta + 0.10882omega + -0.23197theta^2 + -0.18121theta omega + 0.09711omega^2 + 0.01221theta^3 + -0.02668theta^2 omega + -0.00226theta omega^2 + 0.00315omega^3
11921,2024-09-25 13:20:00,0.001179,0.019101,0.013532,0.1411,9999,0,1.00000omega,-1.649151 + -1.49103theta + 0.51694omega + 0.03903theta^2 + 0.42503theta omega + 0.55796omega^2 + 0.00664theta^3 + 0.00069theta^2 omega + -0.00461theta omega^2 + 0.08339omega^3
11922,2024-09-25 13:25:00,nan,nan,nan,304745.3438,725,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
11923,2024-09-25 13:30:00,0.001111,0.021766,0.015411,14.5423,9999,0,1.00000omega,0.029671 + -0.00635theta + 0.05416omega + -0.00053theta^2 + -0.00516theta omega + 0.00546omega^2 + -0.00027theta^3 + -0.00006theta^2 omega + -0.00113theta omega^2 + 0.00174omega^3
11924,2024-09-25 13:35:00,nan,nan,nan,967.5814,1211,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
11925,2024-09-25 13:40:00,0.000573,0.011051,0.007824,-0.0293,9107,0,1.00000omega,-0.003021 + -0.52181theta + -0.03065omega + 0.43632theta^2 + 0.34757theta omega + -0.02888omega^2 + 0.02118theta^3 + -0.27271theta^2 omega + 0.01917theta omega^2 + 0.13050omega^3
11926,2024-09-25 13:45:00,nan,nan,nan,16272.1484,960,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
