Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
6951,2024-09-08 06:25:00,0.000936,0.018638,0.013196,-0.9800,5932,0,1.00000omega,0.112351 + -0.54106theta + 0.09162omega + -0.06261theta^2 + -0.04528theta omega + 0.03682omega^2 + 0.00426theta^3 + 0.09773theta^2 omega + -0.01676theta omega^2 + -0.06861omega^3
6952,2024-09-08 06:30:00,0.000520,0.017440,0.012338,0.9586,9999,0,1.00000omega,-0.051371 + -0.00431theta + 0.00740omega + 0.02475theta^2 + -0.00355theta omega + -0.01181omega^2 + -0.00111theta^3 + -0.00411theta^2 omega + 0.00162theta omega^2 + 0.00315omega^3
6953,2024-09-08 06:35:00,nan,nan,nan,12998.7461,735,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
6954,2024-09-08 06:40:00,0.000518,0.017107,0.012102,-0.7705,6966,0,1.00000omega,-0.032421 + -0.04468theta + 0.02901omega + 0.01354theta^2 + -0.02219theta omega + 0.00045omega^2 + -0.00192theta^3 + 0.00323theta^2 omega + -0.00800theta omega^2 + -0.00241omega^3
6955,2024-09-08 06:45:00,nan,nan,nan,1141.9561,1028,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
6956,2024-09-08 06:50:00,0.000564,0.016246,0.011494,7.3764,9870,0,1.00000omega,0.002401 + 0.00154theta + 0.01530omega + -0.00855theta^2 + -0.05831theta omega + 0.00898omega^2 + -0.00012theta^3 + -0.00789theta^2 omega + -0.00046theta omega^2 + 0.00389omega^3
6957,2024-09-08 06:55:00,0.000846,0.015698,0.011117,-2.3309,8070,0,1.00000omega,-0.102541 + -0.25058theta + 0.11687omega + 0.06803theta^2 + -0.00073theta omega + -0.01302omega^2 + -0.00031theta^3 + -0.01570theta^2 omega + -0.04766theta omega^2 + 0.05595omega^3
6958,2024-09-08 07:00:00,0.000643,0.024025,0.016995,-1.1192,4612,0,1.00000omega,-0.089611 + -0.17285theta + -0.01206omega + -0.02162theta^2 + 0.05375theta omega + -0.01256omega^2 + -0.00349theta^3 + 0.00505theta^2 omega + -0.00399theta omega^2 + -0.03571omega^3
6959,2024-09-08 07:05:00,0.000348,0.007166,0.005073,-3.8452,5320,0,1.00000omega,0.000271 + -1.42447theta + -0.02691omega + -0.09550theta^2 + -0.46324theta omega + 0.05111omega^2 + -0.34485theta^3 + -0.31809theta^2 omega + 0.06501theta omega^2 + -0.06239omega^3
6960,2024-09-08 07:10:00,nan,nan,nan,245016.7188,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
6961,2024-09-08 07:15:00,0.000480,0.008792,0.006226,-0.7463,7863,1,1.00000omega,-0.041241 + 0.01622theta + -0.01097omega + -0.00002theta^2 + 0.10663theta omega + -0.05577omega^2 + -0.01260theta^3 + -0.02094theta^2 omega + 0.09112theta omega^2 + 0.01770omega^3
6962,2024-09-08 07:20:00,0.000415,0.010818,0.007655,1.5309,8312,0,1.00000omega,0.262141 + 0.01409theta + -0.01239omega + -0.07562theta^2 + 0.00435theta omega + -0.00021omega^2 + 0.00070theta^3 + 0.00240theta^2 omega + -0.01110theta omega^2 + -0.00156omega^3
6963,2024-09-08 07:25:00,nan,nan,nan,24037.9727,1043,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
6964,2024-09-08 07:30:00,nan,nan,nan,455.6650,993,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
6965,2024-09-08 07:35:00,0.000413,0.008074,0.005717,1.7843,9972,0,1.00000omega,-0.098951 + 0.11362theta + -0.00966omega + 0.11832theta^2 + 0.10845theta omega + -0.04004omega^2 + -0.03702theta^3 + 0.00500theta^2 omega + 0.00041theta omega^2 + -0.02874omega^3
6966,2024-09-08 07:40:00,nan,nan,nan,1796.9763,856,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
6967,2024-09-08 07:45:00,0.001081,0.013044,0.009255,-2.8120,9999,0,1.00000omega,0.592981 + -0.16208theta + -0.32513omega + -0.08962theta^2 + 0.00834theta omega + -0.02394omega^2 + -0.00981theta^3 + 0.00376theta^2 omega + -0.00439theta omega^2 + -0.01064omega^3
6968,2024-09-08 07:50:00,0.000426,0.011774,0.008331,-0.6968,5189,0,1.00000omega,-0.342761 + -0.16649theta + 0.15270omega + 0.14874theta^2 + 0.00205theta omega + 0.01698omega^2 + -0.00478theta^3 + -0.18141theta^2 omega + -0.01603theta omega^2 + 0.09124omega^3
6969,2024-09-08 07:55:00,0.000545,0.015178,0.010740,2.5544,4741,1,1.00000omega,-0.005111 + -0.10127theta + 0.02565omega + -0.03307theta^2 + -0.01012theta omega + 0.01341omega^2 + -0.00833theta^3 + -0.01489theta^2 omega + -0.00369theta omega^2 + 0.00693omega^3
6970,2024-09-08 08:00:00,0.000441,0.014001,0.009905,-2.3362,8340,0,1.00000omega,0.096641 + -0.26135theta + -0.02259omega + -0.00529theta^2 + 0.20025theta omega + -0.08182omega^2 + -0.03055theta^3 + -0.08469theta^2 omega + -0.39634theta omega^2 + 0.00538omega^3
