Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
12909,2024-09-29 00:00:00,0.000456,0.013995,0.009901,0.3211,8189,1,1.00000omega,-0.245121 + -0.27183theta + 0.03969omega + 0.09801theta^2 + -0.09961theta omega + 0.01362omega^2 + -0.00187theta^3 + -0.00697theta^2 omega + -0.01304theta omega^2 + 0.02637omega^3
12910,2024-09-29 00:05:00,0.000493,0.017518,0.012392,5.6943,7073,0,1.00000omega,0.014671 + -0.01629theta + 0.02666omega + 0.01143theta^2 + -0.00170theta omega + 0.00112omega^2 + -0.00014theta^3 + 0.00022theta^2 omega + -0.00028theta omega^2 + 0.00015omega^3
12911,2024-09-29 00:10:00,0.000540,0.016238,0.011488,-1.3020,6329,0,1.00000omega,1.352971 + 0.04722theta + -0.24245omega + -0.45187theta^2 + 0.04747theta omega + -0.07393omega^2 + -0.07039theta^3 + 0.03624theta^2 omega + -0.06119theta omega^2 + -0.00957omega^3
12912,2024-09-29 00:20:00,0.000586,0.011470,0.008121,6.3737,7678,0,1.00000omega,-0.054761 + -0.00579theta + 0.00225omega + 0.03384theta^2 + 0.00137theta omega + -0.00363omega^2 + -0.00048theta^3 + -0.00175theta^2 omega + -0.00015theta omega^2 + 0.00049omega^3
12913,2024-09-29 00:25:00,nan,nan,nan,45.0034,1819,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
12914,2024-09-29 00:30:00,nan,nan,nan,10.4692,6961,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
12915,2024-09-29 00:35:00,0.000778,0.018142,0.012840,9.8559,5341,0,1.00000omega,-0.013421 + -0.02606theta + 0.02398omega + 0.01230theta^2 + -0.03426theta omega + -0.02267omega^2 + 0.00565theta^3 + -0.00083theta^2 omega + 0.01301theta omega^2 + 0.00370omega^3
12916,2024-09-29 00:40:00,0.000760,0.020321,0.014379,15.4942,9999,1,1.00000omega,0.013771 + -0.02557theta + 0.01312omega + 0.00677theta^2 + 0.00115theta omega + 0.00114omega^2 + -0.00057theta^3 + 0.00074theta^2 omega + -0.00191theta omega^2 + -0.00028omega^3
12917,2024-09-29 00:45:00,0.000621,0.011771,0.008335,2.2079,6546,0,1.00000omega,-0.047251 + -0.01903theta + -0.01193omega + 0.24293theta^2 + 0.01079theta omega + -0.00952omega^2 + -0.28125theta^3 + 0.02681theta^2 omega + 0.01344theta omega^2 + -0.05077omega^3
12918,2024-09-29 00:50:00,0.000520,0.013974,0.009888,-0.9102,6551,0,1.00000omega,0.146991 + -0.13314theta + -0.01377omega + 0.01051theta^2 + 0.00689theta omega + 0.03856omega^2 + -0.00121theta^3 + 0.00053theta^2 omega + -0.00618theta omega^2 + -0.00452omega^3
