Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
4965,2024-09-01 08:30:00,0.004731,0.200121,0.141547,523.0972,9999,0,1.00000omega,-0.006251 + -0.04668theta + -0.02018omega + 0.00139theta^2 + -0.00362theta omega + 0.00993omega^2 + -0.00073theta^3 + 0.00074theta^2 omega + -0.00050theta omega^2 + -0.00489omega^3
4966,2024-09-01 08:35:00,nan,nan,nan,4218.5796,758,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
4967,2024-09-01 08:40:00,0.000434,0.008956,0.006340,1.1452,7294,0,1.00000omega,-0.154061 + -0.44946theta + 0.00850omega + 0.13006theta^2 + -0.04132theta omega + -0.05370omega^2 + 0.00363theta^3 + 0.00670theta^2 omega + 0.01694theta omega^2 + 0.01753omega^3
4968,2024-09-01 08:45:00,nan,nan,nan,159687.8438,1248,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
4969,2024-09-01 08:50:00,0.000653,0.018774,0.013283,4.3017,6608,0,1.00000omega,0.023801 + -0.01101theta + -0.08290omega + 0.01017theta^2 + 0.05135theta omega + 0.01555omega^2 + 0.00042theta^3 + -0.00142theta^2 omega + -0.03095theta omega^2 + -0.00604omega^3
4970,2024-09-01 08:55:00,0.000438,0.013062,0.009242,1.7034,6346,0,1.00000omega,0.020821 + -0.02460theta + -0.00555omega + -0.01638theta^2 + 0.00108theta omega + 0.00972omega^2 + -0.00057theta^3 + 0.00067theta^2 omega + -0.00101theta omega^2 + -0.00153omega^3
4971,2024-09-01 09:00:00,nan,nan,nan,39129.3281,1047,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
4972,2024-09-01 09:05:00,nan,nan,nan,14167.7266,1110,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
4973,2024-09-01 09:10:00,nan,nan,nan,10186.0205,973,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
4974,2024-09-01 09:15:00,0.000870,0.018574,0.013148,15.5678,9999,1,1.00000omega,-0.200341 + 0.06359theta + 0.01935omega + 0.00241theta^2 + -0.00358theta omega + -0.00279omega^2 + 0.00001theta^3 + -0.00037theta^2 omega + 0.00001theta omega^2 + 0.00040omega^3
