Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
4965,2024-09-01 08:30:00,0.000432,0.013529,0.009571,-1.3151,8289,1,1.00000omega,-0.005191 + -0.02454theta + -0.01852omega + 0.00307theta^2 + 0.00039theta omega + 0.01020omega^2 + -0.00016theta^3 + 0.00016theta^2 omega + -0.00043theta omega^2 + -0.00342omega^3
4966,2024-09-01 08:35:00,0.000665,0.012896,0.009131,0.8083,7926,0,1.00000omega,-0.059231 + -0.08300theta + -0.09447omega + 0.02761theta^2 + 0.03618theta omega + 0.00663omega^2 + -0.00027theta^3 + -0.00013theta^2 omega + -0.00688theta omega^2 + -0.00324omega^3
4967,2024-09-01 08:40:00,0.000517,0.011068,0.007835,2.8790,6914,2,1.00000omega,-0.082711 + -0.32710theta + 0.01879omega + 0.07561theta^2 + -0.02540theta omega + -0.04045omega^2 + 0.00084theta^3 + -0.00054theta^2 omega + 0.00974theta omega^2 + 0.02536omega^3
4968,2024-09-01 08:45:00,nan,nan,nan,58831.8359,1173,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
4969,2024-09-01 08:50:00,0.000474,0.014153,0.010013,0.5527,7912,0,1.00000omega,0.033781 + -0.01104theta + -0.09703omega + 0.00795theta^2 + 0.05550theta omega + 0.01118omega^2 + 0.00056theta^3 + -0.00157theta^2 omega + -0.01826theta omega^2 + -0.00598omega^3
4970,2024-09-01 08:55:00,0.000471,0.007278,0.005157,0.6315,9999,0,1.00000omega,0.036331 + -0.04091theta + -0.00953omega + -0.03136theta^2 + 0.00045theta omega + 0.01618omega^2 + -0.00021theta^3 + -0.00257theta^2 omega + -0.00250theta omega^2 + -0.00362omega^3
4971,2024-09-01 09:00:00,0.004023,0.057560,0.040800,935.4614,9999,0,1.00000omega,-0.001931 + 0.00175theta + -0.00730omega + -0.00006theta^2 + -0.00011theta omega + 0.00072omega^2 + 0.00000theta^3 + 0.00002theta^2 omega + -0.00004theta omega^2 + -0.00009omega^3
4972,2024-09-01 09:05:00,nan,nan,nan,11612.2266,1271,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
4973,2024-09-01 09:10:00,nan,nan,nan,22911.4727,1392,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
4974,2024-09-01 09:15:00,nan,nan,nan,1766.5101,1120,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
