Combo_Index,Sigma,Degree,Threshold,Mean_RMSE_Omega,Median_RMSE_Omega,Std_RMSE_Omega,Mean_RMSE_Theta,Mean_RMSE_Total,Num_Success,Num_Total
31,10,1,1.0e-05,0.066734,0.050780,0.057108,3.462785,2.449106,299,300
