Combo_Index,Sigma,Degree,Threshold,Mean_RMSE_Omega,Median_RMSE_Omega,Std_RMSE_Omega,Mean_RMSE_Theta,Mean_RMSE_Total,Num_Success,Num_Total
47,15,1,1.0e-03,0.069764,0.052283,0.071078,6.862692,4.852965,300,300
