Combo_Index,Sigma,Degree,Threshold,Mean_RMSE_Omega,Median_RMSE_Omega,Std_RMSE_Omega,Mean_RMSE_Theta,Mean_RMSE_Total,Num_Success,Num_Total
43,10,3,1.0e-02,0.078752,0.071658,0.037184,8.725406,6.170091,300,300
