Combo_Index,Sigma,Degree,Threshold,Mean_RMSE_Omega,Median_RMSE_Omega,Std_RMSE_Omega,Mean_RMSE_Theta,Mean_RMSE_Total,Num_Success,Num_Total
59,15,3,1.0e-01,0.072760,0.065765,0.037041,9.618272,6.801403,300,300
