Combo_Index,Sigma,Degree,Threshold,Mean_RMSE_Omega,Median_RMSE_Omega,Std_RMSE_Omega,Mean_RMSE_Theta,Mean_RMSE_Total,Num_Success,Num_Total
13,0,3,1.0e-02,0.101285,0.091678,0.092220,10.007576,7.076937,300,300
