Combo_Index,Sigma,Degree,Threshold,Mean_RMSE_Omega,Median_RMSE_Omega,Std_RMSE_Omega,Mean_RMSE_Theta,Mean_RMSE_Total,Num_Success,Num_Total
33,10,1,1.0e-02,0.082255,0.075421,0.040751,9.420291,6.661450,300,300
