Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
11660,2024-09-24 15:35:00,nan,nan,nan,nan,nan,nan,1753.2220,78,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11661,2024-09-24 15:40:00,nan,nan,nan,nan,nan,nan,14419.4609,15,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11662,2024-09-24 15:45:00,0.016093,0.217588,0.154278,0.037954,2.147875,1.519014,103.9058,985,0,1.00000omega,-0.000491 + 0.00003theta + -0.00007omega + -0.00001theta^2 + -0.00002theta omega + -0.00001omega^2,-9.0e-6*omega**2 - 0.e-6*omega*theta + 1.6e-5*omega + 1.0e-6*theta - 1.1e-5,1.812855e-03,3.467830e-06
11663,2024-09-24 15:50:00,0.014593,0.296350,0.209805,0.033886,2.942728,2.080961,108.3325,2445,0,1.00000omega,-0.001301 + -0.00001theta + 0.00034omega + 0.00000theta^2 + -0.00000theta omega + 0.00007omega^2,8.4e-5*omega**2 + 1.1e-5*omega - 0.e-6,4.190093e-04,3.766158e-06
11664,2024-09-24 15:55:00,0.011658,0.291403,0.206218,0.066783,8.327020,5.888282,48.8889,3002,0,1.00000omega,-0.002281 + 0.00009theta + 0.00052omega + 0.00001theta^2 + 0.00001theta omega + 0.00024omega^2,0.000219*omega**2 + 9.0e-6*omega + 2.0e-6,3.540484e-04,9.034822e-06
11665,2024-09-24 16:00:00,0.016996,0.605873,0.428586,0.043086,1.918669,1.357046,85.3333,727,0,1.00000omega,-0.001151 + -0.00023theta + -0.00013omega + 0.00006theta^2 + 0.00001theta omega + -0.00007omega^2,-5.5e-5*omega**2 - 1.5e-5*omega - 5.0e-6*theta + 9.7e-5,1.286146e-03,2.807908e-06
11666,2024-09-24 16:05:00,0.012094,0.386497,0.273428,0.029285,2.102093,1.486549,84.0406,2513,0,1.00000omega,-0.000831 + 0.00004theta + -0.00049omega + -0.00000theta^2 + -0.00001theta omega + 0.00015omega^2,0.000174*omega**2 - 4.0e-6*omega - 2.0e-6,5.128693e-04,7.633596e-06
11667,2024-09-24 16:10:00,0.011882,0.260546,0.184425,0.056296,7.173257,5.072415,73.8367,4217,0,1.00000omega,-0.000691 + 0.00001theta + 0.00000omega + -0.00000theta^2 + 0.00001theta omega + -0.00006omega^2,-6.3e-5*omega**2 - 1.2e-5*omega - 1.0e-6,5.694564e-04,9.396463e-06
11668,2024-09-24 16:15:00,0.013437,0.532903,0.376939,0.039182,3.104429,2.195338,90.4393,1085,0,1.00000omega,-0.000271 + -0.00002theta + -0.00100omega + 0.00000theta^2 + -0.00000theta omega + 0.00002omega^2,2.2e-5*omega**2 - 3.3e-5*omega,1.201111e-03,3.110252e-06
11669,2024-09-24 16:20:00,0.018251,0.596124,0.421721,0.026204,3.309360,2.340144,478.0930,429,0,1.00000omega,0.001811 + -0.00010theta + 0.00052omega + 0.00000theta^2 + -0.00090theta omega + -0.00002omega^2,-2.9e-5*omega**2 - 4.4e-5*omega*theta + 0.001226*omega + 4.0e-6,9.164159e-04,2.863412e-07
11670,2024-09-24 16:25:00,nan,nan,nan,nan,nan,nan,1141.9045,57,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11671,2024-09-24 16:30:00,0.016333,0.868116,0.613959,0.033723,3.459493,2.446347,165.3971,1820,0,1.00000omega,-0.000381 + -0.00001theta + -0.00036omega + -0.00000theta^2 + -0.00001theta omega + -0.00007omega^2,-9.4e-5*omega**2 + 3.0e-6*omega,4.214178e-04,1.881535e-06
11672,2024-09-24 16:35:00,0.029009,0.755098,0.534329,0.035864,2.445247,1.729237,611.1627,379,0,1.00000omega,-0.013921 + -0.00485theta + -0.00209omega + 0.00001theta^2 + -0.00096theta omega + -0.00054omega^2,-0.00055*omega**2 - 3.3e-5*omega*theta + 0.001026*omega - 6.0e-6*theta + 0.000179,7.716187e-01,7.700686e-04
11673,2024-09-24 16:40:00,nan,nan,nan,nan,nan,nan,76276.9062,17,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11674,2024-09-24 16:45:00,0.015279,0.244302,0.173085,0.052809,8.515533,6.021507,93.8255,2018,0,1.00000omega,-0.000291 + 0.00386theta + 0.00073omega + -0.00001theta^2 + 0.00001theta omega + 0.00024omega^2,0.000228*omega**2 + 1.6e-5*omega + 5.0e-6*theta - 0.000118,1.718661e-04,2.532248e-06
11675,2024-09-24 16:50:00,0.025885,1.240215,0.877155,0.071705,10.361376,7.326775,1287.8820,63,5,1.00000omega,-0.001641 + -0.00008theta + -0.00263omega + 0.00001theta^2 + 0.00001theta omega + -0.00003omega^2,-3.3e-5*omega**2 - 9.8e-5*omega - 0.e-6*theta + 1.0e-5,nan,nan
11676,2024-09-24 16:55:00,0.014062,0.698008,0.493666,0.020979,1.201078,0.849420,1140.3635,882,1,1.00000omega,0.000351 + -0.00000theta + -0.00014omega + -0.00000theta^2 + 0.00001theta omega + 0.00002omega^2,3.6e-5*omega**2 + 1.0e-6*omega*theta - 2.2e-5*omega,4.968313e+00,5.096150e-03
11677,2024-09-24 17:00:00,0.013612,0.295401,0.209102,0.014035,0.308505,0.218372,646.0294,311,5,1.00000omega,-0.000251 + -0.00002theta + -0.00091omega + -0.00000theta^2 + -0.00019theta omega + -0.00006omega^2,-0.000138*omega**2 - 1.5e-5*omega*theta + 0.000377*omega + 1.0e-6,nan,nan
11678,2024-09-24 17:05:00,0.018826,0.618176,0.437319,0.031211,2.128455,1.505207,85.5160,1015,0,1.00000omega,0.012781 + -0.01471theta + 0.02911omega + -0.00102theta^2 + 0.00000theta omega + 0.00234omega^2,0.002039*omega**2 + 0.00097*omega - 0.e-6*theta**2 + 4.6e-5*theta - 0.000446,7.742777e-04,2.289099e-06
11679,2024-09-24 17:10:00,0.021225,1.302860,0.921383,0.030023,0.697524,0.493681,113.7452,558,5,1.00000omega,-0.000911 + -0.00033theta + 0.00443omega + -0.00002theta^2 + -0.00003theta omega + -0.00020omega^2,-0.000223*omega**2 - 1.0e-6*omega*theta + 0.00018*omega + 1.0e-6*theta - 1.1e-5,4.193915e-01,5.028500e-04
11680,2024-09-24 17:15:00,0.012742,0.128860,0.091562,0.062299,8.609298,6.087853,95.3418,2630,0,1.00000omega,-0.000051 + -0.00013theta + -0.00034omega + 0.00000theta^2 + -0.00003theta omega + -0.00003omega^2,-3.4e-5*omega**2 - 1.0e-6*omega*theta + 1.1e-5*omega + 3.0e-6,1.282673e-03,9.999625e-06
11681,2024-09-24 17:20:00,0.015231,0.313455,0.221907,0.077640,2.994732,2.118307,19.9697,1532,0,1.00000omega,-0.002371 + -0.00020theta + -0.00072omega + 0.00000theta^2 + 0.00033theta omega + 0.00218omega^2,0.001008*omega**2 + 5.0e-6*omega*theta - 0.000154*omega,1.005994e-03,1.731087e-05
11682,2024-09-24 17:25:00,0.013713,0.148461,0.105425,0.083352,7.126289,5.039392,14.9398,1452,0,1.00000omega,0.003391 + -0.00046theta + -0.00088omega + -0.00019theta^2 + -0.00022theta omega + 0.00074omega^2,0.000384*omega**2 - 4.0e-6*omega*theta + 6.0e-6*omega + 2.0e-6*theta + 2.0e-6,3.276766e-04,3.773490e-05
11683,2024-09-24 17:30:00,0.013604,0.074528,0.053570,0.118859,11.998672,8.484759,9.7541,1689,0,1.00000omega,-0.001741 + 0.00791theta + -0.01067omega + -0.00010theta^2 + 0.00231theta omega + -0.00215omega^2,-0.000851*omega**2 + 3.0e-5*omega*theta - 0.000793*omega + 1.0e-5*theta - 0.00014,2.917042e-04,3.114669e-05
11684,2024-09-24 17:35:00,0.009885,0.274527,0.194246,0.098585,8.840135,6.251308,7.1131,2381,0,1.00000omega,0.000881 + 0.00021theta + -0.00129omega + 0.00009theta^2 + 0.00008theta omega + 0.00038omega^2,0.000181*omega**2 + 1.0e-6*omega*theta - 6.1e-5*omega - 1.0e-6*theta + 8.0e-6,1.616350e-03,2.527694e-05
11685,2024-09-24 17:40:00,0.010301,0.020663,0.016326,0.034739,4.640773,3.281614,104.4613,8870,4,1.00000omega,-0.001121 + -0.00010theta + -0.00136omega + 0.00000theta^2 + 0.00000theta omega + -0.00023omega^2,-0.000343*omega**2 - 4.5e-5*omega + 2.0e-6,5.553402e-05,6.591472e-06
11686,2024-09-24 17:45:00,0.014958,0.220047,0.155956,0.052097,6.842842,4.838761,52.6081,1524,0,1.00000omega,-0.002861 + 0.00011theta + 0.00144omega + 0.00001theta^2 + 0.00000theta omega + 0.00003omega^2,2.2e-5*omega**2 + 4.8e-5*omega - 4.0e-6,7.121431e-04,1.338699e-05
11687,2024-09-24 17:50:00,nan,nan,nan,nan,nan,nan,3572.8081,47,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11688,2024-09-24 17:55:00,nan,nan,nan,nan,nan,nan,2362.2424,51,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11689,2024-09-24 18:00:00,0.024621,0.295191,0.209457,0.224146,29.081849,20.564584,38.9135,413,0,1.00000omega,-0.004551 + 0.00855theta + -0.00132omega + 0.00005theta^2 + 0.00090theta omega + -0.00060omega^2,-0.000225*omega**2 + 1.1e-5*omega*theta - 0.000314*omega + 9.0e-6*theta - 0.000229,3.062191e-01,5.352459e-04
11690,2024-09-24 18:05:00,0.012697,0.079124,0.056665,0.122108,4.636783,3.279838,1.9907,1619,0,1.00000omega,0.000831 + -0.16357theta + 0.00261omega + -0.00052theta^2 + 0.00072theta omega + 0.00258omega^2,0.000674*omega**2 + 6.0e-6*omega*theta + 0.000151*omega - 0.000185*theta - 0.001857,2.095649e-03,6.837805e-05
11691,2024-09-24 18:10:00,nan,nan,nan,nan,nan,nan,50.5236,309,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11692,2024-09-24 18:15:00,0.014631,0.066602,0.048218,0.128480,8.837816,6.249940,6.7116,1749,0,1.00000omega,-0.000361 + -0.00057theta + 0.00266omega + 0.00131theta^2 + 0.00380theta omega + -0.00705omega^2,-0.002286*omega**2 + 4.1e-5*omega*theta - 0.00034*omega - 1.0e-5*theta + 5.7e-5,1.120667e-03,3.353520e-05
11693,2024-09-24 18:20:00,0.011786,0.142676,0.101231,0.200145,27.952727,19.766070,4.6102,2259,0,1.00000omega,0.003841 + -0.00087theta + -0.00034omega + 0.00062theta^2 + -0.00016theta omega + -0.00284omega^2,-0.001034*omega**2 - 2.0e-6*omega*theta - 3.0e-6*omega - 3.0e-6*theta + 2.1e-5,2.387722e-03,3.114255e-05
11694,2024-09-24 18:25:00,0.023626,0.492027,0.348317,0.051614,2.932063,2.073603,190.1031,87,5,1.00000omega,0.000111 + -0.00021theta + 0.00574omega + 0.00000theta^2 + -0.00002theta omega + 0.00019omega^2,0.000138*omega**2 + 0.000204*omega + 6.0e-6,nan,nan
11695,2024-09-24 18:30:00,0.023383,0.428609,0.303523,0.038694,4.102292,2.900887,203.1585,890,0,1.00000omega,0.000271 + -0.00003theta + -0.00007omega + 0.00000theta^2 + -0.00000theta omega + -0.00015omega^2,-0.000156*omega**2 - 2.0e-6*omega + 1.0e-6,1.552118e-03,4.002597e-06
11696,2024-09-24 18:35:00,0.019572,0.379475,0.268686,0.033123,1.635709,1.156858,-5064.6021,1113,1,1.00000omega,-0.002621 + 0.00007theta + -0.00230omega + 0.00003theta^2 + -0.00005theta omega + -0.00008omega^2,-8.2e-5*omega**2 - 2.0e-6*omega*theta - 2.7e-5*omega - 2.0e-6*theta + 2.4e-5,5.815197e+01,5.978247e-02
11697,2024-09-24 18:40:00,0.015792,0.225322,0.159717,0.037612,3.149725,2.227351,97.5374,2676,0,1.00000omega,0.018421 + -0.00003theta + -0.00002omega + 0.00000theta^2 + -0.00003theta omega + -0.00013omega^2,-0.00012*omega**2 - 0.e-6*omega*theta + 2.7e-5*omega + 2.3e-5,5.254440e-04,2.851431e-06
11698,2024-09-24 18:45:00,nan,nan,nan,nan,nan,nan,322.2584,47,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
