Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
53460,2025-02-26 07:00:00,nan,nan,nan,nan,nan,nan,167.7222,68,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
53461,2025-02-26 07:05:00,nan,nan,nan,nan,nan,nan,289.5591,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
53462,2025-02-26 07:10:00,nan,nan,nan,nan,nan,nan,85.9934,61,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
53463,2025-02-26 07:15:00,0.008621,0.187436,0.132678,0.160417,26.696790,18.877822,9.5301,2162,0,1.00000omega,-0.000921 + -0.00029theta + -0.00121omega + -0.00000theta^2 + 0.00007theta omega + 0.00043omega^2,0.000254*omega**2 + 1.0e-6*omega*theta - 6.0e-5*omega + 3.0e-6,1.382687e-03,2.468675e-05
53464,2025-02-26 07:20:00,0.008311,0.106655,0.075645,0.084454,2.594198,1.835347,-0.6843,1093,0,1.00000omega,0.003471 + -0.28308theta + -0.00042omega + 0.00536theta^2 + -0.00045theta omega + -0.01483omega^2,-0.004343*omega**2 - 4.0e-6*omega*theta - 2.1e-5*omega + 2.0e-6*theta**2 - 0.000309*theta - 0.000502,5.497112e-04,5.429635e-05
53465,2025-02-26 07:25:00,0.008751,0.122447,0.086804,0.130319,16.957360,11.991018,2.8032,1592,0,1.00000omega,0.000081 + 0.00041theta + -0.00157omega + 0.00046theta^2 + -0.00005theta omega + 0.00027omega^2,0.000106*omega**2 - 0.e-6*omega*theta - 4.6e-5*omega - 4.0e-6*theta + 1.6e-5,4.867340e-04,6.630753e-05
53466,2025-02-26 07:30:00,0.043428,0.529149,0.375423,0.100428,12.568543,8.887586,103.0805,50,5,1.00000omega,0.000181 + -0.07049theta + 0.00171omega + 0.00087theta^2 + 0.01261theta omega + 0.00082omega^2,0.00027*omega**2 + 0.000138*omega*theta + 0.000407*omega - 7.7e-5*theta - 0.000196,3.380760e-03,5.299948e-06
53467,2025-02-26 07:35:00,0.040434,0.531314,0.376782,0.213765,32.041153,22.657021,85.8999,399,1,1.00000omega,-0.001051 + -0.00514theta + 0.00173omega + 0.00008theta^2 + 0.00220theta omega + 0.00133omega^2,0.000477*omega**2 + 2.6e-5*omega*theta + 0.000553*omega - 5.0e-6*theta - 9.9e-5,1.362073e+00,1.712051e-03
53468,2025-02-26 07:40:00,0.010843,0.214608,0.151945,0.087703,4.992307,3.530639,3.7359,1233,0,1.00000omega,0.004481 + -0.03532theta + 0.00998omega + -0.01228theta^2 + 0.00218theta omega + 0.00457omega^2,0.001711*omega**2 + 2.7e-5*omega*theta + 0.000738*omega - 5.0e-6*theta**2 - 0.000192*theta - 0.001706,8.573065e-04,4.483814e-05
53469,2025-02-26 07:45:00,nan,nan,nan,nan,nan,nan,6.5901,268,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
53470,2025-02-26 07:50:00,0.029517,0.330113,0.234356,0.124068,16.249417,11.490408,-15.6557,394,0,1.00000omega,-0.052991 + -0.00533theta + -0.00429omega + -0.01428theta^2 + 0.01960theta omega + -0.00293omega^2,-0.000746*omega**2 + 0.000166*omega*theta - 0.002319*omega - 4.0e-6*theta**2 + 0.0001*theta - 0.000845,2.127397e-01,1.616290e-04
53471,2025-02-26 07:55:00,0.008347,0.040560,0.029281,0.116318,2.741972,1.940611,0.0783,1405,0,1.00000omega,-0.525411 + -1.37619theta + -0.33142omega + 0.23920theta^2 + -0.62333theta omega + 0.00716omega^2,0.002362*omega**2 - 0.006853*omega*theta - 0.078739*omega + 8.8e-5*theta**2 + 0.000203*theta - 0.008321,2.502626e-03,3.030328e-05
53472,2025-02-26 08:00:00,0.009105,0.055109,0.039496,0.171635,5.117582,3.620712,0.9068,1170,0,1.00000omega,0.006521 + -1.19918theta + -0.01045omega + 0.00993theta^2 + -0.00355theta omega + -0.01468omega^2,-0.004862*omega**2 - 3.9e-5*omega*theta - 0.000146*omega + 4.0e-6*theta**2 - 0.00137*theta + 0.007012,4.277895e-04,5.178394e-05
53473,2025-02-26 08:05:00,0.036170,0.604236,0.428024,0.158552,18.937653,13.391412,109.0489,352,0,1.00000omega,-0.003211 + 0.00008theta + -0.00131omega + 0.00048theta^2 + -0.00049theta omega + -0.00025omega^2,-9.4e-5*omega**2 - 6.0e-6*omega*theta + 2.7e-5*omega - 5.0e-6*theta + 1.6e-5,4.205754e-02,4.292169e-05
53474,2025-02-26 08:10:00,0.007200,0.050731,0.036231,0.089630,4.659524,3.295391,1.0161,1677,0,1.00000omega,-0.000921 + -0.00121theta + -0.00247omega + 0.00046theta^2 + 0.00036theta omega + -0.00404omega^2,-0.001694*omega**2 + 5.0e-6*omega*theta - 0.000117*omega - 4.0e-6*theta + 1.7e-5,3.113384e-04,4.788251e-05
53475,2025-02-26 08:15:00,0.006658,0.096696,0.068536,0.051529,2.452323,1.734437,6.7416,1930,0,1.00000omega,-0.003461 + -0.00016theta + -0.00048omega + 0.00001theta^2 + 0.00110theta omega + -0.00687omega^2,-0.004484*omega**2 + 2.4e-5*omega*theta + 0.000223*omega - 7.0e-6,3.307420e-04,3.486927e-05
53476,2025-02-26 08:20:00,nan,nan,nan,nan,nan,nan,104.4396,133,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
53477,2025-02-26 08:25:00,nan,nan,nan,nan,nan,nan,453.8967,28,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
53478,2025-02-26 08:30:00,0.010126,0.107700,0.076491,0.080863,6.378783,4.510843,6.9100,1583,0,1.00000omega,0.011511 + -0.00089theta + -0.00140omega + -0.00021theta^2 + -0.00061theta omega + 0.00094omega^2,0.00043*omega**2 - 9.0e-6*omega*theta + 2.3e-5*omega + 1.0e-6*theta + 2.9e-5,4.564795e-04,3.921585e-05
53479,2025-02-26 08:35:00,nan,nan,nan,nan,nan,nan,166.5194,129,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
53480,2025-02-26 08:40:00,nan,nan,nan,nan,nan,nan,317.7182,64,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
53481,2025-02-26 08:45:00,0.007975,0.078119,0.055525,0.136736,4.742355,3.354745,-0.9614,1418,0,1.00000omega,0.004101 + -0.57216theta + 0.03712omega + 0.37297theta^2 + -0.09386theta omega + -0.10998omega^2,-0.030999*omega**2 - 0.000882*omega*theta + 0.000416*omega + 0.000117*theta**2 - 0.000418*theta - 0.000475,1.755445e-03,5.065821e-05
