Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
1540,2024-08-20 10:35:00,0.028779,0.393516,0.279001,0.054825,1.889991,1.336987,190.2952,401,0,1.00000omega,0.001931 + 0.00053theta + 0.00562omega + 0.00040theta^2 + -0.00018theta omega + 0.00110omega^2,0.000692*omega**2 - 4.0e-6*omega*theta + 0.000235*omega - 6.0e-6*theta + 4.1e-5,2.570199e-01,2.414226e-04
1541,2024-08-20 10:40:00,0.008061,0.129662,0.091862,0.047207,1.969301,1.392906,13.5699,1522,0,1.00000omega,-0.003701 + 0.00068theta + 0.00971omega + 0.00012theta^2 + 0.00039theta omega + -0.00095omega^2,-0.000691*omega**2 + 9.0e-6*omega*theta + 0.000202*omega - 2.0e-6*theta + 1.0e-6,3.860466e-04,2.880424e-05
1542,2024-08-20 10:45:00,nan,nan,nan,nan,nan,nan,1235.8093,28,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
1543,2024-08-20 10:50:00,0.017963,0.394405,0.279175,0.038335,1.967940,1.391808,126.6313,1510,0,1.00000omega,-0.000251 + 0.00010theta + -0.00210omega + -0.00003theta^2 + -0.00000theta omega + -0.00024omega^2,-0.000226*omega**2 - 7.0e-5*omega + 2.0e-6*theta - 2.0e-5,4.169097e-04,3.164555e-06
1544,2024-08-20 10:55:00,0.008554,0.063934,0.045611,0.097096,10.919612,7.721637,3.3837,1013,0,1.00000omega,0.008231 + -0.00085theta + 0.01312omega + -0.00230theta^2 + 0.00148theta omega + 0.00177omega^2,0.000783*omega**2 + 2.2e-5*omega*theta + 0.000255*omega - 1.0e-6*theta**2 + 1.8e-5*theta - 5.1e-5,2.454147e-04,4.206007e-05
1545,2024-08-20 11:00:00,0.015264,0.173809,0.123374,0.074561,4.061394,2.872323,13.7112,1258,0,1.00000omega,-0.001741 + -0.00061theta + 0.00136omega + -0.00032theta^2 + -0.00166theta omega + -0.00620omega^2,-0.002959*omega**2 - 2.6e-5*omega*theta + 0.000597*omega + 6.0e-6*theta - 6.4e-5,1.591638e-03,2.129243e-05
1546,2024-08-20 11:05:00,0.008321,0.207976,0.147179,0.043950,2.198325,1.554761,14.0607,2931,0,1.00000omega,0.001311 + -0.05842theta + 0.00088omega + 0.00000theta^2 + -0.00016theta omega + 0.00026omega^2,0.000185*omega**2 - 4.0e-6*omega*theta + 0.00011*omega - 6.5e-5*theta + 0.001389,3.896542e-04,2.112745e-05
1547,2024-08-20 11:10:00,0.007484,0.030092,0.021927,0.067970,1.723443,1.219606,4.4376,825,0,1.00000omega,-0.011931 + -0.89049theta + 0.00347omega + 0.00060theta^2 + 0.00280theta omega + 0.03320omega^2,0.017782*omega**2 + 5.0e-5*omega*theta - 1.5e-5*omega - 0.000991*theta + 0.002559,4.535688e-04,2.638579e-05
1548,2024-08-20 11:15:00,0.007873,0.109676,0.077752,0.054009,2.231848,1.578617,6.9615,1448,0,1.00000omega,-0.009811 + -0.12345theta + -0.01705omega + 0.00027theta^2 + -0.00060theta omega + -0.00851omega^2,-0.005019*omega**2 - 1.2e-5*omega*theta - 0.000424*omega - 0.000142*theta + 0.00169,7.485061e-04,2.139364e-05
1549,2024-08-20 11:20:00,0.034721,0.587494,0.416146,0.117150,15.044100,10.638108,248.2710,59,5,1.00000omega,0.006871 + -0.00733theta + 0.03321omega + -0.00082theta^2 + 0.00117theta omega + 0.00863omega^2,0.00505*omega**2 + 2.3e-5*omega*theta + 0.000923*omega - 0.e-6*theta**2 + 4.4e-5,2.010464e-03,1.374020e-06
