Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
87780,2025-06-25 21:00:00,0.023992,0.200124,0.142522,0.105700,11.664283,8.248233,-122.3802,507,1,1.00000omega,-0.002831 + -0.00040theta + 0.00250omega + -0.00002theta^2 + 0.00025theta omega + -0.00121omega^2,-0.000651*omega**2 + 4.0e-6*omega*theta + 0.000161*omega - 0.e-6*theta - 1.7e-5,2.650794e-02,2.147582e-05
87781,2025-06-25 21:05:00,0.015179,0.285522,0.202180,0.070753,8.358882,5.910834,71.9672,3386,0,1.00000omega,-0.005761 + -0.00011theta + -0.00015omega + -0.00000theta^2 + -0.00003theta omega + -0.00021omega^2,-0.000168*omega**2 - 0.e-6*omega*theta - 3.2e-5*omega - 1.2e-5,8.257861e-04,1.368110e-05
87782,2025-06-25 21:10:00,0.022293,0.300143,0.212818,0.049009,5.211935,3.685558,259.8082,807,0,1.00000omega,-0.003581 + -0.00002theta + 0.00094omega + -0.00000theta^2 + -0.00001theta omega + 0.00036omega^2,0.000356*omega**2 + 1.9e-5*omega - 5.0e-6,1.747014e-03,1.841012e-06
87783,2025-06-25 21:15:00,0.015150,0.660470,0.467146,0.094470,9.732535,6.882265,24.9371,1282,0,1.00000omega,0.001161 + 0.00033theta + 0.00239omega + -0.00001theta^2 + 0.00005theta omega + 0.00011omega^2,5.8e-5*omega**2 + 1.0e-6*omega*theta + 0.000112*omega + 8.0e-6,3.249233e-03,1.491057e-05
87784,2025-06-25 21:20:00,0.012741,0.317237,0.224501,0.213305,24.562719,17.369120,3.1631,3102,0,1.00000omega,0.004381 + -0.00012theta + 0.00022omega + 0.00007theta^2 + 0.00006theta omega + 0.00078omega^2,0.00022*omega**2 + 1.0e-6*omega*theta + 2.8e-5*omega + 1.0e-6*theta + 4.3e-5,7.883573e-04,5.568301e-05
87785,2025-06-25 21:25:00,nan,nan,nan,nan,nan,nan,136.1769,41,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
87786,2025-06-25 21:30:00,0.015578,0.061910,0.045142,0.147740,23.974140,16.952599,30.3364,1385,0,1.00000omega,0.000361 + 0.00167theta + -0.00228omega + 0.00066theta^2 + 0.00215theta omega + -0.00058omega^2,-0.000313*omega**2 + 3.9e-5*omega*theta - 0.000229*omega - 1.0e-6*theta,2.329844e-03,3.392401e-05
87787,2025-06-25 21:35:00,0.017187,0.031627,0.025453,0.066251,1.171798,0.829909,31.5117,1215,5,1.00000omega,-0.000961 + -0.00091theta + 0.00458omega + 0.00035theta^2 + 0.00409theta omega + 0.00054omega^2,0.000272*omega**2 + 6.9e-5*omega*theta + 0.000349*omega - 3.0e-6,nan,nan
87788,2025-06-25 21:40:00,nan,nan,nan,nan,nan,nan,63.5468,86,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
87789,2025-06-25 21:45:00,0.043544,0.640609,0.454024,0.087899,11.161037,7.892290,226.7784,334,5,1.00000omega,-0.389501 + 0.00218theta + 0.01043omega + 0.00980theta^2 + -0.00131theta omega + -0.00363omega^2,-0.001712*omega**2 - 2.1e-5*omega*theta + 6.0e-6*omega + 5.0e-6*theta**2 + 0.000173*theta + 0.000533,nan,nan
