Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
43340,2025-01-22 02:25:00,0.009980,0.097862,0.069558,0.106249,4.777722,3.379195,3.3202,1158,0,1.00000omega,0.004791 + -0.52385theta + 0.00675omega + 0.01181theta^2 + 0.00565theta omega + -0.00678omega^2,-0.002665*omega**2 + 7.4e-5*omega*theta + 0.000161*omega + 5.0e-6*theta**2 - 0.000591*theta + 0.00052,1.166604e-03,2.578305e-05
43341,2025-01-22 02:30:00,0.009403,0.074022,0.052762,0.066165,3.838628,2.714723,9.5344,1438,0,1.00000omega,-0.013341 + 0.00066theta + 0.00951omega + -0.00086theta^2 + 0.00431theta omega + 0.00230omega^2,0.001267*omega**2 + 7.9e-5*omega*theta - 0.000221*omega - 0.e-6*theta**2 + 8.0e-6*theta - 5.6e-5,3.085815e-04,2.607719e-05
43342,2025-01-22 02:35:00,0.033308,0.665135,0.470911,0.068364,3.964499,2.803741,154.1935,42,5,1.00000omega,-0.000761 + -0.00029theta + 0.00130omega + -0.00005theta^2 + -0.00025theta omega + 0.00092omega^2,0.00045*omega**2 - 4.0e-6*omega*theta + 6.9e-5*omega - 0.e-6,1.786713e-03,3.141607e-06
43343,2025-01-22 02:40:00,0.010407,0.049344,0.035659,0.078746,9.913165,7.009887,16.6272,948,5,1.00000omega,-0.001661 + 0.00001theta + 0.00018omega + -0.00005theta^2 + -0.00008theta omega + 0.00017omega^2,0.000105*omega**2 - 2.0e-6*omega*theta + 3.7e-5*omega + 1.0e-6*theta - 1.5e-5,nan,nan
43344,2025-01-22 02:45:00,nan,nan,nan,nan,nan,nan,336.4616,57,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
43345,2025-01-22 02:50:00,0.010007,0.380057,0.268834,0.055214,6.922408,4.895037,16.9235,3342,0,1.00000omega,-0.000491 + 0.00016theta + -0.00025omega + 0.00000theta^2 + 0.00002theta omega + -0.00007omega^2,-4.7e-5*omega**2 - 1.7e-5*omega - 4.0e-6,1.668075e-03,1.600545e-05
43346,2025-01-22 02:55:00,nan,nan,nan,nan,nan,nan,31629.8633,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
43347,2025-01-22 03:00:00,0.025748,0.400038,0.283455,0.078736,4.415866,3.122985,46.8139,157,5,1.00000omega,0.003371 + -0.05416theta + 0.01229omega + 0.00246theta^2 + 0.00022theta omega + 0.00239omega^2,0.000906*omega**2 + 3.0e-6*omega*theta + 0.000369*omega + 1.0e-6*theta**2 - 9.1e-5*theta + 0.001116,nan,nan
43348,2025-01-22 03:05:00,0.007939,0.115876,0.082129,0.115853,17.479668,12.360263,0.0528,1587,0,1.00000omega,-0.003971 + -0.00118theta + 0.00109omega + 0.00012theta^2 + -0.00030theta omega + -0.00206omega^2,-0.000731*omega**2 - 4.0e-6*omega*theta + 5.3e-5*omega - 2.0e-6*theta - 5.0e-6,2.133222e-04,2.935237e-05
43349,2025-01-22 03:10:00,0.036667,0.511890,0.362888,0.107212,13.878733,9.814039,138.0642,32,5,1.00000omega,-0.034331 + -0.02089theta + -0.00141omega + -0.00239theta^2 + 0.00055theta omega + -0.00252omega^2,-0.001086*omega**2 + 8.0e-6*omega*theta - 0.000124*omega - 1.0e-6*theta**2 - 0.e-6*theta + 2.9e-5,7.983368e-03,1.465773e-05
