Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
53680,2025-02-27 01:25:00,0.007892,0.055891,0.039913,0.146488,5.831836,4.125031,0.9740,2112,0,1.00000omega,0.006291 + -0.67914theta + 0.02546omega + -0.00087theta^2 + -0.00195theta omega + 0.00918omega^2,0.00343*omega**2 - 2.4e-5*omega*theta + 0.000781*omega - 0.000757*theta - 0.002092,3.560655e-04,6.084963e-05
53681,2025-02-27 01:30:00,0.008380,0.044939,0.032324,0.139919,16.517130,11.679794,0.0092,1453,0,1.00000omega,0.000431 + -0.00545theta + 0.00140omega + -0.00787theta^2 + 0.03016theta omega + 0.00156omega^2,0.000504*omega**2 + 0.000325*omega*theta - 0.00173*omega - 3.0e-6*theta**2 + 2.5e-5*theta - 5.0e-5,2.536581e-04,5.423018e-05
53682,2025-02-27 01:35:00,0.008732,0.085253,0.060598,0.113724,10.359024,7.325377,1.0350,1150,0,1.00000omega,0.000631 + -0.00787theta + 0.00886omega + 0.00401theta^2 + 0.00007theta omega + 0.00835omega^2,0.002801*omega**2 + 1.0e-6*omega*theta + 0.000295*omega + 1.0e-6*theta**2 - 1.1e-5*theta + 8.0e-6,2.223042e-03,6.520453e-05
53683,2025-02-27 01:40:00,0.012227,0.275746,0.195173,0.078672,8.764742,6.197858,13.4216,2365,0,1.00000omega,0.002911 + -0.00023theta + 0.00096omega + 0.00002theta^2 + 0.00003theta omega + -0.00003omega^2,-1.4e-5*omega**2 + 4.7e-5*omega + 9.0e-6,8.921272e-04,3.075261e-05
53684,2025-02-27 01:45:00,0.009559,0.041971,0.030438,nan,nan,nan,2.2175,924,0,1.00000omega,0.015341 + -1.13505theta + -0.02241omega + 0.55966theta^2 + 0.06320theta omega + -0.24668omega^2,-0.088312*omega**2 + 0.000754*omega*theta + 0.002243*omega + 0.000223*theta**2 + 0.000504*theta - 0.001453,3.793516e-04,4.581113e-05
53685,2025-02-27 01:50:00,0.009890,0.072623,0.051827,0.085398,6.184013,4.373175,3.7370,2008,0,1.00000omega,-0.005201 + 0.00515theta + 0.00109omega + 0.00068theta^2 + 0.00077theta omega + 0.00188omega^2,0.000733*omega**2 + 1.0e-5*omega*theta + 8.0e-5*omega + 8.0e-6*theta + 1.6e-5,4.732576e-04,5.989510e-05
53686,2025-02-27 01:55:00,nan,nan,nan,nan,nan,nan,745.9830,25,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
53687,2025-02-27 02:00:00,0.009034,0.176335,0.124851,0.058882,3.856269,2.727111,14.8403,6213,0,1.00000omega,-0.002361 + -0.00018theta + 0.00107omega + -0.00001theta^2 + 0.00000theta omega + 0.00005omega^2,3.4e-5*omega**2 + 3.6e-5*omega - 0.e-6*theta - 1.6e-5,2.233784e-03,1.705461e-05
53688,2025-02-27 02:05:00,0.019726,0.219902,0.156119,0.245223,31.074208,21.973467,9.0192,78,5,1.00000omega,0.037641 + -0.00549theta + -0.00124omega + -0.00077theta^2 + 0.00088theta omega + 0.00099omega^2,0.000243*omega**2 + 7.0e-6*omega*theta - 6.3e-5*omega - 5.0e-6*theta + 0.000187,nan,nan
53689,2025-02-27 02:10:00,0.011510,0.448939,0.317552,0.142891,12.228253,8.647271,1.3620,1505,0,1.00000omega,0.001471 + -0.00082theta + -0.00181omega + -0.00006theta^2 + -0.00064theta omega + 0.00017omega^2,5.3e-5*omega**2 - 7.0e-6*omega*theta + 5.6e-5*omega + 1.5e-5,6.314652e-04,7.369183e-05
53690,2025-02-27 02:15:00,0.007592,0.032555,0.023638,0.126190,5.761244,4.074792,1.0190,1569,0,1.00000omega,-0.004871 + -0.19276theta + 0.00892omega + 0.00579theta^2 + -0.00516theta omega + -0.00778omega^2,-0.003112*omega**2 - 6.9e-5*omega*theta + 0.000499*omega + 3.0e-6*theta**2 - 0.000229*theta + 0.000635,7.653217e-04,6.334612e-05
53691,2025-02-27 02:20:00,0.012357,0.134935,0.095813,0.146498,5.059657,3.579217,6.4467,788,5,1.00000omega,0.010231 + -0.18610theta + 0.02560omega + -0.02126theta^2 + -0.01124theta omega + -0.00616omega^2,-0.002194*omega**2 - 0.000133*omega*theta + 0.002758*omega - 8.0e-6*theta**2 + 3.3e-5*theta + 0.001269,2.329376e-03,2.934715e-05
53692,2025-02-27 02:25:00,0.009765,0.047252,0.034118,0.079838,3.096059,2.189972,5.4196,1423,0,1.00000omega,-0.003691 + -0.00008theta + 0.00248omega + 0.00664theta^2 + -0.00010theta omega + -0.00074omega^2,-0.000328*omega**2 - 1.0e-6*omega*theta + 8.0e-5*omega + 3.0e-6*theta**2 + 1.0e-5*theta - 1.0e-6,2.079818e-04,4.578825e-05
53693,2025-02-27 02:30:00,nan,nan,nan,nan,nan,nan,222.7576,22,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
53694,2025-02-27 02:35:00,0.010749,0.145777,0.103359,0.081710,4.180271,2.956463,6.5620,1160,0,1.00000omega,0.003751 + -0.00080theta + -0.01347omega + -0.00053theta^2 + -0.00068theta omega + -0.00435omega^2,-0.001826*omega**2 - 1.0e-5*omega*theta - 0.000344*omega + 5.0e-6*theta - 1.0e-5,3.930773e-04,4.743778e-05
53695,2025-02-27 02:40:00,0.008189,0.131772,0.093356,0.094969,11.593653,8.198226,2.0028,888,0,1.00000omega,0.000441 + -0.00027theta + -0.00330omega + 0.00004theta^2 + -0.00125theta omega + 0.00072omega^2,0.000276*omega**2 - 1.6e-5*omega*theta - 4.0e-5*omega + 3.0e-6,1.297429e-03,4.229123e-05
53696,2025-02-27 02:45:00,nan,nan,nan,nan,nan,nan,6771.5049,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
53697,2025-02-27 02:50:00,0.011533,0.074426,0.053255,0.091105,11.610985,8.210459,-0.4177,2513,0,1.00000omega,-0.016591 + -0.09825theta + -0.01238omega + -0.00373theta^2 + 0.00590theta omega + 0.00263omega^2,0.000608*omega**2 + 4.5e-5*omega*theta - 0.001176*omega - 0.e-6*theta**2 - 7.7e-5*theta + 0.001482,1.709823e-03,2.624932e-05
