Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
35420,2024-12-25 13:05:00,0.011322,0.149033,0.105686,0.071694,4.565754,3.228873,9.1841,1558,0,1.00000omega,-0.005991 + -0.11301theta + 0.00702omega + -0.00267theta^2 + 0.00071theta omega + 0.00438omega^2,0.00201*omega**2 + 1.1e-5*omega*theta + 0.000112*omega - 1.0e-6*theta**2 - 9.5e-5*theta + 0.001224,2.266641e-04,4.267868e-05
35421,2024-12-25 13:10:00,0.051871,0.429308,0.305775,0.094006,6.282711,4.443045,182.9095,29,5,1.00000omega,0.001611 + -0.02138theta + 0.00009omega + -0.00018theta^2 + 0.00048theta omega + -0.00056omega^2,-0.000209*omega**2 + 6.0e-6*omega*theta - 3.0e-6*omega - 2.4e-5*theta + 2.9e-5,2.698054e-03,9.748659e-06
35422,2024-12-25 13:15:00,0.008536,0.041516,0.029970,0.123353,19.067810,13.483260,2.0282,640,0,1.00000omega,0.002001 + -0.00401theta + -0.00065omega + -0.00359theta^2 + -0.00640theta omega + 0.00181omega^2,0.000723*omega**2 - 8.5e-5*omega*theta + 0.00035*omega - 2.0e-6*theta**2 + 9.0e-6*theta - 5.0e-6,4.393503e-04,6.596451e-05
35423,2024-12-25 13:20:00,nan,nan,nan,nan,nan,nan,458.7984,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
35424,2024-12-25 13:25:00,nan,nan,nan,nan,nan,nan,305.6419,37,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
35425,2024-12-25 13:30:00,0.010168,0.043497,0.031586,0.105919,3.346208,2.367311,4.1441,829,0,1.00000omega,0.002541 + -0.75858theta + 0.00593omega + 0.15068theta^2 + -0.00118theta omega + -0.00779omega^2,-0.003041*omega**2 - 1.5e-5*omega*theta + 0.000163*omega + 6.5e-5*theta**2 - 0.000547*theta - 0.001566,2.816990e-04,5.414760e-05
35426,2024-12-25 13:35:00,0.010475,0.062563,0.044855,0.070910,1.287235,0.911593,8.6208,1913,0,1.00000omega,0.000291 + 0.00097theta + -0.00020omega + 0.00085theta^2 + -0.00001theta omega + -0.00157omega^2,-0.000738*omega**2 - 7.0e-6*omega + 5.0e-6*theta + 1.6e-5,9.615211e-04,3.710199e-05
35427,2024-12-25 13:40:00,0.006715,0.081518,0.057837,0.077340,8.182231,5.785970,1.7332,1535,0,1.00000omega,-0.001631 + -0.00075theta + 0.00289omega + -0.00050theta^2 + 0.00025theta omega + 0.00236omega^2,0.001091*omega**2 + 4.0e-6*omega*theta + 0.000119*omega - 4.0e-6*theta - 1.8e-5,5.560475e-04,4.860143e-05
35428,2024-12-25 13:45:00,nan,nan,nan,nan,nan,nan,1276.0923,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
35429,2024-12-25 13:50:00,0.030353,0.331382,0.235303,0.095876,6.122054,4.329477,74.7873,78,5,1.00000omega,0.002191 + -0.00070theta + 0.00803omega + -0.00055theta^2 + 0.00076theta omega + 0.00101omega^2,0.000407*omega**2 + 1.0e-5*omega*theta + 0.000307*omega - 3.0e-6*theta - 0.e-6,3.454546e-03,1.819990e-05
35430,2024-12-25 13:55:00,nan,nan,nan,nan,nan,nan,1012.5522,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
35431,2024-12-25 14:00:00,0.021113,0.413039,0.292444,0.061014,4.562038,3.226136,18.4523,2199,0,1.00000omega,0.002021 + 0.00002theta + 0.00060omega + -0.00000theta^2 + 0.00001theta omega + -0.00006omega^2,-3.5e-5*omega**2 + 2.8e-5*omega + 5.0e-6,1.566380e-03,3.851572e-05
35432,2024-12-25 14:05:00,nan,nan,nan,nan,nan,nan,211.3910,51,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
35433,2024-12-25 14:10:00,0.009746,0.230480,0.163119,0.123601,10.882440,7.695544,2.1982,2337,0,1.00000omega,-0.000911 + 0.00100theta + -0.00185omega + -0.00088theta^2 + -0.00246theta omega + 0.00624omega^2,0.002243*omega**2 - 2.9e-5*omega*theta - 0.000306*omega - 5.0e-6*theta - 1.8e-5,5.879580e-04,5.878793e-05
35434,2024-12-25 14:15:00,0.010252,0.064935,0.046485,0.132502,16.570826,11.717718,5.3800,1489,0,1.00000omega,-0.004471 + 0.00110theta + -0.00414omega + -0.00027theta^2 + 0.00123theta omega + 0.00347omega^2,0.001449*omega**2 + 1.7e-5*omega*theta + 1.3e-5*omega - 0.e-6*theta - 1.1e-5,4.344471e-04,5.093675e-05
35435,2024-12-25 14:20:00,0.026416,0.290496,0.206259,0.099443,7.911763,5.594903,42.4426,67,5,1.00000omega,0.000011 + -0.00830theta + 0.00071omega + -0.00310theta^2 + 0.00089theta omega + 0.00120omega^2,0.000442*omega**2 + 1.1e-5*omega*theta + 0.000116*omega - 1.0e-6*theta**2 - 3.1e-5*theta - 0.000169,1.086068e-03,4.805819e-05
35436,2024-12-25 14:25:00,0.029325,0.286132,0.203386,0.205471,29.037527,20.533146,41.7176,675,1,1.00000omega,0.005121 + -0.01176theta + -0.00916omega + -0.00014theta^2 + 0.00048theta omega + 0.04184omega^2,0.013062*omega**2 + 5.0e-6*omega*theta - 0.000277*omega - 1.4e-5*theta - 5.8e-5,4.534005e-01,5.360761e-04
35437,2024-12-25 14:30:00,0.009858,0.035272,0.025897,0.064430,1.571059,1.111840,4.6322,970,0,1.00000omega,-0.004641 + -0.91387theta + -0.01481omega + -0.02845theta^2 + 0.00513theta omega + -0.00912omega^2,-0.003877*omega**2 + 7.3e-5*omega*theta - 0.000449*omega - 1.3e-5*theta**2 - 0.001032*theta - 0.000638,6.261155e-04,5.147649e-05
35438,2024-12-25 14:35:00,0.010950,0.068849,0.049295,0.159893,20.869781,14.757597,5.0714,948,0,1.00000omega,0.000291 + -0.00208theta + -0.00180omega + -0.00002theta^2 + -0.00026theta omega + 0.00396omega^2,0.001509*omega**2 - 3.0e-6*omega*theta - 6.7e-5*omega - 2.0e-6*theta - 4.0e-6,3.658646e-04,7.040027e-05
35439,2024-12-25 14:40:00,0.011366,0.025910,0.020006,0.109223,2.122780,1.503018,7.7503,1004,0,1.00000omega,-0.029931 + -2.69341theta + -0.01827omega + 0.32709theta^2 + 0.00577theta omega + 0.00154omega^2,0.000646*omega**2 + 8.1e-5*omega*theta - 0.000483*omega + 0.000152*theta**2 - 0.002515*theta - 0.004392,3.619299e-03,3.911157e-05
35440,2024-12-25 14:45:00,0.011121,0.033840,0.025187,0.128775,3.017478,2.135621,5.4912,1071,0,1.00000omega,0.008141 + -1.72034theta + -0.00154omega + 0.05644theta^2 + -0.02857theta omega + -0.00340omega^2,-0.001335*omega**2 - 0.000374*omega*theta - 0.001029*omega + 2.5e-5*theta**2 - 0.001783*theta - 0.004809,2.540955e-04,4.983932e-05
35441,2024-12-25 14:50:00,0.009939,0.056046,0.040249,0.095007,10.545263,7.456930,5.9194,1073,0,1.00000omega,0.002111 + -0.00105theta + -0.00315omega + 0.00138theta^2 + 0.01053theta omega + 0.00011omega^2,4.9e-5*omega**2 + 0.000157*omega*theta - 0.000798*omega + 1.0e-6*theta**2 - 7.0e-6*theta + 2.4e-5,1.607102e-04,3.362212e-05
35442,2024-12-25 14:55:00,0.012864,0.127909,0.090901,0.086240,10.407802,7.359680,19.6465,2016,0,1.00000omega,0.002151 + 0.00059theta + -0.00101omega + 0.00026theta^2 + -0.00010theta omega + -0.00365omega^2,-0.001951*omega**2 - 2.0e-6*omega*theta - 1.1e-5*omega - 3.0e-6*theta + 2.0e-5,1.705696e-03,4.960780e-05
35443,2024-12-25 15:00:00,0.056872,1.138685,0.806175,0.131109,13.167837,9.311528,282.7003,80,5,1.00000omega,0.001401 + 0.00101theta + 0.00008omega + -0.00016theta^2 + -0.00026theta omega + -0.00063omega^2,-0.000233*omega**2 - 3.0e-6*omega*theta - 4.2e-5*omega - 0.e-6*theta + 7.0e-6,8.350489e-03,5.914087e-06
35444,2024-12-25 15:05:00,0.009487,0.223005,0.157831,0.102878,4.944779,3.497244,1.3923,2215,0,1.00000omega,0.004861 + -0.00125theta + -0.00640omega + -0.00005theta^2 + 0.00028theta omega + -0.00036omega^2,-0.000118*omega**2 + 3.0e-6*omega*theta - 0.000136*omega - 2.0e-6*theta - 3.0e-5,3.082628e-04,3.620558e-05
35445,2024-12-25 15:10:00,0.019058,0.106134,0.076249,0.062430,1.616478,1.143875,46.5746,88,5,1.00000omega,0.004511 + -0.06121theta + 0.00307omega + -0.00495theta^2 + 0.03077theta omega + -0.00272omega^2,-0.001433*omega**2 + 0.00054*omega*theta - 9.2e-5*omega - 3.0e-6*theta**2 - 6.6e-5*theta + 3.4e-5,1.677340e-03,3.251500e-05
35446,2024-12-25 15:15:00,0.014295,0.076084,0.054741,0.120977,16.571205,11.717923,-391.3600,603,1,1.00000omega,0.001061 + -0.00058theta + 0.00279omega + -0.00035theta^2 + -0.00035theta omega + 0.00475omega^2,0.002878*omega**2 - 7.0e-6*omega*theta + 0.000111*omega + 1.0e-6*theta + 2.0e-6,4.237255e+00,4.881992e-03
35447,2024-12-25 15:20:00,0.012053,0.120021,0.085294,0.128736,17.386276,12.294291,5.6804,1600,0,1.00000omega,0.000951 + -0.00090theta + -0.00005omega + 0.00009theta^2 + 0.00054theta omega + -0.00351omega^2,-0.001272*omega**2 + 7.0e-6*omega*theta - 4.6e-5*omega - 1.0e-6*theta + 1.1e-5,2.796099e-04,5.752527e-05
35448,2024-12-25 15:25:00,0.012642,0.200589,0.142119,0.117849,16.413625,11.606484,10.8184,2075,0,1.00000omega,0.000511 + 0.00016theta + -0.00005omega + 0.00000theta^2 + 0.00006theta omega + -0.00003omega^2,-1.3e-5*omega**2 + 1.0e-6*omega*theta - 1.6e-5*omega - 2.0e-6,6.528326e-04,3.680438e-05
