Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
5940,2024-09-04 17:55:00,0.012398,0.066703,0.047974,0.084636,4.121109,2.914678,5.3083,926,0,1.00000omega,-0.001461 + -0.28176theta + -0.01379omega + 0.01763theta^2 + 0.00323theta omega + -0.00291omega^2,-0.001017*omega**2 + 3.8e-5*omega*theta - 0.000726*omega + 7.0e-6*theta**2 - 0.00041*theta + 0.00255,3.107261e-04,5.407552e-05
5941,2024-09-04 18:00:00,0.027107,0.750711,0.531179,0.155772,18.127238,12.818366,12.8335,381,1,1.00000omega,0.018611 + -0.00816theta + 0.00100omega + 0.00156theta^2 + -0.00186theta omega + -0.00669omega^2,-0.00195*omega**2 - 1.8e-5*omega*theta + 0.000199*omega + 1.0e-6*theta**2 - 1.8e-5*theta + 0.000196,1.901017e-03,1.112904e-05
5942,2024-09-04 18:05:00,0.033846,0.620044,0.439090,0.044506,4.972202,3.516019,503.8344,376,0,1.00000omega,0.000671 + -0.00018theta + 0.00060omega + 0.00000theta^2 + -0.00122theta omega + 0.00011omega^2,9.4e-5*omega**2 - 3.5e-5*omega*theta + 0.000925*omega + 6.0e-6,2.109263e+00,1.437240e-03
5943,2024-09-04 18:10:00,0.013926,0.303194,0.214616,0.057237,4.595008,3.249413,26.6841,2700,0,1.00000omega,-0.003971 + 0.00148theta + -0.00050omega + 0.00005theta^2 + 0.00011theta omega + 0.00066omega^2,0.000379*omega**2 + 2.0e-6*omega*theta - 5.1e-5*omega + 1.0e-6*theta - 2.6e-5,8.826839e-04,1.700395e-05
5944,2024-09-04 18:15:00,nan,nan,nan,nan,nan,nan,192.4389,33,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
5945,2024-09-04 18:20:00,0.014388,0.255138,0.180697,0.163226,7.150567,5.057532,0.7052,3289,0,1.00000omega,0.004241 + 0.00330theta + 0.00023omega + 0.00006theta^2 + -0.00147theta omega + 0.00315omega^2,0.000716*omega**2 - 1.1e-5*omega*theta - 0.000266*omega + 4.0e-6*theta + 0.00012,8.663904e-04,4.571001e-05
5946,2024-09-04 18:25:00,nan,nan,nan,nan,nan,nan,5295.9990,15,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
5947,2024-09-04 18:30:00,0.018449,0.091481,0.065989,0.121257,9.259272,6.547856,-57.4799,660,0,1.00000omega,-0.002021 + -0.07305theta + 0.00106omega + -0.00297theta^2 + 0.00152theta omega + 0.00496omega^2,0.001912*omega**2 + 2.0e-5*omega*theta + 7.8e-5*omega - 1.0e-6*theta**2 - 8.7e-5*theta - 0.000191,5.655266e-03,2.760797e-05
5948,2024-09-04 18:35:00,0.029897,0.373814,0.265170,0.068344,3.338787,2.361374,105.5470,692,1,1.00000omega,0.000841 + 0.00087theta + -0.00463omega + -0.00005theta^2 + -0.00013theta omega + 0.00069omega^2,0.000343*omega**2 - 2.0e-6*omega*theta - 0.000214*omega - 0.e-6*theta + 7.0e-6,1.447459e-01,1.586856e-04
5949,2024-09-04 18:40:00,0.041536,0.432413,0.307170,0.094196,11.120957,7.863986,155.0712,56,5,1.00000omega,0.019201 + -0.06980theta + -0.00820omega + 0.00002theta^2 + -0.00385theta omega + 0.02002omega^2,0.008519*omega**2 - 5.5e-5*omega*theta - 0.00021*omega - 7.8e-5*theta + 0.000141,4.825221e-03,1.698252e-05
5950,2024-09-04 18:45:00,0.012051,0.032709,0.024648,0.129102,19.397828,13.716639,10.4460,1160,5,1.00000omega,0.004941 + -0.00057theta + 0.00236omega + 0.00290theta^2 + -0.00320theta omega + -0.00594omega^2,-0.002647*omega**2 - 4.8e-5*omega*theta + 8.0e-6*omega + 1.0e-6*theta**2 + 4.0e-6*theta + 1.5e-5,nan,nan
5951,2024-09-04 18:50:00,0.011605,0.130397,0.092569,0.048177,2.062123,1.458539,7.4649,2262,0,1.00000omega,-0.000031 + -0.10095theta + 0.00255omega + -0.00017theta^2 + 0.00274theta omega + 0.00255omega^2,0.001061*omega**2 + 3.8e-5*omega*theta - 0.000474*omega - 0.00011*theta + 0.001631,1.968707e-03,2.835392e-05
