Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
56760,2025-03-09 19:05:00,nan,nan,nan,nan,nan,nan,69.5989,38,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
56761,2025-03-09 19:10:00,0.010878,0.051697,0.037356,0.086178,9.840296,6.958407,7.5512,1107,0,1.00000omega,-0.001241 + -0.00039theta + 0.00867omega + -0.00012theta^2 + 0.00490theta omega + -0.00144omega^2,-0.000623*omega**2 + 7.1e-5*omega*theta + 0.00067*omega - 1.0e-6*theta - 7.0e-6,2.515019e-03,3.977994e-05
56762,2025-03-09 19:15:00,0.013601,0.032227,0.024734,0.104355,9.622029,6.804202,11.3338,1602,0,1.00000omega,0.000071 + -0.00003theta + -0.00186omega + -0.00038theta^2 + -0.00160theta omega + 0.00599omega^2,0.002454*omega**2 - 2.2e-5*omega*theta - 0.000254*omega - 3.0e-6*theta - 1.3e-5,1.957645e-03,4.406700e-05
56763,2025-03-09 19:20:00,nan,nan,nan,nan,nan,nan,1237.1299,25,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
56764,2025-03-09 19:25:00,0.011007,0.048186,0.034950,0.087027,2.892737,2.046399,5.0283,813,0,1.00000omega,0.020331 + -0.89167theta + -0.00195omega + 0.00531theta^2 + 0.00403theta omega + -0.00314omega^2,-0.001199*omega**2 + 5.1e-5*omega*theta - 0.000182*omega + 2.0e-6*theta**2 - 0.001001*theta + 0.002326,5.844117e-04,6.473116e-05
56765,2025-03-09 19:30:00,0.013614,0.277797,0.196668,0.065945,2.589964,1.831975,5.2635,2142,0,1.00000omega,0.029531 + -0.03521theta + 0.03281omega + -0.01297theta^2 + 0.00220theta omega + 0.01130omega^2,0.005196*omega**2 + 3.4e-5*omega*theta + 0.000387*omega - 7.0e-6*theta**2 + 0.000239*theta - 0.002018,1.895120e-03,2.427741e-05
56766,2025-03-09 19:35:00,0.009910,0.043126,0.031289,0.086519,2.629715,1.860495,4.0376,1204,0,1.00000omega,0.002561 + -0.72641theta + 0.01555omega + -0.00239theta^2 + 0.01825theta omega + 0.01113omega^2,0.004431*omega**2 + 0.000242*omega*theta + 0.001403*omega - 1.0e-6*theta**2 - 0.000815*theta - 0.002956,1.479887e-03,4.024842e-05
56767,2025-03-09 19:40:00,0.010972,0.237805,0.168332,0.150844,11.797954,8.343095,-0.0347,2291,0,1.00000omega,0.016401 + -0.00032theta + -0.01116omega + -0.00011theta^2 + 0.00028theta omega + 0.00128omega^2,0.000329*omega**2 + 2.0e-6*omega*theta - 0.000388*omega + 7.2e-5,3.106633e-04,5.907409e-05
56768,2025-03-09 19:45:00,nan,nan,nan,nan,nan,nan,358.1568,32,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
56769,2025-03-09 19:50:00,0.029600,0.174709,0.125299,nan,nan,nan,71.9606,374,0,1.00000omega,-0.000171 + -0.00640theta + -0.00154omega + 0.00190theta^2 + 0.02942theta omega + -0.00052omega^2,-0.000223*omega**2 + 0.00042*omega*theta + 0.002621*omega + 1.0e-6*theta**2 + 4.0e-6*theta - 9.0e-6,1.344962e+00,1.013507e-03
56770,2025-03-09 19:55:00,0.041003,0.504018,0.357572,0.070649,9.878875,6.985598,365.4966,945,1,1.00000omega,0.000371 + -0.00038theta + 0.00617omega + 0.00308theta^2 + 0.00005theta omega + -0.00021omega^2,-0.000135*omega**2 + 1.0e-6*omega*theta + 0.000184*omega + 2.0e-6*theta**2 - 8.8e-5*theta + 0.00088,2.704591e-02,2.749090e-05
56771,2025-03-09 20:00:00,0.014115,0.228680,0.162009,0.153329,23.214419,16.415431,10.3801,2010,0,1.00000omega,0.002971 + -0.00105theta + 0.01202omega + 0.00013theta^2 + -0.00053theta omega + 0.00033omega^2,0.000152*omega**2 - 8.0e-6*omega*theta + 0.000524*omega - 3.0e-6*theta + 4.0e-5,5.239501e-04,4.081095e-05
56772,2025-03-09 20:05:00,0.024330,0.130279,0.093714,0.118412,6.076017,4.297209,22.0072,117,5,1.00000omega,0.004541 + -0.01511theta + -0.00420omega + 0.00005theta^2 + -0.00174theta omega + -0.00297omega^2,-0.000887*omega**2 - 1.7e-5*omega*theta + 0.000135*omega - 1.7e-5*theta + 0.000287,3.067277e-03,2.512903e-05
56773,2025-03-09 20:10:00,0.021367,0.318719,0.225874,0.086679,4.127938,2.919536,-2676.3210,717,0,1.00000omega,0.003351 + -0.03534theta + -0.01049omega + -0.00113theta^2 + -0.00452theta omega + -0.00175omega^2,-0.000697*omega**2 - 6.0e-5*omega*theta - 0.000652*omega - 4.4e-5*theta - 0.000201,2.024881e-01,1.200158e-04
56774,2025-03-09 20:15:00,nan,nan,nan,nan,nan,nan,437.4842,22,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
56775,2025-03-09 20:20:00,nan,nan,nan,nan,nan,nan,17.8515,163,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
56776,2025-03-09 20:25:00,0.010440,0.111860,0.079441,0.090263,2.949388,2.086508,3.4413,1323,0,1.00000omega,-0.001021 + -0.00059theta + -0.00241omega + -0.00106theta^2 + -0.00110theta omega + -0.00285omega^2,-0.001048*omega**2 - 1.3e-5*omega*theta + 7.5e-5*omega + 9.0e-6*theta - 5.3e-5,7.086993e-04,5.327215e-05
56777,2025-03-09 20:30:00,0.011601,0.100213,0.071335,0.109663,9.892813,6.995705,6.7245,1447,0,1.00000omega,0.000251 + -0.00032theta + -0.00105omega + 0.00040theta^2 + -0.00000theta omega + 0.00645omega^2,0.002538*omega**2 - 3.5e-5*omega + 3.0e-6*theta + 1.0e-5,3.871076e-04,6.435229e-05
56778,2025-03-09 20:35:00,0.010587,0.045760,0.033212,0.085195,6.626895,4.686309,10.5376,2959,0,1.00000omega,-0.000281 + -0.00028theta + 0.00323omega + 0.00002theta^2 + -0.00001theta omega + 0.00073omega^2,0.000364*omega**2 + 0.000104*omega - 2.0e-6,2.964865e-03,3.394671e-05
56779,2025-03-09 20:40:00,0.010061,0.078959,0.056284,0.112825,2.730355,1.932300,0.0424,1117,0,1.00000omega,-0.009871 + -0.30082theta + 0.02712omega + 0.06059theta^2 + 0.01687theta omega + 0.01875omega^2,0.00511*omega**2 + 0.000153*omega*theta + 0.001538*omega + 1.8e-5*theta**2 - 0.000182*theta - 0.00111,4.558158e-04,7.227381e-05
56780,2025-03-09 20:45:00,0.025227,0.597801,0.423085,0.125029,5.731189,4.053527,23.8447,95,5,1.00000omega,-0.004781 + -0.00468theta + 0.00340omega + 0.00002theta^2 + -0.00093theta omega + -0.00307omega^2,-0.000858*omega**2 - 9.0e-6*omega*theta + 0.000322*omega - 5.0e-6*theta + 0.00011,nan,nan
56781,2025-03-09 20:50:00,0.011607,0.086365,0.061618,0.164499,7.107415,5.027047,3.8193,1864,0,1.00000omega,-0.008151 + -0.28359theta + -0.00149omega + -0.00255theta^2 + 0.00379theta omega + -0.00368omega^2,-0.001241*omega**2 + 4.3e-5*omega*theta - 0.000465*omega - 0.e-6*theta**2 - 0.000296*theta + 0.002952,6.155481e-04,6.352530e-05
56782,2025-03-09 20:55:00,0.011262,0.077756,0.055555,0.134231,8.152679,5.765596,1.6869,1047,0,1.00000omega,0.001241 + 0.00016theta + 0.00194omega + -0.00078theta^2 + -0.00011theta omega + 0.00001omega^2,3.0e-6*omega**2 - 1.0e-6*omega*theta + 6.1e-5*omega - 1.0e-6*theta + 3.0e-6,5.225600e-04,7.972410e-05
56783,2025-03-09 21:00:00,0.051401,1.532783,1.084451,0.237773,37.134150,26.258347,357.1372,28,5,1.00000omega,-0.001431 + -0.00085theta + -0.00210omega + -0.00025theta^2 + 0.00014theta omega + -0.00171omega^2,-0.000675*omega**2 + 2.0e-6*omega*theta - 3.7e-5*omega - 5.0e-6*theta - 5.5e-5,nan,nan
56784,2025-03-09 21:05:00,0.038311,0.661331,0.468415,0.100926,14.168621,10.018982,147.9182,243,5,1.00000omega,0.001731 + -0.00130theta + -0.00024omega + 0.00018theta^2 + 0.00046theta omega + 0.00055omega^2,0.000231*omega**2 + 6.0e-6*omega*theta + 0.000101*omega + 1.0e-6*theta + 4.0e-6,nan,nan
56785,2025-03-09 21:10:00,0.011685,0.076068,0.054419,0.083546,4.003673,2.831641,-0.3818,2107,0,1.00000omega,-0.023701 + -0.19102theta + -0.00150omega + 0.06585theta^2 + 0.00474theta omega + -0.02157omega^2,-0.004854*omega**2 + 3.6e-5*omega*theta + 0.000583*omega + 1.6e-5*theta**2 + 0.000374*theta + 0.001326,3.076820e-03,5.131904e-05
56786,2025-03-09 21:15:00,0.011632,0.079480,0.056799,0.091501,3.637357,2.572813,0.5408,2691,0,1.00000omega,0.021711 + -0.25942theta + -0.06307omega + -0.03464theta^2 + 0.00608theta omega + -0.01501omega^2,-0.003891*omega**2 + 5.3e-5*omega*theta - 0.002864*omega - 1.0e-5*theta**2 + 1.0e-6*theta + 0.002175,1.874161e-03,3.524214e-05
56787,2025-03-09 21:20:00,nan,nan,nan,nan,nan,nan,58.5793,41,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
56788,2025-03-09 21:25:00,0.036728,0.405339,0.287792,0.140454,11.983996,8.474547,63.8875,591,1,1.00000omega,0.001091 + 0.00120theta + 0.00573omega + 0.00035theta^2 + 0.00098theta omega + -0.01260omega^2,-0.00378*omega**2 + 1.0e-5*omega*theta + 1.7e-5*omega - 3.0e-6*theta + 1.7e-5,4.476763e-01,4.419694e-04
56789,2025-03-09 21:30:00,0.008788,0.042207,0.030485,0.198125,5.138746,3.636342,-1.5839,1380,0,1.00000omega,0.012331 + -1.53095theta + 0.01142omega + 0.31167theta^2 + -0.06460theta omega + -0.06488omega^2,-0.015664*omega**2 - 0.00052*omega*theta - 0.001329*omega + 8.4e-5*theta**2 - 0.001151*theta - 0.004633,1.993995e-03,5.701055e-05
56790,2025-03-09 21:35:00,0.011139,0.165620,0.117375,0.136670,4.651079,3.290229,2.7020,1332,0,1.00000omega,0.001921 + -0.21499theta + 0.01636omega + 0.00121theta^2 + 0.00068theta omega + -0.00276omega^2,-0.000878*omega**2 + 7.0e-6*omega*theta + 0.000624*omega - 0.00023*theta - 0.002539,7.543884e-04,6.597184e-05
56791,2025-03-09 21:40:00,0.011988,0.259491,0.183684,0.067577,4.689264,3.316155,17.1035,2982,0,1.00000omega,-0.001451 + 0.00056theta + 0.00155omega + -0.00003theta^2 + 0.00022theta omega + -0.00022omega^2,-0.000116*omega**2 + 4.0e-6*omega*theta - 4.1e-5*omega + 1.0e-6*theta - 2.8e-5,5.015757e-04,2.054393e-05
56792,2025-03-09 21:45:00,nan,nan,nan,nan,nan,nan,57.7789,55,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
56793,2025-03-09 21:50:00,0.011653,0.059395,0.042799,0.153138,5.737417,4.058412,2.4334,1146,0,1.00000omega,0.007891 + -0.92528theta + -0.00896omega + -0.00278theta^2 + -0.01494theta omega + 0.00539omega^2,0.001623*omega**2 - 0.00015*omega*theta - 0.000102*omega - 0.e-6*theta**2 - 0.001026*theta + 0.001378,4.677486e-04,9.301998e-05
56794,2025-03-09 21:55:00,0.021586,0.218870,0.155515,0.149083,20.403112,14.427564,1.8650,418,1,1.00000omega,-0.004091 + -0.01304theta + -0.00259omega + 0.00008theta^2 + 0.00149theta omega + -0.00734omega^2,-0.002377*omega**2 + 1.6e-5*omega*theta - 0.000162*omega - 1.5e-5*theta + 5.5e-5,2.518502e-01,2.921045e-04
56795,2025-03-09 22:00:00,0.011015,0.067564,0.048406,0.177652,7.476510,5.288183,1.1924,1225,0,1.00000omega,0.004911 + -0.25656theta + -0.00107omega + -0.00286theta^2 + 0.02085theta omega + 0.00944omega^2,0.002697*omega**2 + 0.000199*omega*theta - 0.00182*omega - 0.e-6*theta**2 - 0.000269*theta + 0.002509,2.314861e-04,6.225138e-05
56796,2025-03-09 22:05:00,0.009136,0.259956,0.183930,0.287352,45.760947,32.358514,5.3232,2037,0,1.00000omega,-0.004671 + -0.00021theta + -0.00004omega + -0.00005theta^2 + -0.00017theta omega + 0.00239omega^2,0.001104*omega**2 - 3.0e-6*omega*theta - 3.7e-5*omega - 0.e-6*theta - 1.9e-5,3.839075e-04,5.406614e-05
56797,2025-03-09 22:10:00,nan,nan,nan,nan,nan,nan,9787.8330,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
56798,2025-03-09 22:15:00,nan,nan,nan,nan,nan,nan,1339.1432,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
56799,2025-03-09 22:20:00,nan,nan,nan,nan,nan,nan,24.2576,62,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
