Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
74140,2025-05-09 11:00:00,0.012060,0.049812,0.036240,0.205618,21.584855,15.263490,11.7840,1699,0,1.00000omega,0.003171 + 0.00652theta + -0.00005omega + 0.00310theta^2 + 0.00035theta omega + -0.00105omega^2,-0.000495*omega**2 + 5.0e-6*omega*theta + 6.0e-6*omega + 2.0e-6*theta**2 + 1.2e-5*theta + 2.0e-5,2.242368e-04,5.768595e-05
74141,2025-05-09 11:05:00,0.024250,0.341955,0.242406,0.127573,13.138527,9.290780,34.9961,200,5,1.00000omega,0.000401 + -0.00057theta + -0.00237omega + 0.00013theta^2 + 0.00024theta omega + 0.00082omega^2,0.000301*omega**2 + 3.0e-6*omega*theta - 3.2e-5*omega + 1.0e-6*theta + 5.0e-6,2.837972e-03,1.793051e-05
74142,2025-05-09 11:10:00,0.012413,0.053177,0.038613,0.097166,4.593525,3.248839,5.1732,1176,0,1.00000omega,-0.024601 + -0.75977theta + -0.02530omega + 0.61302theta^2 + -0.46091theta omega + -0.01599omega^2,-0.00551*omega**2 - 0.005294*omega*theta - 0.034191*omega + 0.000235*theta**2 + 0.002113*theta + 0.003916,9.252916e-03,4.436111e-05
74143,2025-05-09 11:15:00,0.014781,0.055754,0.040786,0.075184,7.264346,5.136943,17.3939,1096,0,1.00000omega,0.006171 + -0.00089theta + 0.00248omega + 0.00027theta^2 + -0.00058theta omega + 0.00066omega^2,0.000296*omega**2 - 9.0e-6*omega*theta + 8.0e-5*omega - 0.e-6*theta + 1.5e-5,4.579819e-04,6.009778e-05
74144,2025-05-09 11:20:00,nan,nan,nan,nan,nan,nan,312.9987,24,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
74145,2025-05-09 11:25:00,0.035003,0.418409,0.296893,0.133321,6.954774,4.918671,92.6558,342,0,1.00000omega,0.001521 + -0.12296theta + -0.01374omega + -0.01209theta^2 + 0.00101theta omega + 0.00118omega^2,0.000449*omega**2 + 1.3e-5*omega*theta - 0.000406*omega - 5.0e-6*theta**2 - 0.000178*theta - 0.00063,2.634542e-02,2.847113e-05
74146,2025-05-09 11:30:00,0.011549,0.050545,0.036662,0.144413,17.377575,12.288226,7.7218,1490,0,1.00000omega,-0.001331 + -0.00091theta + 0.00070omega + 0.00079theta^2 + -0.00031theta omega + 0.00041omega^2,0.000173*omega**2 - 4.0e-6*omega*theta + 6.0e-5*omega - 7.0e-6*theta + 3.1e-5,1.469364e-03,3.449837e-05
74147,2025-05-09 11:35:00,0.010999,0.039998,0.029333,0.064887,1.467457,1.038663,5.6499,1076,0,1.00000omega,-0.003841 + -0.26016theta + 0.00112omega + 0.02969theta^2 + -0.00467theta omega + -0.02065omega^2,-0.008105*omega**2 - 6.1e-5*omega*theta - 0.000319*omega + 1.3e-5*theta**2 - 0.000138*theta - 0.001255,1.168889e-03,3.493566e-05
74148,2025-05-09 11:40:00,nan,nan,nan,nan,nan,nan,62.2978,88,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
74149,2025-05-09 11:45:00,0.030680,0.308754,0.219397,0.149921,22.924166,16.210180,140.4784,72,5,1.00000omega,0.000911 + -0.00027theta + 0.00111omega + 0.00020theta^2 + 0.00022theta omega + 0.00088omega^2,0.000491*omega**2 + 4.0e-6*omega*theta + 1.1e-5*omega - 2.0e-6*theta + 9.0e-6,nan,nan
74150,2025-05-09 11:50:00,nan,nan,nan,nan,nan,nan,330.7121,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
74151,2025-05-09 11:55:00,0.044854,0.714680,0.506350,0.102079,4.923061,3.481878,140.3773,40,5,1.00000omega,0.001091 + -0.00107theta + -0.00096omega + -0.00001theta^2 + 0.00038theta omega + -0.00038omega^2,-0.000134*omega**2 + 4.0e-6*omega*theta + 4.9e-5*omega - 1.0e-6*theta - 1.9e-5,nan,nan
74152,2025-05-09 12:00:00,0.019470,0.191643,0.136210,0.088257,5.998553,4.242077,24.0532,149,5,1.00000omega,0.003981 + -0.00654theta + -0.00052omega + -0.00058theta^2 + 0.00595theta omega + -0.00041omega^2,-0.000161*omega**2 + 7.8e-5*omega*theta + 0.000113*omega - 8.0e-6*theta - 2.0e-6,2.323769e-03,4.096207e-05
74153,2025-05-09 12:05:00,0.011740,0.059270,0.042724,0.124449,12.221877,8.642620,3.7532,1998,0,1.00000omega,-0.000361 + -0.01217theta + 0.00117omega + -0.00020theta^2 + -0.01116theta omega + 0.00079omega^2,0.000266*omega**2 - 0.000125*omega*theta + 0.000305*omega - 1.3e-5*theta + 2.7e-5,3.367919e-04,5.756661e-05
74154,2025-05-09 12:10:00,nan,nan,nan,nan,nan,nan,246.4777,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
74155,2025-05-09 12:15:00,nan,nan,nan,nan,nan,nan,33.2341,60,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
74156,2025-05-09 12:20:00,0.010298,0.077294,0.055138,0.122486,16.177488,11.439539,6.7788,682,0,1.00000omega,-0.001521 + -0.00092theta + -0.00185omega + 0.00047theta^2 + -0.00121theta omega + -0.00107omega^2,-0.000468*omega**2 - 1.8e-5*omega*theta + 4.3e-5*omega - 4.0e-6*theta + 1.0e-5,2.073051e-03,4.406358e-05
74157,2025-05-09 12:25:00,nan,nan,nan,nan,nan,nan,375.8713,51,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
