Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
45100,2025-01-28 05:40:00,0.008931,0.026447,0.019738,0.082320,7.425147,5.250694,2.7594,1324,0,1.00000omega,-0.015291 + 0.00598theta + -0.00544omega + 0.02093theta^2 + -0.01467theta omega + -0.00148omega^2,-0.000602*omega**2 - 0.000199*omega*theta - 0.000733*omega + 9.0e-6*theta**2 + 5.9e-5*theta + 4.9e-5,2.654554e-04,4.849333e-05
45101,2025-01-28 05:45:00,0.020456,0.554763,0.392543,0.055954,6.455645,4.565002,116.0162,521,0,1.00000omega,-0.000101 + -0.00008theta + 0.00035omega + -0.00001theta^2 + -0.00000theta omega + -0.00008omega^2,-6.6e-5*omega**2 + 1.2e-5*omega - 4.0e-6,1.522548e-03,5.694831e-06
45102,2025-01-28 05:50:00,0.008362,0.127391,0.090273,0.135067,13.181501,9.321218,1.0395,3346,0,1.00000omega,-0.001811 + -0.00009theta + -0.00068omega + 0.00053theta^2 + 0.00008theta omega + -0.00016omega^2,-5.9e-5*omega**2 + 1.0e-6*omega*theta - 4.0e-5*omega - 8.0e-6*theta + 6.5e-5,1.140611e-03,2.359087e-05
45103,2025-01-28 05:55:00,0.007715,0.061450,0.043793,0.194669,4.954976,3.506400,-1.7911,896,0,1.00000omega,-0.002421 + -1.50665theta + -0.00317omega + 0.01247theta^2 + -0.01046theta omega + -0.01151omega^2,-0.003006*omega**2 - 9.1e-5*omega*theta - 0.000694*omega + 4.0e-6*theta**2 - 0.001627*theta - 0.010679,1.246652e-03,5.323168e-05
45104,2025-01-28 06:00:00,nan,nan,nan,nan,nan,nan,429.4308,534,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
45105,2025-01-28 06:05:00,nan,nan,nan,nan,nan,nan,61.4329,38,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
45106,2025-01-28 06:10:00,0.007339,0.065826,0.046834,0.082201,3.828482,2.707769,0.9001,703,0,1.00000omega,-0.002231 + 0.00088theta + -0.00015omega + 0.00053theta^2 + 0.00007theta omega + -0.00172omega^2,-0.00071*omega**2 + 1.0e-6*omega*theta + 1.0e-6*omega + 4.0e-6*theta + 9.0e-6,2.353140e-04,4.632601e-05
45107,2025-01-28 06:15:00,0.012584,0.073077,0.052434,0.131325,4.592855,3.248966,4.7514,1121,0,1.00000omega,-0.033571 + -1.19062theta + 0.01240omega + 0.44785theta^2 + -0.01703theta omega + -0.17576omega^2,-0.058308*omega**2 - 0.000188*omega*theta + 0.001414*omega + 0.000165*theta**2 - 0.003078*theta + 0.011585,1.687928e-04,5.377656e-05
45108,2025-01-28 06:20:00,0.010882,0.134619,0.095501,0.116899,8.488853,6.003095,1.0644,1374,0,1.00000omega,0.003231 + -0.00103theta + -0.00542omega + 0.00045theta^2 + 0.00033theta omega + -0.00131omega^2,-0.000374*omega**2 + 3.0e-6*omega*theta - 0.00021*omega - 4.0e-6*theta + 3.6e-5,1.141633e-03,7.943229e-05
45109,2025-01-28 06:25:00,0.010468,0.090594,0.064486,nan,nan,nan,25.8803,2110,0,1.00000omega,0.012401 + -0.00354theta + 0.22875omega + -0.02655theta^2 + -0.00015theta omega + 0.00206omega^2,0.001505*omega**2 - 4.0e-6*omega*theta + 0.007695*omega - 2.2e-5*theta**2 + 0.000827*theta - 0.007921,8.210634e-04,1.813745e-05
