Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
92620,2025-07-12 17:20:00,nan,nan,nan,nan,nan,nan,507.5573,66,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
92621,2025-07-12 17:25:00,0.042812,1.041571,0.737124,0.143930,20.192116,14.278345,284.6712,25,5,1.00000omega,-0.002571 + -0.00542theta + 0.00441omega + 0.00017theta^2 + -0.00207theta omega + -0.00007omega^2,-2.9e-5*omega**2 - 2.9e-5*omega*theta + 0.000376*omega - 7.0e-6*theta + 4.6e-5,8.381609e-03,7.036195e-06
92622,2025-07-12 17:30:00,nan,nan,nan,nan,nan,nan,699.8524,18,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
92623,2025-07-12 17:35:00,nan,nan,nan,nan,nan,nan,52.0739,55,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
92624,2025-07-12 17:40:00,0.013239,0.495697,0.350635,0.038664,1.010448,0.715018,59.1684,2147,0,1.00000omega,-0.001321 + 0.00032theta + 0.00051omega + -0.00001theta^2 + 0.00012theta omega + 0.00018omega^2,0.000161*omega**2 + 4.0e-6*omega*theta + 0.000106*omega + 1.0e-6,5.730643e-04,1.360152e-05
92625,2025-07-12 17:45:00,0.012760,0.219663,0.155587,0.080929,4.996647,3.533626,14.0468,1144,0,1.00000omega,-0.009021 + -0.00048theta + 0.00263omega + -0.00039theta^2 + 0.00066theta omega + 0.00694omega^2,0.003344*omega**2 + 1.1e-5*omega*theta + 0.000238*omega - 6.0e-6*theta - 7.0e-5,1.793832e-03,3.122411e-05
92626,2025-07-12 17:50:00,0.015950,0.029822,0.023914,0.057828,1.792322,1.268022,36.5763,605,0,1.00000omega,0.000721 + -0.04691theta + 0.00363omega + 0.00620theta^2 + 0.00712theta omega + -0.02083omega^2,-0.012162*omega**2 + 0.000139*omega*theta - 0.000182*omega + 4.0e-6*theta**2 - 7.0e-5*theta + 0.000135,7.223390e-04,3.497761e-05
92627,2025-07-12 17:55:00,0.009718,0.082938,0.059048,0.091294,11.407197,8.066365,4.0882,1022,0,1.00000omega,0.000861 + -0.00242theta + 0.01025omega + 0.00060theta^2 + 0.00184theta omega + 0.01152omega^2,0.004799*omega**2 + 2.6e-5*omega*theta + 0.000338*omega - 3.0e-6*theta + 3.0e-6,2.525783e-04,3.692982e-05
92628,2025-07-12 18:00:00,0.012410,0.161827,0.114765,0.070310,3.539921,2.503596,12.8805,2470,0,1.00000omega,-0.001891 + -0.00036theta + 0.00080omega + 0.00017theta^2 + -0.00075theta omega + 0.00188omega^2,0.000892*omega**2 - 1.2e-5*omega*theta + 0.000134*omega - 2.0e-6*theta + 7.0e-6,4.396905e-04,2.850958e-05
92629,2025-07-12 18:05:00,0.025246,0.401576,0.284518,0.096532,16.289242,11.518435,296.5534,595,1,1.00000omega,-0.001151 + 0.00008theta + 0.00351omega + 0.00025theta^2 + -0.00001theta omega + 0.00015omega^2,0.000136*omega**2 + 0.000123*omega - 1.0e-5*theta + 0.000107,3.896164e-02,4.387655e-05
92630,2025-07-12 18:10:00,0.013206,0.140154,0.099543,0.072385,2.527666,1.788063,3.9236,1838,0,1.00000omega,0.000411 + -0.03081theta + -0.00089omega + -0.04411theta^2 + -0.00312theta omega + -0.00172omega^2,-0.000522*omega**2 - 3.2e-5*omega*theta + 0.000418*omega - 1.5e-5*theta**2 + 0.000387*theta - 0.002503,3.512542e-04,4.096388e-05
92631,2025-07-12 18:15:00,0.011586,0.160646,0.113889,0.059026,7.351496,5.198460,20.4615,3490,0,1.00000omega,0.003721 + -0.00018theta + -0.00025omega + -0.00000theta^2 + -0.00002theta omega + -0.00042omega^2,-0.00026*omega**2 - 1.8e-5*omega + 2.0e-6,1.071861e-03,1.792075e-05
92632,2025-07-12 18:20:00,nan,nan,nan,nan,nan,nan,117.5157,27,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
