Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
17380,2024-10-19 08:25:00,0.011247,0.060316,0.043385,0.186877,29.068929,20.555262,7.1866,1171,0,1.00000omega,-0.000191 + -0.00054theta + -0.00153omega + 0.00008theta^2 + 0.00023theta omega + 0.00041omega^2,0.00017*omega**2 + 3.0e-6*omega*theta - 2.0e-5*omega - 3.0e-6,4.112980e-04,5.738853e-05
17381,2024-10-19 08:30:00,nan,nan,nan,nan,nan,nan,328.3446,64,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
17382,2024-10-19 08:35:00,0.029279,0.628977,0.445236,0.035817,1.543095,1.091427,534.9653,82,5,1.00000omega,-0.000321 + -0.00011theta + -0.00119omega + -0.00001theta^2 + -0.00000theta omega + -0.00008omega^2,-7.6e-5*omega**2 - 4.0e-5*omega - 0.e-6*theta - 1.4e-5,nan,nan
17383,2024-10-19 08:40:00,0.044355,0.701951,0.497344,0.102341,12.775302,9.033792,268.5741,92,5,1.00000omega,0.002301 + -0.00006theta + -0.00210omega + 0.00022theta^2 + -0.00015theta omega + 0.00486omega^2,0.002387*omega**2 - 2.0e-6*omega*theta - 0.00011*omega + 4.0e-6*theta + 3.6e-5,nan,nan
17384,2024-10-19 08:45:00,nan,nan,nan,nan,nan,nan,84.9704,53,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
17385,2024-10-19 08:50:00,0.012522,0.251790,0.178263,0.215796,26.286060,18.587678,3.5710,2883,0,1.00000omega,0.000491 + -0.00049theta + 0.00028omega + 0.00007theta^2 + 0.00004theta omega + -0.00004omega^2,-1.2e-5*omega**2 + 1.5e-5*omega - 1.0e-6,7.491859e-04,4.336783e-05
17386,2024-10-19 08:55:00,0.027988,0.386681,0.274140,0.065474,3.304848,2.337339,102.3840,959,0,1.00000omega,-0.000531 + 0.00011theta + -0.00065omega + -0.00001theta^2 + -0.00006theta omega + -0.00034omega^2,-0.000182*omega**2 - 1.0e-6*omega*theta - 5.6e-5*omega - 3.0e-6,9.420336e-04,6.534318e-06
17387,2024-10-19 09:00:00,0.038084,0.213973,0.153680,0.134014,17.375384,12.286617,161.6810,534,0,1.00000omega,-0.001551 + -0.00027theta + 0.00683omega + 0.00040theta^2 + -0.00100theta omega + -0.00123omega^2,-0.000608*omega**2 - 1.6e-5*omega*theta + 5.0e-5*omega + 4.0e-6*theta + 1.9e-5,8.654506e-03,1.200604e-05
17388,2024-10-19 09:05:00,0.015085,0.089043,0.063860,0.126964,12.808064,9.057114,12.7003,1218,0,1.00000omega,0.002181 + -0.00060theta + 0.00120omega + -0.00027theta^2 + 0.00063theta omega + -0.00260omega^2,-0.001017*omega**2 + 8.0e-6*omega*theta + 3.8e-5*omega - 0.e-6*theta + 6.0e-6,5.059579e-04,6.448320e-05
17389,2024-10-19 09:10:00,nan,nan,nan,nan,nan,nan,225.1532,69,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
17390,2024-10-19 09:15:00,0.073920,1.564214,1.107301,0.099936,3.611935,2.555001,413.2818,31,5,1.00000omega,0.009881 + -0.00602theta + 0.01033omega + 0.00116theta^2 + 0.00119theta omega + 0.00486omega^2,0.001634*omega**2 + 1.3e-5*omega*theta + 0.000521*omega + 5.0e-6*theta + 2.0e-5,nan,nan
17391,2024-10-19 09:20:00,0.013340,0.068582,0.049403,0.092047,3.576453,2.529772,7.5268,1452,0,1.00000omega,-0.007341 + -0.32576theta + -0.04178omega + -0.00142theta^2 + 0.00161theta omega + 0.00775omega^2,0.002797*omega**2 + 1.9e-5*omega*theta - 0.001481*omega - 0.e-6*theta**2 - 0.000357*theta + 0.00162,4.565909e-03,3.456720e-05
17392,2024-10-19 09:25:00,0.014494,0.106873,0.076262,0.105780,13.261349,9.377488,15.8500,2002,0,1.00000omega,-0.001681 + -0.00074theta + -0.00315omega + 0.00300theta^2 + 0.00211theta omega + 0.00273omega^2,0.001213*omega**2 + 3.1e-5*omega*theta - 0.000266*omega + 1.0e-6*theta**2 - 1.6e-5*theta + 3.9e-5,4.989147e-04,5.713064e-05
17393,2024-10-19 09:30:00,0.011357,0.074594,0.053354,0.131997,15.216742,10.760266,6.2893,1061,0,1.00000omega,-0.001971 + -0.00155theta + 0.00061omega + -0.00017theta^2 + -0.00009theta omega + 0.00024omega^2,9.6e-5*omega**2 - 1.0e-6*omega*theta + 3.1e-5*omega + 4.0e-6,1.575616e-04,4.016994e-05
17394,2024-10-19 09:35:00,0.014453,0.139811,0.099388,0.099368,13.404776,9.478869,17.3735,1047,0,1.00000omega,0.004261 + 0.00062theta + 0.00074omega + 0.00079theta^2 + 0.00395theta omega + 0.00455omega^2,0.002115*omega**2 + 6.1e-5*omega*theta + 0.000336*omega + 5.0e-6*theta + 2.4e-5,1.424074e-03,3.636531e-05
17395,2024-10-19 09:40:00,0.013058,0.114768,0.081677,0.058890,3.393055,2.399614,28.0814,1086,0,1.00000omega,0.004661 + -0.00002theta + 0.00269omega + 0.00001theta^2 + -0.00024theta omega + 0.00212omega^2,0.001322*omega**2 - 5.0e-6*omega*theta + 3.7e-5*omega + 9.0e-6,3.437500e-04,2.523129e-05
17396,2024-10-19 09:45:00,0.013954,0.107509,0.076658,0.096081,7.290988,5.155955,11.4566,793,0,1.00000omega,0.002121 + 0.00201theta + -0.00306omega + 0.00331theta^2 + 0.00154theta omega + -0.00046omega^2,-0.000184*omega**2 + 2.1e-5*omega*theta + 5.9e-5*omega + 1.0e-6*theta**2 + 2.5e-5*theta + 0.000113,1.347174e-03,5.784953e-05
