Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
44880,2025-01-27 11:10:00,nan,nan,nan,nan,nan,nan,191.5386,54,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
44881,2025-01-27 11:15:00,0.010551,0.257956,0.182555,0.122981,3.929182,2.779712,3.4779,1638,0,1.00000omega,0.001761 + -0.26513theta + 0.00160omega + -0.00097theta^2 + 0.00500theta omega + 0.00061omega^2,0.000222*omega**2 + 6.1e-5*omega*theta + 0.0006*omega - 0.000302*theta - 0.002681,8.706629e-03,7.192644e-05
44882,2025-01-27 11:20:00,0.009036,0.094984,0.067467,0.088994,8.022949,5.673431,3.2705,1777,0,1.00000omega,-0.000941 + 0.00015theta + -0.00001omega + 0.00004theta^2 + 0.00006theta omega + -0.00104omega^2,-0.000407*omega**2 + 1.0e-6*omega*theta + 1.4e-5*omega + 1.0e-6*theta + 6.0e-6,1.219856e-03,4.830812e-05
44883,2025-01-27 11:25:00,0.009670,0.054108,0.038867,0.145618,16.983798,12.009800,1.9659,1402,0,1.00000omega,-0.000571 + -0.00113theta + 0.00046omega + -0.00164theta^2 + 0.00075theta omega + 0.00151omega^2,0.000516*omega**2 + 9.0e-6*omega*theta + 9.5e-5*omega - 0.e-6*theta**2 - 1.3e-5*theta - 6.8e-5,5.616514e-04,8.701595e-05
44884,2025-01-27 11:30:00,0.013829,0.036763,0.027774,0.115055,13.975168,9.882271,8.0239,960,0,1.00000omega,0.000391 + -0.01064theta + -0.00046omega + 0.00139theta^2 + -0.00308theta omega + 0.00062omega^2,0.00022*omega**2 - 3.6e-5*omega*theta + 0.000114*omega + 1.0e-6*theta**2 - 1.6e-5*theta + 5.0e-5,7.574670e-04,8.150879e-05
44885,2025-01-27 11:35:00,0.010603,0.173089,0.122622,0.106596,16.566303,11.714388,28.1281,2500,0,1.00000omega,-0.007711 + -0.00061theta + 0.00013omega + -0.00007theta^2 + 0.00014theta omega + -0.00057omega^2,-0.000426*omega**2 + 3.0e-6*omega*theta - 7.1e-5*omega + 2.0e-6*theta - 2.4e-5,3.295488e-04,1.878952e-05
44886,2025-01-27 11:40:00,0.012620,0.179382,0.127156,0.067658,4.020530,2.843347,10.5661,1548,0,1.00000omega,0.003701 + 0.00005theta + -0.00252omega + 0.00028theta^2 + -0.00018theta omega + 0.00181omega^2,0.000904*omega**2 - 3.0e-6*omega*theta - 5.5e-5*omega - 3.0e-6*theta + 2.3e-5,2.580633e-04,5.608364e-05
44887,2025-01-27 11:45:00,0.010164,0.049516,0.035743,0.074086,7.763858,5.490127,11.7141,1036,0,1.00000omega,-0.000911 + 0.00155theta + -0.00168omega + 0.00010theta^2 + 0.00049theta omega + -0.00383omega^2,-0.002043*omega**2 + 9.0e-6*omega*theta - 0.00017*omega - 1.4e-5,1.801542e-03,4.355538e-05
44888,2025-01-27 11:50:00,nan,nan,nan,nan,nan,nan,222.9256,55,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
44889,2025-01-27 11:55:00,0.012908,0.154551,0.109665,0.055548,3.426004,2.422869,30.9802,1498,0,1.00000omega,0.001091 + 0.00010theta + -0.00027omega + -0.00003theta^2 + 0.00000theta omega + 0.00060omega^2,0.000395*omega**2 - 9.0e-6*omega + 1.0e-6*theta - 6.0e-6,5.159560e-04,2.730863e-05
44890,2025-01-27 12:00:00,nan,nan,nan,nan,nan,nan,555.2207,17,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
44891,2025-01-27 12:05:00,0.013163,0.124016,0.088185,0.086352,1.401605,0.992964,9.1461,1956,0,1.00000omega,0.002241 + -0.00050theta + -0.00220omega + 0.00052theta^2 + -0.00004theta omega + 0.00046omega^2,0.000177*omega**2 - 0.e-6*omega*theta - 6.8e-5*omega - 5.0e-6*theta + 3.3e-5,5.966294e-04,9.346198e-05
44892,2025-01-27 12:10:00,0.012350,0.046100,0.033747,0.067790,1.122750,0.795350,13.3841,1211,0,1.00000omega,0.007581 + -0.17713theta + 0.00446omega + 0.01050theta^2 + -0.00102theta omega + 0.00127omega^2,0.000613*omega**2 - 1.6e-5*omega*theta + 0.000122*omega + 6.0e-6*theta**2 - 0.000178*theta - 0.000291,2.887723e-04,5.511496e-05
44893,2025-01-27 12:15:00,0.009571,0.030034,0.022289,0.096222,10.533996,7.448971,7.8792,1767,0,1.00000omega,0.003381 + -0.00105theta + 0.00471omega + -0.00068theta^2 + 0.00036theta omega + 0.00078omega^2,0.000383*omega**2 + 6.0e-6*omega*theta + 0.000212*omega - 8.0e-6*theta - 3.5e-5,1.179261e-03,5.743096e-05
44894,2025-01-27 12:20:00,0.014086,0.038116,0.028734,0.144709,16.490579,11.661049,10.0153,1205,0,1.00000omega,-0.001081 + -0.00146theta + -0.00026omega + -0.00093theta^2 + 0.00155theta omega + 0.00076omega^2,0.00029*omega**2 + 2.0e-5*omega*theta + 4.0e-6*omega - 2.0e-6*theta - 4.0e-6,3.218883e-04,7.618435e-05
44895,2025-01-27 12:25:00,0.011099,0.174448,0.123602,0.045403,2.131695,1.507678,27.8259,2137,0,1.00000omega,0.000991 + -0.00038theta + -0.00185omega + -0.00007theta^2 + 0.00043theta omega + 0.00290omega^2,0.002127*omega**2 + 1.1e-5*omega*theta - 0.000188*omega + 1.0e-6*theta - 2.0e-6,2.447767e-04,1.685784e-05
44896,2025-01-27 12:30:00,0.009270,0.136179,0.096516,0.068385,4.908995,3.471521,11.0997,1669,0,1.00000omega,-0.001411 + -0.00060theta + -0.00110omega + -0.00021theta^2 + 0.00018theta omega + -0.00472omega^2,-0.00271*omega**2 + 3.0e-6*omega*theta - 7.2e-5*omega + 2.0e-6*theta - 1.0e-5,1.702318e-03,2.740450e-05
