Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
29480,2024-11-30 13:55:00,nan,nan,nan,nan,nan,nan,29.9061,255,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
29481,2024-11-30 14:00:00,0.011876,0.152127,0.107897,0.058083,4.780251,3.380397,20.6746,1920,0,1.00000omega,-0.000041 + -0.00012theta + 0.00043omega + 0.00001theta^2 + 0.00006theta omega + -0.00020omega^2,-0.000117*omega**2 + 1.0e-6*omega*theta + 5.4e-5*omega + 3.0e-6,4.591212e-03,3.103229e-05
29482,2024-11-30 14:05:00,0.027350,0.263869,0.187583,0.127097,9.287384,6.567787,22.8837,557,0,1.00000omega,0.006491 + -0.02633theta + 0.01366omega + -0.00313theta^2 + -0.00315theta omega + -0.00149omega^2,-0.000492*omega**2 - 3.5e-5*omega*theta - 2.1e-5*omega - 1.0e-6*theta**2 - 6.1e-5*theta - 0.000597,5.926400e-03,4.691562e-05
29483,2024-11-30 14:10:00,0.011715,0.082884,0.059190,0.077313,2.702672,1.911860,3.9718,606,0,1.00000omega,-0.023261 + -0.35215theta + 0.01262omega + -0.01423theta^2 + 0.00872theta omega + 0.00264omega^2,0.00092*omega**2 + 0.000101*omega*theta + 0.000317*omega - 6.0e-6*theta**2 - 0.00038*theta + 0.00032,3.113391e-04,5.629610e-05
29484,2024-11-30 14:15:00,0.010527,0.147970,0.104895,0.106869,11.020218,7.792838,5.1305,1575,0,1.00000omega,-0.007741 + 0.00002theta + 0.00379omega + -0.00007theta^2 + -0.00102theta omega + -0.00024omega^2,-9.9e-5*omega**2 - 1.4e-5*omega*theta + 0.000273*omega + 1.0e-6*theta - 2.4e-5,3.048537e-04,4.790777e-05
29485,2024-11-30 14:20:00,0.009727,0.248571,0.175901,0.107601,15.175234,10.730781,10.8739,2093,0,1.00000omega,0.000891 + -0.00410theta + 0.00028omega + 0.00008theta^2 + -0.00069theta omega + -0.00328omega^2,-0.001836*omega**2 - 1.3e-5*omega*theta + 0.000153*omega - 6.0e-6*theta + 5.9e-5,1.124131e-03,3.295326e-05
29486,2024-11-30 14:25:00,0.011762,0.050094,0.036385,0.146044,4.128094,2.920830,5.1387,1035,0,1.00000omega,-0.010881 + -0.97642theta + 0.00077omega + -0.01250theta^2 + -0.00348theta omega + 0.00461omega^2,0.001674*omega**2 - 4.2e-5*omega*theta - 0.000103*omega - 5.0e-6*theta**2 - 0.001116*theta - 0.003388,3.304345e-04,4.982597e-05
29487,2024-11-30 14:30:00,0.011452,0.115479,0.082057,0.160259,24.476430,17.307821,8.0107,936,0,1.00000omega,-0.000871 + 0.00026theta + 0.00068omega + 0.00064theta^2 + -0.00035theta omega + 0.00469omega^2,0.002049*omega**2 - 5.0e-6*omega*theta + 6.4e-5*omega - 5.0e-6*theta + 1.6e-5,2.972067e-04,5.676190e-05
29488,2024-11-30 14:35:00,0.013006,0.157834,0.111984,0.130041,20.399970,14.425250,9.9087,1946,0,1.00000omega,-0.002061 + 0.00028theta + 0.00043omega + 0.00004theta^2 + 0.00019theta omega + 0.00069omega^2,0.00028*omega**2 + 3.0e-6*omega*theta - 2.3e-5*omega - 6.0e-6,3.269178e-04,5.343250e-05
29489,2024-11-30 14:40:00,0.009079,0.132678,0.094037,0.228134,31.789200,22.478938,1.7392,906,0,1.00000omega,-0.000331 + -0.00032theta + 0.00109omega + 0.00032theta^2 + -0.00158theta omega + -0.00091omega^2,-0.000316*omega**2 - 1.8e-5*omega*theta + 7.4e-5*omega - 0.e-6*theta,1.729412e-03,4.769240e-05
