Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
11000,2024-09-22 08:10:00,0.013153,0.420139,0.297229,0.135728,17.279803,12.219043,18.0873,1462,0,1.00000omega,-0.000841 + -0.00019theta + -0.00050omega + -0.00006theta^2 + -0.00003theta omega + -0.00025omega^2,-0.000129*omega**2 - 0.e-6*omega*theta - 1.0e-6*omega + 2.0e-6*theta - 2.5e-5,1.185121e-03,2.371385e-05
11001,2024-09-22 08:15:00,0.046952,0.604021,0.428396,0.061096,6.732894,4.761071,432.8508,68,5,1.00000omega,-0.003121 + -0.00024theta + -0.00326omega + 0.00009theta^2 + -0.00218theta omega + 0.00052omega^2,0.000317*omega**2 - 4.4e-5*omega*theta + 0.000649*omega - 2.0e-6*theta + 1.7e-5,nan,nan
11002,2024-09-22 08:20:00,nan,nan,nan,nan,nan,nan,1578.7318,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11003,2024-09-22 08:25:00,nan,nan,nan,nan,nan,nan,74.4779,25,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11004,2024-09-22 08:30:00,nan,nan,nan,nan,nan,nan,131.5688,47,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11005,2024-09-22 08:35:00,0.012573,0.228651,0.161925,0.171666,19.420420,13.732847,21.9176,1504,0,1.00000omega,0.000361 + -0.00284theta + 0.00461omega + 0.01015theta^2 + 0.00074theta omega + 0.00209omega^2,0.001205*omega**2 + 1.4e-5*omega*theta + 0.000396*omega + 7.0e-6*theta**2 + 0.000218*theta + 0.001829,3.824294e-04,2.282702e-05
11006,2024-09-22 08:40:00,nan,nan,nan,nan,nan,nan,43.7286,69,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11007,2024-09-22 08:45:00,nan,nan,nan,nan,nan,nan,108.3545,82,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11008,2024-09-22 08:50:00,0.011936,0.280880,0.198791,0.247980,33.641354,23.788676,3.1303,2726,0,1.00000omega,0.001691 + 0.00246theta + 0.00355omega + 0.00021theta^2 + 0.00100theta omega + 0.00002omega^2,6.0e-6*omega**2 + 1.0e-5*omega*theta - 3.4e-5*omega + 1.0e-6*theta - 1.8e-5,6.679420e-04,4.595326e-05
11009,2024-09-22 08:55:00,nan,nan,nan,nan,nan,nan,745.6835,44,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11010,2024-09-22 09:00:00,0.012737,0.464894,0.328853,0.056854,8.239421,5.826289,83.0945,2724,0,1.00000omega,0.001831 + -0.00006theta + 0.00168omega + 0.00000theta^2 + 0.00004theta omega + 0.00006omega^2,6.6e-5*omega**2 + 1.0e-6*omega*theta + 1.5e-5*omega + 4.0e-6,1.349071e-03,1.047824e-05
11011,2024-09-22 09:05:00,0.009757,0.111157,0.078902,0.081572,8.955571,6.332808,17.5195,3622,1,1.00000omega,0.001441 + 0.00017theta + -0.00157omega + -0.00005theta^2 + -0.00003theta omega + 0.00007omega^2,4.7e-5*omega**2 - 0.e-6*omega*theta - 3.5e-5*omega + 2.0e-6*theta - 2.7e-5,2.327122e-04,2.083250e-05
11012,2024-09-22 09:10:00,0.038708,0.421952,0.299618,0.111451,14.707008,10.399724,252.7779,591,0,1.00000omega,0.004801 + -0.00007theta + 0.00175omega + 0.00005theta^2 + -0.00043theta omega + 0.00070omega^2,0.000404*omega**2 - 8.0e-6*omega*theta + 0.000206*omega - 1.0e-6*theta + 2.1e-5,1.604666e-01,1.629929e-04
11013,2024-09-22 09:15:00,0.012815,0.071791,0.051567,0.094814,8.215790,5.809828,12.4320,1666,0,1.00000omega,0.003121 + 0.00060theta + -0.00136omega + -0.00058theta^2 + 0.00052theta omega + 0.00270omega^2,0.001244*omega**2 + 8.0e-6*omega*theta - 0.000117*omega + 6.0e-6*theta - 2.3e-5,5.645773e-04,3.969609e-05
11014,2024-09-22 09:20:00,0.025892,0.280654,0.199295,0.216339,30.677286,21.692656,109.8310,2345,0,1.00000omega,-0.005411 + -0.00071theta + 0.08849omega + -0.00009theta^2 + 0.01313theta omega + -0.00078omega^2,-0.000474*omega**2 + 0.000266*omega*theta + 0.008506*omega - 3.0e-6*theta - 5.3e-5,5.071469e-04,1.496575e-06
11015,2024-09-22 09:25:00,0.031425,0.263680,0.187769,0.046428,1.809289,1.279781,334.2378,243,5,1.00000omega,-0.011921 + -0.01696theta + -0.00323omega + 0.00002theta^2 + 0.00321theta omega + 0.00017omega^2,0.000144*omega**2 + 9.0e-5*omega*theta + 0.003207*omega - 1.7e-5*theta - 0.000681,nan,nan
11016,2024-09-22 09:30:00,nan,nan,nan,nan,nan,nan,1780.5659,38,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11017,2024-09-22 09:35:00,nan,nan,nan,nan,nan,nan,439.1014,92,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11018,2024-09-22 09:40:00,nan,nan,nan,nan,nan,nan,277.2589,124,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11019,2024-09-22 09:45:00,0.013076,0.138165,0.098134,0.087551,6.165910,4.360396,15.5999,1928,0,1.00000omega,-0.005691 + 0.00050theta + 0.00165omega + 0.00001theta^2 + 0.00014theta omega + -0.00156omega^2,-0.000744*omega**2 + 2.0e-6*omega*theta + 3.6e-5*omega - 1.8e-5,3.441494e-04,5.876209e-05
11020,2024-09-22 09:50:00,0.010964,0.297638,0.210604,0.039701,2.043679,1.445372,42.9159,2784,0,1.00000omega,-0.000171 + 0.00020theta + 0.00063omega + 0.00000theta^2 + 0.00002theta omega + 0.00001omega^2,9.0e-6*omega**2 + 1.0e-6*omega*theta + 5.0e-6*omega - 6.0e-6,7.698770e-04,1.685939e-05
11021,2024-09-22 09:55:00,nan,nan,nan,nan,nan,nan,205.4931,27,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
11022,2024-09-22 10:00:00,0.021026,0.139629,0.099846,0.090631,4.162487,2.944021,32.0212,619,1,1.00000omega,0.001051 + -0.00083theta + 0.00195omega + 0.00010theta^2 + 0.00083theta omega + 0.00293omega^2,0.001148*omega**2 + 1.1e-5*omega*theta + 0.000123*omega - 0.e-6,2.906360e-01,3.184203e-04
11023,2024-09-22 10:05:00,0.038517,0.460188,0.326540,0.151404,19.252244,13.613813,156.9275,1197,0,1.00000omega,0.000181 + 0.00085theta + 0.00205omega + -0.00002theta^2 + -0.00002theta omega + 0.00087omega^2,0.000409*omega**2 + 7.1e-5*omega + 1.0e-6*theta - 8.0e-6,6.519196e-04,5.234094e-06
11024,2024-09-22 10:10:00,0.013197,0.049599,0.036292,0.109496,10.915807,7.719029,13.4956,1616,0,1.00000omega,0.000671 + -0.00148theta + 0.00783omega + 0.00127theta^2 + -0.00103theta omega + 0.00133omega^2,0.000592*omega**2 - 1.5e-5*omega*theta + 0.00042*omega + 1.0e-6*theta**2 - 1.5e-5*theta + 8.6e-5,1.227010e-03,6.297253e-05
11025,2024-09-22 10:15:00,0.014774,0.112436,0.080187,0.103408,6.121873,4.329435,6.9820,1238,0,1.00000omega,0.002331 + 0.00073theta + -0.00204omega + 0.00002theta^2 + 0.00087theta omega + 0.00566omega^2,0.001822*omega**2 + 9.0e-6*omega*theta - 5.3e-5*omega + 1.0e-6*theta + 9.0e-6,5.352526e-04,6.526139e-05
