Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
26811,2024-11-21 06:40:00,0.000239,0.009178,0.006492,0.3927,6217,0,1.00000omega,0.036801 + 0.22244theta + 0.06880omega + -0.00281theta^2 + 0.36964theta omega + -0.02262omega^2 + -0.46408theta^3 + 0.03746theta^2 omega + 0.09216theta omega^2 + -0.00173omega^3
26812,2024-11-21 06:45:00,nan,nan,nan,16426.9434,1242,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
26813,2024-11-21 06:50:00,nan,nan,nan,840.1937,1070,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
26814,2024-11-21 06:55:00,nan,nan,nan,8579.0039,1367,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
26815,2024-11-21 07:00:00,0.001921,0.043524,0.030806,5.5411,5592,5,1.00000omega,-0.343181 + -0.03940theta + 0.01995omega + -0.00105theta^2 + 0.00039theta omega + -0.00282omega^2 + -0.00071theta^3 + 0.00226theta^2 omega + -0.00429theta omega^2 + -0.00080omega^3
26816,2024-11-21 07:05:00,0.000435,0.009702,0.006867,1.0939,6238,0,1.00000omega,0.415591 + 0.54294theta + -0.02202omega + -0.49643theta^2 + -0.02771theta omega + 0.21609omega^2 + -0.29748theta^3 + -0.08704theta^2 omega + 0.05043theta omega^2 + 0.00049omega^3
26817,2024-11-21 07:10:00,0.000429,0.015560,0.011007,-1.5278,5251,1,1.00000omega,-1.229091 + -0.00774theta + 0.06873omega + 0.24257theta^2 + 0.00608theta omega + -0.00384omega^2 + -0.04405theta^3 + -0.01264theta^2 omega + 0.00444theta omega^2 + 0.11910omega^3
26818,2024-11-21 07:15:00,0.000430,0.011892,0.008414,-1.1530,7210,0,1.00000omega,0.000981 + -0.01752theta + 0.07441omega + -0.00782theta^2 + -0.10912theta omega + 0.10576omega^2 + -0.00797theta^3 + -0.00093theta^2 omega + 0.02180theta omega^2 + 0.00671omega^3
26819,2024-11-21 07:20:00,0.000565,0.013344,0.009444,-3.5732,8677,0,1.00000omega,-0.044751 + -0.00025theta + 0.25345omega + 0.27571theta^2 + 0.02379theta omega + -0.40420omega^2 + -0.06182theta^3 + -0.00054theta^2 omega + 0.01497theta omega^2 + 0.00127omega^3
26820,2024-11-21 07:25:00,0.000581,0.019072,0.013492,16.3450,6991,0,1.00000omega,-0.013561 + -0.00268theta + -0.00113omega + -0.00034theta^2 + -0.00181theta omega + -0.00008omega^2 + -0.00030theta^3 + 0.00001theta^2 omega + -0.00046theta omega^2 + -0.00001omega^3
26821,2024-11-21 07:30:00,nan,nan,nan,49325.9805,794,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
26822,2024-11-21 07:35:00,nan,nan,nan,85188.4375,898,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
26823,2024-11-21 07:40:00,0.000487,0.014592,0.010324,-0.3185,9999,0,1.00000omega,0.008491 + -0.00457theta + -0.12579omega + 0.00003theta^2 + -0.15949theta omega + -0.01123omega^2 + 0.00466theta^3 + 0.00023theta^2 omega + -0.00979theta omega^2 + -0.04081omega^3
26824,2024-11-21 07:45:00,nan,nan,nan,1274.9434,962,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
26825,2024-11-21 07:50:00,0.020818,0.526548,0.372617,58678.3516,2838,5,1.00000omega,0.018071 + -0.00321theta + 0.00567omega + 0.00004theta^2 + -0.00024theta omega + -0.00008omega^2 + -0.00002theta^3 + 0.00001theta^2 omega + -0.00001theta omega^2 + -0.00004omega^3
26826,2024-11-21 07:55:00,nan,nan,nan,10240.7529,1466,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
26827,2024-11-21 08:00:00,nan,nan,nan,121778.2734,1467,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
26828,2024-11-21 08:05:00,0.004792,0.032043,0.022910,118.7689,9999,0,1.00000omega,-0.000801 + 0.00613theta + 0.01527omega + -0.10902theta^2 + 0.19201theta omega + 0.17817omega^2 + -0.08548theta^3 + -0.06330theta^2 omega + -0.07914theta omega^2 + 0.01745omega^3
26829,2024-11-21 08:10:00,0.000588,0.008595,0.006092,-1.4814,7346,0,1.00000omega,-0.653461 + -0.58645theta + -0.20193omega + 0.18922theta^2 + -0.03407theta omega + 0.07680omega^2 + -0.03854theta^3 + -0.03191theta^2 omega + -0.00325theta omega^2 + -0.00482omega^3
26830,2024-11-21 08:15:00,0.000407,0.012346,0.008735,2.6483,6223,0,1.00000omega,0.016371 + -1.31346theta + -0.09736omega + 1.01411theta^2 + -0.69550theta omega + -0.47140omega^2 + 0.02387theta^3 + 0.02555theta^2 omega + 0.12813theta omega^2 + -0.00178omega^3
26831,2024-11-21 08:20:00,0.000488,0.010793,0.007640,1.5915,9999,0,1.00000omega,-0.023621 + 0.00669theta + -0.05968omega + 0.07086theta^2 + 0.07901theta omega + -0.08059omega^2 + -0.01397theta^3 + 0.00013theta^2 omega + 0.00467theta omega^2 + 0.00367omega^3
26832,2024-11-21 08:25:00,nan,nan,nan,161.7524,1381,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
