Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
9930,2024-09-18 14:55:00,nan,nan,nan,382258.5000,766,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
9931,2024-09-18 15:00:00,nan,nan,nan,236579.4688,1365,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
9932,2024-09-18 15:05:00,0.000602,0.019237,0.013609,2.2055,9999,0,1.00000omega,0.051001 + 0.00172theta + 0.00632omega + -0.01231theta^2 + 0.01302theta omega + -0.00043omega^2 + 0.00013theta^3 + 0.01049theta^2 omega + -0.04683theta omega^2 + -0.00116omega^3
9933,2024-09-18 15:10:00,nan,nan,nan,56.2613,2127,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
9934,2024-09-18 15:15:00,nan,nan,nan,10898813.0000,961,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
9935,2024-09-18 15:20:00,nan,nan,nan,2527.8643,1077,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
9936,2024-09-18 15:25:00,nan,nan,nan,3022.6235,944,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
9937,2024-09-18 15:30:00,0.000717,0.013951,0.009878,12.6746,9999,0,1.00000omega,-0.198501 + -0.00936theta + 0.00605omega + -0.00531theta^2 + 0.00149theta omega + -0.00051omega^2 + -0.00036theta^3 + -0.00003theta^2 omega + -0.00012theta omega^2 + 0.00037omega^3
9938,2024-09-18 15:35:00,nan,nan,nan,30696.9531,1289,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
9939,2024-09-18 15:40:00,0.007453,0.059207,0.042196,1071.6930,1331,5,1.00000omega,-0.030611 + -0.00538theta + 0.03326omega + -0.00006theta^2 + 0.00079theta omega + 0.00282omega^2 + -0.00001theta^3 + 0.00001theta^2 omega + -0.00013theta omega^2 + -0.00004omega^3
9940,2024-09-18 15:45:00,0.001385,0.031429,0.022245,10.7371,8010,0,1.00000omega,-0.020231 + -0.04231theta + -0.09782omega + 0.01758theta^2 + 0.00369theta omega + 0.00317omega^2 + -0.00045theta^3 + -0.00059theta^2 omega + 0.00003theta omega^2 + -0.00198omega^3
9941,2024-09-18 15:50:00,0.000261,0.008512,0.006022,-2.4118,6187,0,1.00000omega,1.091831 + -0.56571theta + 0.16298omega + -2.45185theta^2 + -0.02820theta omega + 0.00947omega^2 + -0.59938theta^3 + -0.05595theta^2 omega + -0.05258theta omega^2 + -0.01240omega^3
9942,2024-09-18 15:55:00,nan,nan,nan,6171.5532,1125,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
9943,2024-09-18 16:00:00,0.000494,0.012203,0.008636,3.4574,6139,2,1.00000omega,0.078191 + -0.15137theta + 0.04904omega + -0.00080theta^2 + -0.03832theta omega + -0.00448omega^2 + 0.00171theta^3 + -0.03807theta^2 omega + -0.15734theta omega^2 + 0.02450omega^3
9944,2024-09-18 16:05:00,0.000286,0.007205,0.005099,-2.1428,8998,0,1.00000omega,-0.039111 + -0.25179theta + 0.28253omega + -0.04691theta^2 + 0.01492theta omega + 0.06635omega^2 + -0.01770theta^3 + -0.09425theta^2 omega + -0.02715theta omega^2 + 0.02345omega^3
9945,2024-09-18 16:10:00,nan,nan,nan,41.3584,1863,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
9946,2024-09-18 16:15:00,0.000408,0.008061,0.005707,2.2883,7125,0,1.00000omega,-0.009441 + 0.00061theta + -0.00502omega + 0.00781theta^2 + -0.01216theta omega + -0.00465omega^2 + 0.00117theta^3 + 0.00518theta^2 omega + -0.02648theta omega^2 + -0.00242omega^3
9947,2024-09-18 16:20:00,0.000480,0.011368,0.008046,-3.2060,4753,1,1.00000omega,-0.030281 + -0.00901theta + 0.01633omega + 0.00519theta^2 + 0.13090theta omega + -0.01240omega^2 + -0.15255theta^3 + -0.09396theta^2 omega + 0.14901theta omega^2 + 0.02153omega^3
9948,2024-09-18 16:25:00,0.000611,0.014227,0.010069,-2.0755,9109,0,1.00000omega,0.026341 + -0.04503theta + -0.27206omega + -0.06498theta^2 + -0.01226theta omega + 0.37176omega^2 + -0.01713theta^3 + -0.00014theta^2 omega + 0.02887theta omega^2 + -0.07883omega^3
9949,2024-09-18 16:30:00,0.001031,0.017231,0.012206,3.3670,9999,0,1.00000omega,-0.165961 + -0.32408theta + -0.11067omega + 0.13235theta^2 + -0.16391theta omega + 0.18873omega^2 + -0.00199theta^3 + 0.00365theta^2 omega + -0.32702theta omega^2 + -0.08448omega^3
9950,2024-09-18 16:35:00,0.000575,0.011417,0.008083,0.4871,6935,0,1.00000omega,-0.072841 + -0.01641theta + 0.04874omega + 0.00078theta^2 + 0.03294theta omega + -0.03358omega^2 + -0.00648theta^3 + -0.00516theta^2 omega + 0.00107theta omega^2 + 0.01037omega^3
9951,2024-09-18 16:40:00,0.000330,0.005493,0.003891,1.9007,9160,1,1.00000omega,-0.243851 + -0.03653theta + -0.10193omega + 0.02088theta^2 + -0.00612theta omega + -0.02336omega^2 + 0.00082theta^3 + 0.03275theta^2 omega + -0.04173theta omega^2 + -0.00317omega^3
9952,2024-09-18 16:45:00,0.000402,0.010914,0.007723,3.5307,5236,0,1.00000omega,-0.005361 + -0.05734theta + 0.03514omega + 0.00699theta^2 + -0.00845theta omega + 0.01436omega^2 + -0.00126theta^3 + -0.00584theta^2 omega + -0.01105theta omega^2 + 0.00940omega^3
