Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
3972,2024-08-28 21:35:00,0.000503,0.011707,0.008286,-1.2917,5716,0,1.00000omega,0.054261 + -0.58496theta + 0.29887omega + -0.00867theta^2 + 0.00098theta omega + -0.11431omega^2 + 0.00336theta^3 + 0.00172theta^2 omega + 0.00042theta omega^2 + 0.00440omega^3
3973,2024-08-28 21:40:00,0.001018,0.022581,0.015983,17.0180,9999,0,1.00000omega,-0.003571 + -0.00021theta + 0.00492omega + -0.00010theta^2 + 0.00101theta omega + -0.00138omega^2 + 0.00000theta^3 + 0.00001theta^2 omega + -0.00071theta omega^2 + 0.00037omega^3
3974,2024-08-28 21:45:00,0.001299,0.018311,0.012980,3.5942,5174,5,1.00000omega,0.009571 + -0.05645theta + 0.00145omega + 0.02073theta^2 + -0.01938theta omega + -0.06324omega^2 + -0.00584theta^3 + -0.00169theta^2 omega + 0.04434theta omega^2 + 0.00400omega^3
3975,2024-08-28 21:50:00,0.000468,0.011372,0.008048,-4.9391,8595,0,1.00000omega,-0.130741 + -0.45652theta + 0.66476omega + 0.04793theta^2 + 0.60560theta omega + -0.27497omega^2 + -0.00004theta^3 + -0.00612theta^2 omega + -0.24789theta omega^2 + -0.01283omega^3
3976,2024-08-28 21:55:00,0.000599,0.010748,0.007612,-2.1896,7669,0,1.00000omega,0.087961 + -0.02470theta + 0.07231omega + -0.18020theta^2 + 0.00576theta omega + 0.10575omega^2 + -0.04171theta^3 + -0.00254theta^2 omega + 0.08266theta omega^2 + 0.02629omega^3
3977,2024-08-28 22:00:00,nan,nan,nan,6153.4448,1015,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3978,2024-08-28 22:05:00,nan,nan,nan,20325.9961,1222,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3979,2024-08-28 22:10:00,nan,nan,nan,268670.7812,1822,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3980,2024-08-28 22:15:00,0.000516,0.014480,0.010246,-4.9907,9999,0,1.00000omega,0.337061 + -0.10270theta + 0.17047omega + 0.00090theta^2 + -0.10524theta omega + -0.00333omega^2 + -0.00162theta^3 + 0.00605theta^2 omega + -0.00155theta omega^2 + -0.01561omega^3
3981,2024-08-28 22:20:00,nan,nan,nan,127251.5703,1098,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3982,2024-08-28 22:25:00,0.001133,0.012555,0.008914,2.9972,9999,0,1.00000omega,1.131091 + -0.77206theta + -0.10712omega + -0.12986theta^2 + 0.17472theta omega + -0.63632omega^2 + 0.00580theta^3 + 0.00431theta^2 omega + -0.14456theta omega^2 + 0.00010omega^3
3983,2024-08-28 22:30:00,nan,nan,nan,1236.4414,965,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3984,2024-08-28 22:35:00,nan,nan,nan,39967.4297,1402,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3985,2024-08-28 22:40:00,nan,nan,nan,76669.4609,1491,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3986,2024-08-28 22:45:00,nan,nan,nan,228428.1250,1459,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3987,2024-08-28 22:50:00,nan,nan,nan,7469.9292,1641,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3988,2024-08-28 22:55:00,nan,nan,nan,356.9815,915,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3989,2024-08-28 23:00:00,nan,nan,nan,15073.7939,975,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
3990,2024-08-28 23:05:00,nan,nan,nan,2185.4707,973,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
