Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
12909,2024-09-29 00:00:00,0.000587,0.012050,0.008531,0.9688,8739,0,1.00000omega,-0.634461 + -0.36842theta + 0.03627omega + 0.14823theta^2 + -0.09193theta omega + 0.02744omega^2 + -0.00312theta^3 + -0.00995theta^2 omega + -0.01644theta omega^2 + 0.06382omega^3
12910,2024-09-29 00:05:00,0.000448,0.010907,0.007719,1.6830,8875,0,1.00000omega,-0.000931 + -0.01611theta + 0.01178omega + 0.01429theta^2 + -0.00245theta omega + -0.00037omega^2 + -0.00019theta^3 + 0.00002theta^2 omega + -0.00024theta omega^2 + 0.00161omega^3
12911,2024-09-29 00:10:00,0.000536,0.011664,0.008257,-2.3595,7270,0,1.00000omega,1.504051 + 0.08056theta + -0.34706omega + -0.49426theta^2 + 0.06119theta omega + -0.10858omega^2 + -0.06939theta^3 + 0.06192theta^2 omega + -0.07054theta omega^2 + -0.00049omega^3
12912,2024-09-29 00:20:00,nan,nan,nan,56281.2383,687,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
12913,2024-09-29 00:25:00,0.000641,0.016498,0.011674,2.5816,4518,1,1.00000omega,0.020491 + -0.00778theta + -0.01501omega + 0.00280theta^2 + 0.01080theta omega + -0.00753omega^2 + -0.00767theta^3 + 0.00104theta^2 omega + 0.02609theta omega^2 + -0.00786omega^3
12914,2024-09-29 00:30:00,0.000974,0.017985,0.012736,7.3138,9999,0,1.00000omega,-0.022321 + -0.00121theta + -0.00048omega + -0.00228theta^2 + -0.00027theta omega + 0.00627omega^2 + 0.00197theta^3 + 0.00573theta^2 omega + -0.05849theta omega^2 + -0.00354omega^3
12915,2024-09-29 00:35:00,0.000893,0.020217,0.014310,12.6799,4661,0,1.00000omega,-0.030141 + -0.01088theta + 0.00617omega + 0.00714theta^2 + -0.01989theta omega + -0.01359omega^2 + 0.00555theta^3 + -0.00079theta^2 omega + 0.00965theta omega^2 + 0.00324omega^3
12916,2024-09-29 00:40:00,nan,nan,nan,52.9946,4833,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
12917,2024-09-29 00:45:00,0.000603,0.014912,0.010553,3.2757,5970,0,1.00000omega,-0.036931 + -0.04208theta + -0.01861omega + 0.23323theta^2 + 0.02253theta omega + -0.00529omega^2 + -0.28079theta^3 + 0.03584theta^2 omega + 0.01798theta omega^2 + -0.04563omega^3
12918,2024-09-29 00:50:00,0.000570,0.013333,0.009437,-0.9745,7648,0,1.00000omega,0.179631 + -0.15455theta + -0.01841omega + 0.00686theta^2 + 0.00257theta omega + 0.01926omega^2 + -0.00078theta^3 + 0.00110theta^2 omega + -0.00660theta omega^2 + -0.00329omega^3
12919,2024-09-29 00:55:00,0.000760,0.013499,0.009560,8.0409,9999,0,1.00000omega,0.043491 + 0.00390theta + 0.11222omega + -0.00140theta^2 + -0.00051theta omega + 0.01248omega^2 + 0.00004theta^3 + -0.00092theta^2 omega + -0.00725theta omega^2 + 0.00173omega^3
12920,2024-09-29 01:00:00,0.000858,0.019354,0.013699,-4.4496,6306,0,1.00000omega,0.120471 + -0.20784theta + -0.40842omega + 0.00559theta^2 + 0.04074theta omega + 0.03265omega^2 + -0.00463theta^3 + 0.08266theta^2 omega + -0.00658theta omega^2 + -0.01864omega^3
12921,2024-09-29 01:05:00,nan,nan,nan,8122.2739,913,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
12922,2024-09-29 01:10:00,0.000848,0.025575,0.018094,5.5716,7074,0,1.00000omega,-0.067801 + -0.26150theta + -0.01504omega + -0.01353theta^2 + 0.01239theta omega + -0.03874omega^2 + -0.00006theta^3 + -0.00605theta^2 omega + 0.00096theta omega^2 + -0.00856omega^3
12923,2024-09-29 01:15:00,0.000461,0.016769,0.011862,-0.7280,7864,1,1.00000omega,0.069291 + -1.69371theta + 0.00322omega + 0.23045theta^2 + -0.16355theta omega + -0.00464omega^2 + -0.00636theta^3 + 0.22121theta^2 omega + 0.67694theta omega^2 + -0.07392omega^3
12924,2024-09-29 01:20:00,0.000458,0.021080,0.014909,3.0633,6979,0,1.00000omega,0.210331 + -0.02869theta + 0.01371omega + 0.00445theta^2 + 0.00005theta omega + 0.00394omega^2 + -0.00015theta^3 + -0.00015theta^2 omega + -0.00039theta omega^2 + 0.00045omega^3
12925,2024-09-29 01:25:00,0.000564,0.012105,0.008569,-2.1714,6259,0,1.00000omega,-0.062181 + -0.28581theta + 0.03020omega + -0.09423theta^2 + 0.02280theta omega + -0.01538omega^2 + -0.00499theta^3 + -0.05092theta^2 omega + 0.02938theta omega^2 + 0.00460omega^3
