Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
23832,2024-11-10 20:15:00,0.000662,0.011173,0.007914,3.4649,9294,0,1.00000omega,0.010601 + 0.00440theta + 0.00916omega + -0.00052theta^2 + -0.01176theta omega + -0.00531omega^2 + 0.00008theta^3 + 0.00389theta^2 omega + 0.00877theta omega^2 + 0.00238omega^3
23833,2024-11-10 20:20:00,0.001457,0.018975,0.013457,15.2129,9999,0,1.00000omega,0.000541 + -0.00031theta + -0.00646omega + -0.00018theta^2 + -0.00511theta omega + 0.00391omega^2 + 0.00000theta^3 + -0.00650theta^2 omega + 0.00310theta omega^2 + -0.00224omega^3
23834,2024-11-10 20:25:00,0.005978,0.039517,0.028261,100.2257,4962,5,1.00000omega,0.048331 + -0.12552theta + 0.07478omega + 0.09821theta^2 + -0.02716theta omega + 0.00851omega^2 + -0.00201theta^3 + 0.00115theta^2 omega + -0.03931theta omega^2 + 0.00147omega^3
23835,2024-11-10 20:30:00,0.000444,0.012105,0.008565,-3.4743,8071,0,1.00000omega,-0.563721 + -0.78579theta + 0.09625omega + 0.01532theta^2 + 0.21117theta omega + 0.28889omega^2 + -0.00265theta^3 + -0.00141theta^2 omega + 0.00122theta omega^2 + 0.04184omega^3
23836,2024-11-10 20:35:00,nan,nan,nan,8099.7339,1107,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
23837,2024-11-10 20:40:00,0.002583,0.048823,0.034572,27.5122,9999,0,1.00000omega,0.010691 + -0.11878theta + -0.01461omega + -0.04850theta^2 + 0.09906theta omega + 0.02158omega^2 + -0.02560theta^3 + 0.00118theta^2 omega + 0.00620theta omega^2 + -0.06645omega^3
23838,2024-11-10 20:45:00,0.000607,0.014601,0.010333,4.1017,9999,0,1.00000omega,-0.002941 + -0.00035theta + -0.00124omega + 0.00554theta^2 + 0.00226theta omega + -0.00157omega^2 + 0.00011theta^3 + -0.00038theta^2 omega + 0.00024theta omega^2 + -0.00187omega^3
23839,2024-11-10 20:50:00,nan,nan,nan,464.9470,1022,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
23840,2024-11-10 20:55:00,nan,nan,nan,1373.6639,889,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
23841,2024-11-10 21:00:00,0.000920,0.026161,0.018510,-2.5622,5695,0,1.00000omega,0.071781 + -0.02795theta + -0.00484omega + 0.10475theta^2 + 0.00328theta omega + -0.00382omega^2 + -0.03411theta^3 + -0.00172theta^2 omega + 0.00687theta omega^2 + 0.00024omega^3
23842,2024-11-10 21:10:00,nan,nan,nan,1954.9662,1277,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
23843,2024-11-10 21:15:00,0.000970,0.032391,0.022914,6.4733,9999,0,1.00000omega,0.012181 + -0.03528theta + -0.10137omega + 0.00160theta^2 + 0.00105theta omega + 0.00697omega^2 + -0.00036theta^3 + -0.00000theta^2 omega + -0.00015theta omega^2 + -0.00244omega^3
23844,2024-11-10 21:20:00,0.000558,0.015309,0.010832,5.2278,7174,0,1.00000omega,-0.000511 + -0.00664theta + -0.00432omega + 0.00598theta^2 + 0.00429theta omega + -0.00434omega^2 + -0.00551theta^3 + -0.00193theta^2 omega + 0.00051theta omega^2 + -0.00017omega^3
23845,2024-11-10 21:25:00,0.000700,0.020089,0.014214,1.9584,9999,0,1.00000omega,0.019921 + -0.04838theta + 0.01400omega + -0.01851theta^2 + 0.00442theta omega + 0.00104omega^2 + -0.00054theta^3 + -0.00009theta^2 omega + -0.00093theta omega^2 + -0.00002omega^3
23846,2024-11-10 21:30:00,nan,nan,nan,5854.4722,1056,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
