Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
29790,2024-12-01 15:45:00,nan,nan,nan,406473.7812,996,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29791,2024-12-01 15:50:00,0.002321,0.027497,0.019512,15.8197,4974,5,1.00000omega,0.024871 + -0.06100theta + -0.05371omega + 0.05350theta^2 + -0.01661theta omega + -0.04292omega^2 + -0.01295theta^3 + 0.00201theta^2 omega + 0.00812theta omega^2 + -0.04700omega^3
29792,2024-12-01 15:55:00,0.000412,0.009080,0.006427,-3.6238,6203,0,1.00000omega,-0.068241 + -0.10383theta + -0.07697omega + 0.00366theta^2 + 0.07078theta omega + -0.02047omega^2 + -0.33070theta^3 + -0.10081theta^2 omega + -0.52067theta omega^2 + 0.00570omega^3
29793,2024-12-01 16:00:00,0.003418,0.027309,0.019461,53.4243,9999,0,1.00000omega,0.027631 + -0.10960theta + 0.00721omega + -0.01270theta^2 + 0.00642theta omega + 0.06069omega^2 + -0.00005theta^3 + 0.00373theta^2 omega + 0.00811theta omega^2 + 0.00317omega^3
29794,2024-12-01 16:05:00,nan,nan,nan,15785.1074,1073,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29795,2024-12-01 16:10:00,nan,nan,nan,6995.4741,994,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29796,2024-12-01 16:15:00,0.004389,0.049311,0.035006,21.4222,9999,2,1.00000omega,0.003541 + -0.09901theta + -0.04411omega + 0.05735theta^2 + 0.00245theta omega + -0.07431omega^2 + -0.00709theta^3 + 0.00118theta^2 omega + 0.00298theta omega^2 + -0.04496omega^3
29797,2024-12-01 16:20:00,0.000918,0.013284,0.009416,-5.1770,6520,0,1.00000omega,-0.206111 + -0.01301theta + 0.23704omega + -0.03438theta^2 + -0.13350theta omega + -0.09596omega^2 + -0.05164theta^3 + -0.13371theta^2 omega + -0.00796theta omega^2 + 0.00810omega^3
29798,2024-12-01 16:25:00,nan,nan,nan,21165.1035,1084,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29799,2024-12-01 16:30:00,0.000689,0.018311,0.012957,-2.9990,9999,0,1.00000omega,1.533621 + -2.02306theta + -0.42791omega + -0.36212theta^2 + 0.03807theta omega + -1.14594omega^2 + -0.00529theta^3 + 0.04022theta^2 omega + 0.00610theta omega^2 + -0.02624omega^3
29800,2024-12-01 16:35:00,nan,nan,nan,5211.4507,1041,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29801,2024-12-01 16:40:00,nan,nan,nan,562.2388,963,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29802,2024-12-01 16:45:00,0.000961,0.018145,0.012848,-3.7773,8160,0,1.00000omega,0.182721 + -2.91197theta + -0.00659omega + -0.08513theta^2 + 0.45118theta omega + -0.03136omega^2 + 0.42901theta^3 + -0.04190theta^2 omega + 1.45278theta omega^2 + 0.00335omega^3
29803,2024-12-01 16:50:00,nan,nan,nan,170709.7969,798,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29804,2024-12-01 16:55:00,nan,nan,nan,29353.3125,2129,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29805,2024-12-01 17:00:00,0.003125,0.033348,0.023684,71.1469,9999,0,1.00000omega,0.022101 + 0.00480theta + -0.02381omega + -0.00025theta^2 + -0.00249theta omega + 0.01281omega^2 + -0.00032theta^3 + 0.00027theta^2 omega + 0.00018theta omega^2 + -0.00287omega^3
29806,2024-12-01 17:05:00,0.000685,0.021582,0.015268,0.6856,6800,0,1.00000omega,1.190331 + 1.25684theta + 0.05300omega + 0.02337theta^2 + 0.17283theta omega + 0.05875omega^2 + -0.24413theta^3 + -0.05460theta^2 omega + -0.17631theta omega^2 + 0.21151omega^3
29807,2024-12-01 17:10:00,0.000959,0.015156,0.010738,-0.4267,7323,0,1.00000omega,-0.076811 + -0.09012theta + -0.00208omega + -0.07463theta^2 + 0.13514theta omega + -0.03609omega^2 + -0.00064theta^3 + 0.01199theta^2 omega + -0.05837theta omega^2 + -0.04295omega^3
29808,2024-12-01 17:15:00,0.001402,0.020582,0.014588,14.3672,9999,0,1.00000omega,-0.014741 + -0.06839theta + -0.00575omega + 0.02466theta^2 + 0.00438theta omega + -0.00030omega^2 + -0.00042theta^3 + 0.01171theta^2 omega + -0.00223theta omega^2 + -0.00432omega^3
29809,2024-12-01 17:20:00,0.000559,0.012569,0.008896,1.2404,7109,0,1.00000omega,-1.962531 + -1.46126theta + -0.01274omega + 0.69529theta^2 + -0.10019theta omega + 0.80606omega^2 + -0.12816theta^3 + 0.09741theta^2 omega + 0.02942theta omega^2 + -0.04012omega^3
29810,2024-12-01 17:25:00,nan,nan,nan,2320.5569,928,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29811,2024-12-01 17:30:00,0.000686,0.011567,0.008193,-2.8155,5587,0,1.00000omega,0.216661 + -0.71823theta + -0.01115omega + -0.10372theta^2 + 0.29616theta omega + 0.02120omega^2 + -0.02806theta^3 + -0.05915theta^2 omega + 0.28735theta omega^2 + -0.03460omega^3
29812,2024-12-01 17:35:00,0.000570,0.010593,0.007501,-3.5142,6799,0,1.00000omega,0.455211 + 0.02042theta + 0.43239omega + -0.26364theta^2 + -0.20538theta omega + 0.14049omega^2 + -0.09798theta^3 + -0.00481theta^2 omega + 0.00873theta omega^2 + -0.06187omega^3
29813,2024-12-01 17:40:00,0.000595,0.015963,0.011295,4.0133,9999,0,1.00000omega,-0.002101 + 0.00007theta + 0.02644omega + -0.00197theta^2 + 0.00876theta omega + -0.00439omega^2 + -0.00064theta^3 + 0.00128theta^2 omega + -0.00113theta omega^2 + -0.00083omega^3
29814,2024-12-01 17:45:00,nan,nan,nan,692178.6875,798,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29815,2024-12-01 17:50:00,0.000638,0.014973,0.010597,-3.2865,9999,0,1.00000omega,1.226221 + -2.11421theta + 0.02134omega + 0.04767theta^2 + -0.21054theta omega + -0.59055omega^2 + 0.24200theta^3 + -0.09850theta^2 omega + 0.45266theta omega^2 + 0.08352omega^3
29816,2024-12-01 17:55:00,nan,nan,nan,4004.0181,1007,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29817,2024-12-01 18:00:00,0.000479,0.013189,0.009332,-1.5125,8174,0,1.00000omega,0.048201 + 0.00668theta + 0.01018omega + -0.09174theta^2 + 0.12450theta omega + 0.07066omega^2 + -0.07495theta^3 + 0.05253theta^2 omega + 0.16224theta omega^2 + -0.01102omega^3
29818,2024-12-01 18:05:00,0.000584,0.013367,0.009461,0.5917,4672,0,1.00000omega,0.095231 + -4.30342theta + -0.02628omega + 0.06931theta^2 + 0.87615theta omega + 0.02085omega^2 + 0.07232theta^3 + -0.15581theta^2 omega + 0.78031theta omega^2 + -0.13755omega^3
29819,2024-12-01 18:10:00,0.001309,0.018740,0.013283,0.5686,9210,0,1.00000omega,-0.093831 + -0.07247theta + 0.16324omega + -0.00149theta^2 + 0.02165theta omega + -0.00721omega^2 + -0.00018theta^3 + 0.00023theta^2 omega + -0.00536theta omega^2 + -0.00354omega^3
29820,2024-12-01 18:15:00,0.006088,0.051823,0.036896,73.7938,9999,0,1.00000omega,-0.026701 + -0.39186theta + 0.00087omega + 0.07483theta^2 + 0.00099theta omega + 0.18056omega^2 + -0.00291theta^3 + 0.00245theta^2 omega + -0.00056theta omega^2 + -0.00933omega^3
29821,2024-12-01 18:20:00,0.001060,0.017094,0.012110,1.2253,9999,2,1.00000omega,0.470571 + -0.66306theta + -0.19562omega + -0.02976theta^2 + 0.02700theta omega + -0.13525omega^2 + 0.00112theta^3 + -0.00053theta^2 omega + 0.00010theta omega^2 + -0.07973omega^3
29822,2024-12-01 18:25:00,0.001008,0.016182,0.011464,6.0218,9999,0,1.00000omega,-0.028841 + -0.00287theta + 0.10512omega + 0.00023theta^2 + 0.00396theta omega + -0.00800omega^2 + -0.00029theta^3 + -0.00083theta^2 omega + -0.00229theta omega^2 + 0.00033omega^3
29823,2024-12-01 18:30:00,0.001092,0.018624,0.013192,-2.4266,9999,0,1.00000omega,-0.014611 + 0.02487theta + -0.08142omega + 0.18373theta^2 + -0.08055theta omega + -0.14915omega^2 + -0.06915theta^3 + 0.01092theta^2 omega + 0.02006theta omega^2 + 0.01220omega^3
29824,2024-12-01 18:35:00,nan,nan,nan,100.3952,1395,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
29825,2024-12-01 18:40:00,0.000412,0.014196,0.010042,3.2625,8335,0,1.00000omega,-0.049051 + -0.08695theta + 0.03499omega + 0.02883theta^2 + -0.11660theta omega + -0.02565omega^2 + -0.00132theta^3 + -0.00046theta^2 omega + 0.00011theta omega^2 + -0.00010omega^3
29826,2024-12-01 18:45:00,0.000616,0.014141,0.010009,0.0606,7894,0,1.00000omega,-0.050791 + -0.59227theta + 0.02306omega + 0.13077theta^2 + 0.08863theta omega + -0.00176omega^2 + -0.00289theta^3 + -0.00441theta^2 omega + 0.01117theta omega^2 + 0.07819omega^3
29827,2024-12-01 18:50:00,0.000417,0.013145,0.009300,-4.7116,7349,1,1.00000omega,0.022271 + -0.24247theta + 0.14297omega + -0.09177theta^2 + 0.02848theta omega + 0.05342omega^2 + -0.00188theta^3 + 0.01117theta^2 omega + -0.01115theta omega^2 + -0.00781omega^3
29828,2024-12-01 18:55:00,0.000488,0.015172,0.010734,-2.6986,8892,0,1.00000omega,0.071151 + -0.14382theta + -0.00656omega + 0.01015theta^2 + 0.00920theta omega + 0.01434omega^2 + -0.01320theta^3 + 0.03846theta^2 omega + 0.00423theta omega^2 + -0.06974omega^3
29829,2024-12-01 19:00:00,0.001360,0.016173,0.011476,29.2975,9999,0,1.00000omega,-0.000101 + 0.00062theta + -0.01893omega + 0.00351theta^2 + 0.00557theta omega + 0.00162omega^2 + -0.00182theta^3 + -0.00229theta^2 omega + -0.00073theta omega^2 + 0.00039omega^3
