Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
28797,2024-11-28 04:55:00,0.000708,0.014295,0.010121,-0.6696,6624,1,1.00000omega,-0.070531 + -0.36083theta + 0.02431omega + 0.01423theta^2 + 0.09480theta omega + 0.01581omega^2 + 0.00119theta^3 + -0.00010theta^2 omega + 0.00683theta omega^2 + 0.02941omega^3
28798,2024-11-28 05:00:00,nan,nan,nan,13511.6387,1161,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
28799,2024-11-28 05:05:00,nan,nan,nan,636.1615,1538,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
28800,2024-11-28 05:10:00,0.000673,0.015014,0.010627,3.0042,7236,0,1.00000omega,-0.003101 + 0.00061theta + -0.00530omega + 0.00085theta^2 + 0.00048theta omega + -0.00066omega^2 + 0.00011theta^3 + 0.00021theta^2 omega + 0.00014theta omega^2 + 0.00020omega^3
28801,2024-11-28 05:15:00,nan,nan,nan,6338.8345,1317,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
28802,2024-11-28 05:20:00,nan,nan,nan,20160.7480,1057,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
28803,2024-11-28 05:25:00,0.000475,0.012028,0.008512,0.9458,6605,0,1.00000omega,-0.022451 + 0.00537theta + 0.01818omega + 0.01305theta^2 + 0.00707theta omega + 0.00735omega^2 + -0.00778theta^3 + -0.00091theta^2 omega + 0.00249theta omega^2 + 0.00486omega^3
28804,2024-11-28 05:30:00,nan,nan,nan,118589.8359,1149,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
28805,2024-11-28 05:35:00,nan,nan,nan,25804.3984,1166,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
28806,2024-11-28 05:40:00,nan,nan,nan,88688.6953,1391,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
28807,2024-11-28 05:45:00,nan,nan,nan,249703.3906,1503,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
28808,2024-11-28 05:50:00,nan,nan,nan,161.4319,1395,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
28809,2024-11-28 05:55:00,nan,nan,nan,25544.6426,1075,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
28810,2024-11-28 06:00:00,0.000863,0.018080,0.012799,-0.7537,9999,0,1.00000omega,-0.095501 + -0.07631theta + -0.11900omega + -0.00030theta^2 + -0.00146theta omega + -0.00021omega^2 + -0.00044theta^3 + -0.00005theta^2 omega + 0.00038theta omega^2 + -0.00038omega^3
28811,2024-11-28 06:05:00,0.000300,0.005620,0.003980,-1.1202,5556,0,1.00000omega,0.529231 + -1.45474theta + 0.08662omega + -0.30655theta^2 + 0.32674theta omega + -0.01070omega^2 + -0.01991theta^3 + -0.13587theta^2 omega + 0.36528theta omega^2 + 0.05739omega^3
28812,2024-11-28 06:10:00,0.001045,0.022588,0.015989,16.4870,9999,0,1.00000omega,-0.017301 + -0.00154theta + -0.00542omega + 0.00119theta^2 + 0.00035theta omega + 0.00270omega^2 + 0.00196theta^3 + -0.00018theta^2 omega + -0.03703theta omega^2 + 0.00140omega^3
28813,2024-11-28 06:15:00,nan,nan,nan,530.1916,1407,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
28814,2024-11-28 06:20:00,0.000562,0.013803,0.009768,3.8658,9426,0,1.00000omega,0.045751 + 0.02386theta + 0.02076omega + -0.00617theta^2 + 0.00200theta omega + 0.00402omega^2 + -0.00004theta^3 + -0.00062theta^2 omega + 0.00046theta omega^2 + 0.00155omega^3
