16881,2024-10-17 14:50:00,0.000644,0.012745,0.009024,9.5104,8756,0,1.00000omega,-0.010551 + -0.00124theta + -0.00365omega + -0.00041theta^2 + 0.00051theta omega + -0.00425omega^2 + 0.00003theta^3 + -0.00034theta^2 omega + -0.00008theta omega^2 + -0.00054omega^3
16882,2024-10-17 14:55:00,0.000496,0.014802,0.010473,5.4607,9999,0,1.00000omega,0.001801 + -0.01737theta + 0.00553omega + -0.00149theta^2 + -0.00492theta omega + 0.00311omega^2 + 0.00278theta^3 + -0.00062theta^2 omega + -0.00154theta omega^2 + 0.00086omega^3
16883,2024-10-17 15:00:00,nan,nan,nan,1035.1566,859,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
16884,2024-10-17 15:05:00,nan,nan,nan,8442.1914,1208,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
16885,2024-10-17 15:10:00,nan,nan,nan,30176.9844,1421,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
16886,2024-10-17 15:15:00,nan,nan,nan,305085.5625,1503,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
16887,2024-10-17 15:20:00,nan,nan,nan,5206.7861,1032,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
16888,2024-10-17 15:25:00,nan,nan,nan,3949.0002,1296,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
16889,2024-10-17 15:30:00,nan,nan,nan,341.2357,7463,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
16890,2024-10-17 15:35:00,0.000449,0.009341,0.006612,-2.9902,6149,0,1.00000omega,0.034601 + 0.05178theta + -0.01272omega + 0.08489theta^2 + 0.38605theta omega + -0.01799omega^2 + -0.66548theta^3 + 0.03833theta^2 omega + 0.39204theta omega^2 + -0.01372omega^3
16891,2024-10-17 15:40:00,nan,nan,nan,1732.4506,872,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3
16892,2024-10-17 15:45:00,0.000492,0.011628,0.008230,-3.1077,6586,0,1.00000omega,-0.076211 + -0.35272theta + 0.12360omega + -0.03575theta^2 + 0.03862theta omega + -0.05006omega^2 + 0.00069theta^3 + 0.00412theta^2 omega + -0.00967theta omega^2 + 0.00467omega^3
16893,2024-10-17 15:50:00,0.000420,0.011796,0.008346,-1.3053,3803,0,1.00000omega,-0.018361 + -0.10480theta + -0.01792omega + 0.25480theta^2 + -0.05053theta omega + -0.05331omega^2 + -0.15932theta^3 + 0.14568theta^2 omega + 0.02285theta omega^2 + -0.02300omega^3
16894,2024-10-17 15:55:00,0.001920,0.048516,0.034333,36.5205,2482,5,1.00000omega,-0.062701 + -0.07800theta + -0.01510omega + -0.03395theta^2 + -0.01112theta omega + 0.08472omega^2 + -0.00834theta^3 + 0.00424theta^2 omega + 0.00943theta omega^2 + -0.01232omega^3
16895,2024-10-17 16:00:00,0.000311,0.009904,0.007007,-1.7482,6053,0,1.00000omega,0.118011 + -0.24451theta + -0.00028omega + 0.03641theta^2 + -0.02183theta omega + 0.04715omega^2 + -0.00938theta^3 + -0.02230theta^2 omega + -0.00617theta omega^2 + -0.00067omega^3
16896,2024-10-17 16:05:00,0.001400,0.022902,0.016224,46.0816,9999,1,1.00000omega,-0.018111 + -0.00201theta + -0.02137omega + -0.00045theta^2 + -0.00246theta omega + -0.00608omega^2 + 0.00005theta^3 + -0.00006theta^2 omega + -0.00806theta omega^2 + -0.00196omega^3
16897,2024-10-17 16:10:00,0.000593,0.013683,0.009684,-5.5840,9568,0,1.00000omega,-0.014651 + -0.20684theta + 0.00274omega + 0.08368theta^2 + -0.01022theta omega + -0.14672omega^2 + -0.04235theta^3 + 0.10761theta^2 omega + 0.09261theta omega^2 + 0.00699omega^3
