Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
38060,2025-01-03 17:35:00,0.005156,0.022762,0.016503,0.189196,14.224079,10.058832,126.9739,9612,0,1.00000omega,0.039811 + 0.00194theta + 0.02541omega + -0.11332theta^2 + -0.00209theta omega + 0.09487omega^2 + -0.00997theta^3 + -0.00110theta^2 omega + 0.00538theta omega^2 + -0.00094omega^3,-0.002982*omega**3 + 0.000569*omega**2*theta + 0.036091*omega**2 - 4.0e-6*omega*theta**2 - 9.4e-5*omega*theta + 0.000309*omega - 1.0e-6*theta**3 - 7.3e-5*theta**2 - 0.00105*theta - 0.004234
38061,2025-01-03 17:40:00,nan,nan,nan,nan,nan,nan,21039.7207,1212,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
38062,2025-01-03 17:45:00,0.003560,0.010085,0.007563,0.104724,2.823593,1.997955,52.6028,6366,0,1.00000omega,0.192241 + -1.48956theta + -0.04601omega + 0.05268theta^2 + -0.05714theta omega + 0.30137omega^2 + -0.03429theta^3 + 0.02689theta^2 omega + -0.16893theta omega^2 + -0.02730omega^3,-0.08324*omega**3 - 0.017169*omega**2*theta + 0.03007*omega**2 + 9.1e-5*omega*theta**2 + 9.3e-5*omega*theta - 0.002522*omega - 4.0e-6*theta**3 - 2.6e-5*theta**2 - 0.001683*theta - 0.005637
38063,2025-01-03 17:50:00,nan,nan,nan,nan,nan,nan,305.1260,4570,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
38064,2025-01-03 17:55:00,0.003758,0.006387,0.005240,0.101121,2.110570,1.494110,61.9383,7160,5,1.00000omega,-0.300981 + -0.08689theta + 0.14834omega + 0.36448theta^2 + -0.02306theta omega + -0.01389omega^2 + -0.11489theta^3 + 0.02426theta^2 omega + -0.14161theta omega^2 + 0.01848omega^3,0.056744*omega**3 - 0.014494*omega**2*theta - 0.008967*omega**2 + 8.3e-5*omega*theta**2 - 0.000194*omega*theta + 0.004876*omega - 1.3e-5*theta**3 + 0.000117*theta**2 - 1.9e-5*theta - 0.001063
38065,2025-01-03 18:00:00,nan,nan,nan,nan,nan,nan,626.9421,4225,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
38066,2025-01-03 18:05:00,nan,nan,nan,nan,nan,nan,5375.6147,2144,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
38067,2025-01-03 18:10:00,0.004962,0.014000,0.010503,nan,nan,nan,215.6600,9999,2,1.00000omega,-0.057741 + -0.00986theta + 0.02209omega + 0.00387theta^2 + 0.01719theta omega + -0.04013omega^2 + -0.01061theta^3 + -0.00653theta^2 omega + 0.01899theta omega^2 + 0.05981omega^3,0.345776*omega**3 + 0.00366*omega**2*theta + 0.0294*omega**2 - 4.2e-5*omega*theta**2 - 0.000826*omega*theta - 0.002956*omega - 2.0e-6*theta**3 - 8.6e-5*theta**2 - 0.001087*theta - 0.004793
38068,2025-01-03 18:15:00,0.004924,0.004904,0.004914,0.121380,2.792731,1.976623,93.7240,6288,0,1.00000omega,0.025091 + -0.43357theta + -0.01028omega + -0.21815theta^2 + -0.76720theta omega + 0.03209omega^2 + -0.01925theta^3 + -0.63449theta^2 omega + -0.19110theta omega^2 + -0.04668omega^3,-0.122741*omega**3 - 0.016749*omega**2*theta + 0.056047*omega**2 - 0.001854*omega*theta**2 + 0.002732*omega*theta + 0.006381*omega - 2.0e-6*theta**3 - 5.6e-5*theta**2 - 0.000126*theta + 0.000919
38069,2025-01-03 18:20:00,0.004309,0.004588,0.004451,0.098108,3.865297,2.734058,68.6864,8505,0,1.00000omega,-0.012731 + -0.21335theta + -0.07743omega + 0.34002theta^2 + 0.03067theta omega + -0.02047omega^2 + -0.15280theta^3 + -0.01438theta^2 omega + 0.04644theta omega^2 + -0.02602omega^3,-0.066092*omega**3 + 0.003932*omega**2*theta + 0.034479*omega**2 - 4.1e-5*omega*theta**2 - 0.000537*omega*theta - 0.003814*omega - 1.4e-5*theta**3 - 0.000334*theta**2 - 0.002537*theta - 0.006494
38070,2025-01-03 18:25:00,0.004452,0.006161,0.005375,0.092552,3.108799,2.199226,84.3748,8313,0,1.00000omega,-0.016411 + -0.28654theta + -0.26282omega + -0.11170theta^2 + 0.00155theta omega + 0.03168omega^2 + 0.00051theta^3 + 0.04493theta^2 omega + -0.01424theta omega^2 + -0.00213omega^3,-0.006223*omega**3 - 0.001387*omega**2*theta + 0.02576*omega**2 + 0.000146*omega*theta**2 - 0.003323*omega*theta + 0.010164*omega - 4.1e-5*theta**2 + 0.00059*theta - 0.001571
38071,2025-01-03 18:30:00,0.006889,0.047121,0.033674,0.184192,6.563962,4.643249,815.9627,9999,0,1.00000omega,-0.000981 + -0.00042theta + 0.03242omega + 0.00751theta^2 + -0.00354theta omega + -0.00599omega^2 + -0.00127theta^3 + -0.00011theta^2 omega + 0.00202theta omega^2 + 0.00128omega^3,0.01386*omega**3 + 0.000729*omega**2*theta + 0.013097*omega**2 - 1.0e-6*omega*theta**2 - 0.000132*omega*theta - 0.001237*omega - 0.e-6*theta**3 - 3.0e-5*theta**2 - 0.000572*theta - 0.003499
38072,2025-01-03 18:35:00,0.003434,0.006173,0.004995,0.220843,9.427091,6.667789,81.4383,8256,0,1.00000omega,0.020781 + 0.01722theta + -0.03289omega + 0.05520theta^2 + 0.19039theta omega + 0.30851omega^2 + -0.07994theta^3 + -0.00321theta^2 omega + 0.01539theta omega^2 + -0.07355omega^3,-0.342585*omega**3 + 0.002389*omega**2*theta + 0.102049*omega**2 - 1.7e-5*omega*theta**2 + 0.002772*omega*theta - 0.022627*omega - 1.4e-5*theta**3 + 0.000362*theta**2 - 0.003135*theta + 0.009026
