Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
41580,2025-01-15 23:25:00,0.003696,0.006650,0.005380,nan,nan,nan,126.4134,8991,0,1.00000omega,-0.081151 + -0.16595theta + 0.08152omega + -0.03318theta^2 + 0.00699theta omega + -0.06977omega^2 + -0.00088theta^3 + -0.00031theta^2 omega + 0.00341theta omega^2 + 0.02334omega^3,0.144804*omega**3 + 0.000705*omega**2*theta - 0.027641*omega**2 - 2.0e-6*omega*theta**2 + 8.1e-5*omega*theta + 0.00326*omega - 2.0e-5*theta**2 - 0.000399*theta - 0.00187
41581,2025-01-15 23:30:00,0.003574,0.010566,0.007887,0.085563,7.749670,5.480178,182.8402,9999,0,1.00000omega,-0.028641 + -0.00946theta + 0.00633omega + 0.00339theta^2 + -0.00306theta omega + -0.00000omega^2 + -0.00030theta^3 + -0.00061theta^2 omega + -0.00014theta omega^2 + 0.00253omega^3,0.023774*omega**3 - 4.4e-5*omega**2*theta - 0.000614*omega**2 - 6.0e-6*omega*theta**2 - 0.000235*omega*theta - 0.001837*omega - 2.0e-6*theta**2 - 1.3e-5*theta - 7.7e-5
41582,2025-01-15 23:35:00,0.004137,0.039435,0.028038,0.069589,3.171645,2.243231,149.2479,9999,1,1.00000omega,0.032151 + -0.00621theta + -0.03586omega + 0.00144theta^2 + 0.01602theta omega + -0.00320omega^2 + -0.00323theta^3 + -0.00012theta^2 omega + 0.00031theta omega^2 + -0.00447omega^3,-0.023643*omega**3 + 5.5e-5*omega**2*theta - 0.000497*omega**2 - 0.e-6*omega*theta**2 + 0.000202*omega*theta + 0.002108*omega - 0.e-6*theta**3 - 2.9e-5*theta**2 - 0.000441*theta - 0.002211
41583,2025-01-15 23:40:00,0.003141,0.003497,0.003324,nan,nan,nan,146.8539,5579,0,1.00000omega,0.040171 + -0.05656theta + -0.09971omega + 0.69596theta^2 + 0.33601theta omega + -0.00133omega^2 + -0.68271theta^3 + 0.11935theta^2 omega + 0.50408theta omega^2 + -0.12798omega^3,-1.272149*omega**3 + 0.167022*omega**2*theta - 0.271851*omega**2 + 0.001318*omega*theta**2 + 0.002168*omega*theta - 0.010315*omega - 0.000251*theta**3 + 0.001669*theta**2 - 0.003494*theta + 0.002427
41584,2025-01-15 23:45:00,0.002693,0.004347,0.003615,0.112152,14.868519,10.513930,130.4029,7862,1,1.00000omega,-0.031851 + -0.00074theta + 0.00265omega + -0.00474theta^2 + 0.03837theta omega + -0.00685omega^2 + 0.00028theta^3 + -0.00568theta^2 omega + 0.01318theta omega^2 + 0.00571omega^3,0.067212*omega**3 + 0.005171*omega**2*theta - 0.030535*omega**2 - 7.4e-5*omega*theta**2 + 0.001555*omega*theta - 0.005891*omega - 5.0e-6*theta**2 + 4.2e-5*theta - 0.000153
41585,2025-01-15 23:50:00,0.002844,0.009290,0.006870,0.063191,5.012290,3.544506,90.5549,9999,0,1.00000omega,-0.061681 + -0.04748theta + 0.00495omega + -0.00320theta^2 + -0.00008theta omega + -0.00223omega^2 + -0.00009theta^3 + -0.00115theta^2 omega + -0.00503theta omega^2 + -0.00013omega^3,-0.000962*omega**3 - 0.00124*omega**2*theta + 0.015799*omega**2 - 9.0e-6*omega*theta**2 + 0.000256*omega*theta - 0.001573*omega - 0.e-6*theta**2 - 1.8e-5*theta + 0.000315
41586,2025-01-15 23:55:00,0.003993,0.012463,0.009254,0.274058,13.697407,9.687468,301.0136,9999,0,1.00000omega,-0.242371 + -0.00455theta + 0.14340omega + 0.00645theta^2 + -0.00118theta omega + -0.00709omega^2 + -0.00271theta^3 + -0.00142theta^2 omega + -0.00341theta omega^2 + 0.00003omega^3,0.000371*omega**3 - 0.001406*omega**2*theta - 0.02253*omega**2 - 2.0e-5*omega*theta**2 - 0.000524*omega*theta + 0.001267*omega - 1.0e-6*theta**3 - 4.3e-5*theta**2 - 0.000496*theta - 0.002326
41587,2025-01-16 00:00:00,0.003758,0.011469,0.008534,0.416461,8.297211,5.874400,47.5564,9999,0,1.00000omega,0.124861 + -0.49625theta + 0.00933omega + 0.02456theta^2 + 0.90929theta omega + 0.00715omega^2 + -0.16403theta^3 + 0.00268theta^2 omega + -0.01710theta omega^2 + -0.01447omega^3,-0.033506*omega**3 - 0.00132*omega**2*theta + 0.01889*omega**2 + 7.0e-6*omega*theta**2 + 0.008244*omega*theta - 0.106401*omega - 1.4e-5*theta**3 + 0.000548*theta**2 - 0.007667*theta + 0.038354
41588,2025-01-16 00:05:00,0.003003,0.003439,0.003228,0.177435,11.610399,8.210751,128.5760,9642,0,1.00000omega,-0.105541 + 0.00422theta + 0.01519omega + -0.00210theta^2 + -0.00170theta omega + -0.00145omega^2 + -0.00185theta^3 + 0.00337theta^2 omega + 0.00099theta omega^2 + -0.00057omega^3,-0.005387*omega**3 + 0.000312*omega**2*theta + 0.002639*omega**2 + 3.5e-5*omega*theta**2 + 0.000752*omega*theta + 0.004492*omega - 0.e-6*theta**3 - 2.3e-5*theta**2 - 0.000262*theta - 0.001197
41589,2025-01-16 00:10:00,0.003713,0.007173,0.005711,0.119421,5.902738,4.174720,90.0927,7883,0,1.00000omega,0.117101 + -0.08455theta + 0.00584omega + -0.05812theta^2 + -0.04681theta omega + 0.03770omega^2 + -0.15340theta^3 + -0.17280theta^2 omega + -0.00842theta omega^2 + -0.03327omega^3,-0.149294*omega**3 - 0.001259*omega**2*theta + 0.014634*omega**2 - 0.000862*omega*theta**2 - 0.000531*omega*theta + 0.000219*omega - 2.5e-5*theta**3 - 2.2e-5*theta**2 - 9.2e-5*theta + 0.00034
41590,2025-01-16 00:15:00,0.003450,0.007864,0.006072,0.137737,4.155545,2.940027,68.4249,7665,0,1.00000omega,-1.347191 + -0.63323theta + -0.14506omega + 0.39543theta^2 + -0.35744theta omega + 0.33911omega^2 + -0.16006theta^3 + -0.12263theta^2 omega + -0.05554theta omega^2 + -0.03951omega^3,-0.15356*omega**3 - 0.007195*omega**2*theta + 0.056643*omega**2 - 0.00053*omega*theta**2 - 0.013917*omega*theta - 0.087592*omega - 2.3e-5*theta**3 - 0.00047*theta**2 - 0.003541*theta - 0.014797
41591,2025-01-16 00:20:00,nan,nan,nan,nan,nan,nan,77404.6562,1320,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
41592,2025-01-16 00:25:00,0.004000,0.023410,0.016793,0.063670,3.789152,2.679714,141.6220,9999,0,1.00000omega,-0.035501 + -0.10872theta + -0.68014omega + 0.00033theta^2 + 0.02082theta omega + 0.01616omega^2 + -0.00162theta^3 + 0.00116theta^2 omega + -0.00521theta omega^2 + -0.00154omega^3,-0.008812*omega**3 - 0.000994*omega**2*theta - 0.009667*omega**2 + 7.0e-6*omega*theta**2 + 0.000551*omega*theta - 0.015481*omega - 1.7e-5*theta**2 - 0.000407*theta - 0.003715
41593,2025-01-16 00:30:00,0.003689,0.003540,0.003615,nan,nan,nan,265.8600,8520,2,1.00000omega,-0.070221 + -0.47700theta + 0.07755omega + -0.17783theta^2 + 0.00764theta omega + 0.05639omega^2 + 0.00154theta^3 + 0.03133theta^2 omega + -0.01966theta omega^2 + 0.01484omega^3,0.192397*omega**3 - 0.008496*omega**2*theta + 0.01552*omega**2 + 0.000451*omega*theta**2 + 0.002457*omega*theta + 0.005913*omega + 1.0e-6*theta**3 - 0.000124*theta**2 - 0.001175*theta - 0.002287
