Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
36520,2024-12-29 09:10:00,0.004594,0.008816,0.007029,nan,nan,nan,96.7161,7322,0,1.00000omega,-0.553661 + -0.14273theta + 0.08700omega + 0.39315theta^2 + 0.15865theta omega + -0.11595omega^2 + -0.18002theta^3 + 0.00788theta^2 omega + 0.16998theta omega^2 + 0.27360omega^3,0.837919*omega**3 + 0.017353*omega**2*theta - 0.064277*omega**2 + 2.7e-5*omega*theta**2 + 0.001606*omega*theta + 0.000315*omega - 2.0e-5*theta**3 + 0.000236*theta**2 - 0.000747*theta - 0.001254
36521,2024-12-29 09:15:00,0.004058,0.012145,0.009054,0.105812,2.790539,1.974627,78.1597,8516,1,1.00000omega,-0.002341 + 0.05639theta + 0.05774omega + 0.37099theta^2 + 0.00809theta omega + 0.00593omega^2 + -0.28857theta^3 + 0.00301theta^2 omega + 0.01152theta omega^2 + 0.00304omega^3,0.009867*omega**3 + 0.001246*omega**2*theta + 0.003815*omega**2 + 1.1e-5*omega*theta**2 + 0.000121*omega*theta + 0.002082*omega - 3.5e-5*theta**3 - 2.0e-5*theta**2 + 0.000235*theta + 0.000273
36522,2024-12-29 09:20:00,0.004599,0.005270,0.004946,0.087233,2.533769,1.792706,116.9755,4558,0,1.00000omega,-0.026741 + -0.35215theta + -0.11216omega + -0.02634theta^2 + 0.06649theta omega + -0.01974omega^2 + -0.03514theta^3 + -0.00917theta^2 omega + -0.00911theta omega^2 + -0.04885omega^3,-0.180239*omega**3 - 0.00112*omega**2*theta + 0.000711*omega**2 - 3.8e-5*omega*theta**2 + 0.00129*omega*theta - 0.01078*omega - 5.0e-6*theta**3 + 8.8e-5*theta**2 - 0.00092*theta + 0.003624
36523,2024-12-29 09:25:00,0.004298,0.015938,0.011672,nan,nan,nan,234.1729,9664,1,1.00000omega,0.063041 + -0.02018theta + -0.02442omega + 0.04022theta^2 + 0.02225theta omega + -0.02959omega^2 + -0.00851theta^3 + -0.00245theta^2 omega + 0.04055theta omega^2 + -0.00755omega^3,-0.062976*omega**3 + 0.011275*omega**2*theta - 0.197888*omega**2 - 2.3e-5*omega*theta**2 + 0.001125*omega*theta - 0.013072*omega - 3.0e-6*theta**3 + 0.000151*theta**2 - 0.002846*theta + 0.017766
36524,2024-12-29 09:30:00,0.003597,0.006076,0.004993,0.162057,8.507317,6.016673,73.8634,9999,0,1.00000omega,-0.291581 + -0.00851theta + -0.02817omega + 0.00608theta^2 + -0.00207theta omega + 0.00155omega^2 + -0.00188theta^3 + 0.00260theta^2 omega + -0.00218theta omega^2 + -0.00364omega^3,-0.013971*omega**3 - 0.000279*omega**2*theta + 0.002194*omega**2 + 1.1e-5*omega*theta**2 - 0.000155*omega*theta - 0.000411*omega + 7.0e-6*theta**2 - 6.6e-5*theta - 0.000712
36525,2024-12-29 09:35:00,0.004049,0.008182,0.006455,0.113286,12.583910,8.898529,157.3768,6612,0,1.00000omega,0.096031 + -0.01890theta + -0.00947omega + -0.00104theta^2 + -0.00081theta omega + 0.00429omega^2 + -0.00054theta^3 + -0.00261theta^2 omega + 0.00141theta omega^2 + 0.01186omega^3,0.075109*omega**3 + 0.000298*omega**2*theta - 0.001639*omega**2 - 1.8e-5*omega*theta**2 + 0.000433*omega*theta - 0.002867*omega + 4.0e-6*theta**2 - 6.4e-5*theta + 0.000635
36526,2024-12-29 09:40:00,0.003666,0.012980,0.009537,0.074235,5.011737,3.544222,166.7126,9999,0,1.00000omega,-0.011951 + 0.00024theta + -0.00367omega + -0.00147theta^2 + 0.00153theta omega + -0.00030omega^2 + -0.00001theta^3 + 0.00046theta^2 omega + -0.00001theta omega^2 + 0.00294omega^3,0.023564*omega**3 - 3.0e-6*omega**2*theta - 0.000112*omega**2 + 4.0e-6*omega*theta**2 - 0.000105*omega*theta + 0.000508*omega - 0.e-6*theta**2 + 2.5e-5*theta - 0.000235
36527,2024-12-29 09:45:00,0.003702,0.031266,0.022263,nan,nan,nan,175.3836,9999,1,1.00000omega,0.012831 + 0.00139theta + 0.01078omega + -0.00119theta^2 + 0.00411theta omega + 0.03485omega^2 + 0.00116theta^3 + 0.00003theta^2 omega + 0.00082theta omega^2 + 0.00018omega^3,0.001406*omega**3 + 0.000214*omega**2*theta + 0.014822*omega**2 + 6.3e-5*omega*theta - 0.000561*omega - 1.5e-5*theta**2 + 0.000214*theta - 0.00102
36528,2024-12-29 09:50:00,0.007414,0.051748,0.036965,0.049510,5.927225,4.191327,1735.5989,9999,0,1.00000omega,0.002361 + 0.00134theta + -0.00993omega + -0.00016theta^2 + 0.00080theta omega + -0.00195omega^2 + -0.00000theta^3 + -0.00002theta^2 omega + 0.00005theta omega^2 + -0.00038omega^3,-0.007557*omega**3 + 3.3e-5*omega**2*theta - 0.002389*omega**2 + 4.3e-5*omega*theta - 0.001114*omega + 8.0e-6*theta - 0.000117
36529,2024-12-29 09:55:00,nan,nan,nan,nan,nan,nan,29278.5996,1223,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
36530,2024-12-29 10:00:00,0.003870,0.017283,0.012524,0.056960,1.830014,1.294642,167.5771,9999,0,1.00000omega,0.379931 + 0.00619theta + 0.02054omega + -0.00725theta^2 + 0.00699theta omega + -0.01497omega^2 + -0.00433theta^3 + -0.00147theta^2 omega + 0.01015theta omega^2 + -0.06381omega^3,-0.461557*omega**3 + 0.002447*omega**2*theta - 0.045432*omega**2 - 1.2e-5*omega*theta**2 + 0.000482*omega*theta - 0.003956*omega - 1.0e-6*theta**3 + 5.0e-5*theta**2 - 0.000713*theta + 0.004166
36531,2024-12-29 10:05:00,0.003438,0.006386,0.005128,0.171318,4.835366,3.421266,63.4697,5858,0,1.00000omega,-0.002581 + -0.04545theta + -0.01525omega + -0.12288theta^2 + 0.40744theta omega + -0.14085omega^2 + -0.50802theta^3 + 0.14679theta^2 omega + 0.09968theta omega^2 + -0.01247omega^3,-0.045456*omega**3 + 0.012112*omega**2*theta - 0.020157*omega**2 + 0.000595*omega*theta**2 + 0.007575*omega*theta + 0.014198*omega - 6.9e-5*theta**3 - 0.000539*theta**2 - 0.001453*theta - 0.001336
36532,2024-12-29 10:10:00,0.004516,0.006519,0.005608,nan,nan,nan,248.9067,9999,0,1.00000omega,-0.018661 + 0.00116theta + -0.05918omega + 0.00946theta^2 + 0.01895theta omega + 0.04200omega^2 + -0.00043theta^3 + 0.00479theta^2 omega + 0.00316theta omega^2 + 0.01912omega^3,0.153857*omega**3 + 0.000848*omega**2*theta + 0.01292*omega**2 + 4.3e-5*omega*theta**2 - 0.000565*omega*theta - 0.000731*omega + 9.0e-6*theta**2 - 0.000154*theta + 0.000683
36533,2024-12-29 10:15:00,0.004218,0.016041,0.011728,0.095761,10.204593,7.216055,140.6524,9999,0,1.00000omega,-0.013271 + -0.00113theta + -0.00561omega + 0.00233theta^2 + 0.00026theta omega + 0.00243omega^2 + -0.00045theta^3 + -0.00010theta^2 omega + -0.00313theta omega^2 + 0.00792omega^3,0.040388*omega**3 - 0.000532*omega**2*theta + 0.007578*omega**2 - 0.e-6*omega*theta**2 + 1.8e-5*omega*theta - 0.000318*omega + 4.0e-6*theta**2 - 6.7e-5*theta + 0.000303
36534,2024-12-29 10:20:00,0.004166,0.014650,0.010769,0.069479,4.473896,3.163904,241.6226,9999,0,1.00000omega,-0.054791 + -0.01093theta + 0.02441omega + -0.00123theta^2 + -0.00894theta omega + 0.00617omega^2 + -0.00088theta^3 + 0.00061theta^2 omega + -0.00094theta omega^2 + -0.00040omega^3,-0.003623*omega**3 - 0.000284*omega**2*theta + 0.007645*omega**2 + 6.0e-6*omega*theta**2 - 0.000348*omega*theta + 0.004648*omega + 1.3e-5*theta**2 - 0.000189*theta + 0.000897
36535,2024-12-29 10:25:00,0.004258,0.006723,0.005627,0.090707,3.897884,2.756966,170.3158,6291,1,1.00000omega,0.073841 + -0.44841theta + -0.05505omega + -0.11227theta^2 + -0.40894theta omega + -0.00386omega^2 + -0.04314theta^3 + 0.01970theta^2 omega + -0.03222theta omega^2 + 0.00160omega^3,0.010054*omega**3 - 0.006749*omega**2*theta + 0.031235*omega**2 + 0.000138*omega*theta**2 - 0.007584*omega*theta + 0.031961*omega - 1.0e-5*theta**3 + 9.0e-5*theta**2 - 0.00066*theta + 0.002424
