Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
12320,2024-09-26 22:35:00,0.004646,0.028182,0.020196,0.134678,7.434392,5.257771,174.9466,9999,0,1.00000omega,0.042021 + -0.00509theta + 0.01617omega + -0.01972theta^2 + -0.00139theta omega + 0.03855omega^2 + 0.00001theta^3 + -0.00200theta^2 omega + -0.00078theta omega^2 + 0.00194omega^3,0.010094*omega**3 - 0.000135*omega**2*theta + 0.018572*omega**2 - 1.2e-5*omega*theta**2 + 0.000411*omega*theta - 0.003105*omega - 9.0e-6*theta**2 + 0.000336*theta - 0.002954
12321,2024-09-26 22:40:00,0.004991,0.033713,0.024098,0.068932,3.248570,2.297603,263.6765,9999,1,1.00000omega,0.021371 + -0.02343theta + 0.01629omega + 0.00371theta^2 + -0.00522theta omega + 0.00672omega^2 + -0.00011theta^3 + -0.00008theta^2 omega + -0.00134theta omega^2 + 0.00116omega^3,0.00777*omega**3 - 0.000299*omega**2*theta + 0.007625*omega**2 - 0.e-6*omega*theta**2 - 6.5e-5*omega*theta + 0.001634*omega + 3.0e-6*theta**2 - 0.000102*theta + 0.000958
12322,2024-09-26 22:45:00,nan,nan,nan,nan,nan,nan,135443.7812,886,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
12323,2024-09-26 22:50:00,nan,nan,nan,nan,nan,nan,1822.1427,1147,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
12324,2024-09-26 22:55:00,0.003620,0.013906,0.010161,0.079047,3.195499,2.260250,59.3775,9999,0,1.00000omega,-0.062711 + -0.19791theta + 0.02009omega + -0.05134theta^2 + 0.00613theta omega + 0.02201omega^2 + -0.00258theta^3 + -0.01439theta^2 omega + 0.00291theta omega^2 + 0.01489omega^3,0.045227*omega**3 + 0.000295*omega**2*theta + 0.007783*omega**2 - 4.9e-5*omega*theta**2 - 0.000192*omega*theta + 0.000502*omega - 2.0e-5*theta**2 - 0.000322*theta - 0.000933
12325,2024-09-26 23:00:00,0.007515,0.047417,0.033947,0.105424,6.180505,4.370913,570.5986,9999,1,1.00000omega,0.055631 + -0.02310theta + 0.00333omega + 0.00471theta^2 + -0.00012theta omega + 0.00169omega^2 + -0.00115theta^3 + -0.00089theta^2 omega + -0.00107theta omega^2 + 0.00086omega^3,0.00553*omega**3 - 0.000229*omega**2*theta - 0.002894*omega**2 - 6.0e-6*omega*theta**2 - 0.000206*omega*theta - 0.001553*omega - 1.1e-5*theta**2 - 0.000159*theta - 0.000784
12326,2024-09-26 23:05:00,nan,nan,nan,nan,nan,nan,13442.4150,1051,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
12327,2024-09-26 23:10:00,0.003552,0.004046,0.003807,0.158117,8.707133,6.157888,65.0108,9434,0,1.00000omega,-0.051021 + -0.07372theta + -0.00539omega + -0.00323theta^2 + 0.00175theta omega + -0.00012omega^2 + -0.00250theta^3 + 0.00032theta^2 omega + -0.00061theta omega^2 + 0.00118omega^3,0.004244*omega**3 - 7.3e-5*omega**2*theta + 0.000834*omega**2 + 1.0e-6*omega*theta**2 - 1.0e-5*omega*theta - 0.000238*omega + 1.1e-5*theta**2 - 0.000195*theta + 0.00121
12328,2024-09-26 23:15:00,nan,nan,nan,nan,nan,nan,29827.6406,1102,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
12329,2024-09-26 23:20:00,nan,nan,nan,nan,nan,nan,1458682.6250,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
